message_id,user_id,created_at,sentiment,parent_message_id,in_reply_to_message_id,symbol
100262664,947791,2017-11-06T13:26:44Z,Bullish,,,UGAZ
100262665,1099116,2017-11-06T13:26:44Z,Bullish,,,ASXC
100262670,1083511,2017-11-06T13:26:48Z,Bullish,100262670.0,,PSHG
100262683,986768,2017-11-06T13:26:52Z,Bullish,100262683.0,,EYPT
100262684,898389,2017-11-06T13:26:53Z,Bearish,100262684.0,,PSHG
100262689,1253795,2017-11-06T13:26:55Z,Bullish,,,QCOM
100262692,929823,2017-11-06T13:26:56Z,Bearish,100262692.0,,INFI
100262697,1196343,2017-11-06T13:26:57Z,Bullish,,,TOPS
100262698,1082354,2017-11-06T13:26:58Z,Bullish,,,SPI
100262703,1009599,2017-11-06T13:27:00Z,Bullish,,,INSY
100262710,1251054,2017-11-06T13:27:02Z,Bullish,,,MVIS
100262712,904070,2017-11-06T13:27:02Z,Bullish,,,TXMD
100262725,1115837,2017-11-06T13:27:07Z,Bullish,,,AVEO
100262726,571678,2017-11-06T13:27:08Z,Bullish,,,SUNW
100262727,592746,2017-11-06T13:27:09Z,Bullish,100262727.0,,AMD
100262732,980370,2017-11-06T13:27:11Z,Bullish,,,PSHG
100262736,1020796,2017-11-06T13:27:14Z,Bearish,100262736.0,,QD
100262753,921264,2017-11-06T13:27:20Z,Bullish,100262753.0,,AMD
100262756,1049192,2017-11-06T13:27:21Z,Bullish,,,AMD
100262761,1083511,2017-11-06T13:27:23Z,Bullish,,,PSHG
100262788,1234713,2017-11-06T13:27:34Z,Bullish,,,IMUC
100262790,1194474,2017-11-06T13:27:35Z,Bullish,100262790.0,,ASXC
100262791,1048294,2017-11-06T13:27:35Z,Bullish,,,CYTR
100262795,657572,2017-11-06T13:27:36Z,Bullish,100262795.0,,KERX
100262799,1203725,2017-11-06T13:27:39Z,Bearish,100262799.0,,OSTK
100262800,1095211,2017-11-06T13:27:40Z,Bullish,100262800.0,,TOPS
100262802,388942,2017-11-06T13:27:40Z,Bullish,,,DGAZ
100262816,488560,2017-11-06T13:27:51Z,Bullish,100262816.0,,AQ
100262832,406746,2017-11-06T13:27:57Z,Bullish,,,AMD
100262837,834251,2017-11-06T13:27:59Z,Bullish,,,PSHG
100262840,786233,2017-11-06T13:28:00Z,Bullish,100262840.0,,TXMD
100262845,892076,2017-11-06T13:28:02Z,Bearish,100262845.0,,PSHG
100262849,1168387,2017-11-06T13:28:03Z,Bullish,,,TEUM
100262854,842821,2017-11-06T13:28:06Z,Bearish,,,AMZN
100262864,1252632,2017-11-06T13:28:10Z,Bullish,100262864.0,,TXMD
100262866,905667,2017-11-06T13:28:12Z,Bullish,,,DRYS
100262870,1180230,2017-11-06T13:28:13Z,Bullish,,,CYRX
100262872,900651,2017-11-06T13:28:15Z,Bullish,100262872.0,,EKSO
100262896,1254932,2017-11-06T13:28:30Z,Bullish,,,GLBS
100262900,1099282,2017-11-06T13:28:31Z,Bullish,,,ACER
100262911,1032256,2017-11-06T13:28:36Z,Bullish,,,PLUG
100262915,1083511,2017-11-06T13:28:38Z,Bullish,,,PSHG
100262916,388942,2017-11-06T13:28:39Z,Bullish,,,DGAZ
100262934,787053,2017-11-06T13:28:45Z,Bullish,,,AVEO
100262938,396535,2017-11-06T13:28:46Z,Bullish,,,CBAY
100262942,1254639,2017-11-06T13:28:50Z,Bullish,,,TEVA
100262948,1253795,2017-11-06T13:28:52Z,Bullish,,,AAPL
100262958,904070,2017-11-06T13:28:55Z,Bullish,,,TXMD
100262968,1095211,2017-11-06T13:28:59Z,Bullish,100262968.0,,TOPS
100262969,934335,2017-11-06T13:29:00Z,Bullish,,,AMD
100262972,620410,2017-11-06T13:29:01Z,Bullish,,,DPW
100262976,1057559,2017-11-06T13:29:04Z,Bullish,,,XTNT
100262995,1115837,2017-11-06T13:29:12Z,Bullish,,,AVEO
100263002,732195,2017-11-06T13:29:14Z,Bullish,,,CETX
100263004,1167566,2017-11-06T13:29:15Z,Bullish,,,TOPS
100263007,1049660,2017-11-06T13:29:16Z,Bullish,100263007.0,,ADMP
100263018,893205,2017-11-06T13:29:20Z,Bullish,,,NVCN
100263020,1037633,2017-11-06T13:29:20Z,Bullish,100263020.0,,PSHG
100263022,1099116,2017-11-06T13:29:22Z,Bullish,,,ASXC
100263023,1107011,2017-11-06T13:29:22Z,Bullish,,,IDXG
100263030,647140,2017-11-06T13:29:24Z,Bullish,,,PSHG
100263031,518653,2017-11-06T13:29:24Z,Bullish,,,DEN
100263043,1196343,2017-11-06T13:29:30Z,Bullish,,,TOPS
100263051,805449,2017-11-06T13:29:33Z,Bullish,,,AMD
100263054,1027594,2017-11-06T13:29:35Z,Bullish,,,CCLD
100263064,1004119,2017-11-06T13:29:38Z,Bullish,,,GBTC
100263066,571678,2017-11-06T13:29:39Z,Bullish,,,PLUG
100263071,737920,2017-11-06T13:29:40Z,Bullish,100263071.0,,AMD
100263074,768382,2017-11-06T13:29:41Z,Bullish,,,PSHG
100263077,130712,2017-11-06T13:29:42Z,Bullish,100263077.0,,TWTR.P
100263082,1191280,2017-11-06T13:29:44Z,Bullish,100263082.0,,AMD
100263085,744104,2017-11-06T13:29:45Z,Bullish,,,TOPS
100263086,1188784,2017-11-06T13:29:46Z,Bullish,,,EGLT
100263091,132350,2017-11-06T13:29:47Z,Bullish,,,IMNPQ.DL0922
100263092,1235166,2017-11-06T13:29:48Z,Bearish,,,PSHG
100263095,859121,2017-11-06T13:29:50Z,Bullish,100263095.0,,TSLA
100263098,82981,2017-11-06T13:29:50Z,Bullish,,,TOPS
100263112,1253795,2017-11-06T13:29:57Z,Bullish,,,AMD
100263113,871017,2017-11-06T13:29:58Z,Bullish,,,PSHG
100263115,514880,2017-11-06T13:29:58Z,Bullish,,,PSHG
100263121,846740,2017-11-06T13:30:04Z,Bullish,,,DSX
100263126,318508,2017-11-06T13:30:07Z,Bullish,100263126.0,,PSHG
100263131,947791,2017-11-06T13:30:09Z,Bullish,100263131.0,,UGAZ
100263134,728519,2017-11-06T13:30:11Z,Bearish,100263134.0,,PSHG
100263140,1196343,2017-11-06T13:30:13Z,Bullish,,,TOPS
100263150,673632,2017-11-06T13:30:21Z,Bullish,100263150.0,,HIMX
100263154,1019774,2017-11-06T13:30:23Z,Bullish,100263154.0,,UVXY
100263176,1194474,2017-11-06T13:30:34Z,Bullish,100263176.0,,TOPS
100263183,267155,2017-11-06T13:30:37Z,Bullish,100263183.0,,TOPS
100263189,748824,2017-11-06T13:30:39Z,Bearish,,,AIRG
100263190,1243676,2017-11-06T13:30:39Z,Bullish,,,AVGR
100263206,1194578,2017-11-06T13:30:48Z,Bullish,,,WATT
100263219,1213898,2017-11-06T13:30:55Z,Bullish,,,TXMD
100263220,1217560,2017-11-06T13:30:56Z,Bullish,,,CCLD
100263224,1083511,2017-11-06T13:30:59Z,Bullish,,,PSHG
100263230,1109691,2017-11-06T13:31:01Z,Bullish,,,PSHG
100263236,1225898,2017-11-06T13:31:05Z,Bullish,,,ASXC
100263240,1004119,2017-11-06T13:31:05Z,Bullish,,,GBTC
100263247,1150385,2017-11-06T13:31:08Z,Bullish,,,ASXC
100263251,1167566,2017-11-06T13:31:11Z,Bullish,,,TOPS
100263264,903618,2017-11-06T13:31:16Z,Bullish,,,IMNPQ.DL0922
100263266,249446,2017-11-06T13:31:16Z,Bullish,100261732.0,100262731.0,TEVA
100263269,984175,2017-11-06T13:31:17Z,Bullish,,,AMD
100263279,1099059,2017-11-06T13:31:22Z,Bullish,,,AMD
100263288,460420,2017-11-06T13:31:24Z,Bullish,,,MNKD
100263298,918838,2017-11-06T13:31:29Z,Bullish,,,AMD
100263307,1028513,2017-11-06T13:31:34Z,Bullish,,,PLUR
100263309,1226740,2017-11-06T13:31:34Z,Bullish,,,VTGN
100263327,537755,2017-11-06T13:31:44Z,Bullish,,,AMD
100263333,1144339,2017-11-06T13:31:46Z,Bullish,,,CCLD
100263334,1150385,2017-11-06T13:31:46Z,Bullish,,,ASXC
100263336,802775,2017-11-06T13:31:47Z,Bullish,100263336.0,,HMNY
100263340,1196343,2017-11-06T13:31:49Z,Bullish,,,PSHG
100263341,857882,2017-11-06T13:31:49Z,Bullish,,,CRBP
100263348,947504,2017-11-06T13:31:50Z,Bullish,100263348.0,,TOPS
100263364,1202433,2017-11-06T13:31:58Z,Bullish,,,HMNY
100263372,1062613,2017-11-06T13:31:59Z,Bullish,,,TOPS
100263378,903618,2017-11-06T13:32:01Z,Bullish,,,IMNPQ.DL0922
100263379,1242570,2017-11-06T13:32:02Z,Bullish,,,PSHG
100263387,864769,2017-11-06T13:32:03Z,Bullish,100263387.0,,RNVA
100263388,676615,2017-11-06T13:32:03Z,Bullish,,,CYTR
100263389,1004119,2017-11-06T13:32:03Z,Bullish,,,GBTC
100263391,1054326,2017-11-06T13:32:03Z,Bullish,,,PSHG
100263399,1062593,2017-11-06T13:32:07Z,Bullish,,,INFI
100263406,903618,2017-11-06T13:32:11Z,Bullish,,,IMNPQ.DL0922
100263411,683186,2017-11-06T13:32:14Z,Bullish,,,TEVA
100263420,1208591,2017-11-06T13:32:15Z,Bullish,,,RLOG
100263424,1215585,2017-11-06T13:32:17Z,Bullish,,,TOPS
100263426,886224,2017-11-06T13:32:18Z,Bullish,100263426.0,,XXII
100263427,703702,2017-11-06T13:32:19Z,Bullish,,,AMD
100263436,1059066,2017-11-06T13:32:23Z,Bullish,,,MZOR
100263444,1099116,2017-11-06T13:32:29Z,Bullish,,,ASXC
100263447,865838,2017-11-06T13:32:29Z,Bullish,,,TOPS
100263456,1253795,2017-11-06T13:32:33Z,Bullish,,,ORCL
100263466,1154427,2017-11-06T13:32:38Z,Bullish,100263466.0,,DXTR
100263474,1067380,2017-11-06T13:32:41Z,Bullish,100263474.0,,AMD
100263475,1013161,2017-11-06T13:32:41Z,Bullish,100263475.0,,CENN
100263476,1213440,2017-11-06T13:32:41Z,Bullish,,,CCLD
100263478,1099282,2017-11-06T13:32:42Z,Bullish,,,ACER
100263484,1196343,2017-11-06T13:32:45Z,Bullish,,,CCLD
100263485,690442,2017-11-06T13:32:46Z,Bullish,100263485.0,,PSHG
100263519,799406,2017-11-06T13:33:00Z,Bullish,,,DRYS
100263538,1099116,2017-11-06T13:33:07Z,Bullish,,,ASXC
100263544,1221155,2017-11-06T13:33:09Z,Bullish,,,MNKD
100263547,820122,2017-11-06T13:33:12Z,Bullish,,,CRBP
100263551,248982,2017-11-06T13:33:14Z,Bullish,100263551.0,,VCEL
100263562,736731,2017-11-06T13:33:21Z,Bullish,,,META
100263566,885286,2017-11-06T13:33:23Z,Bullish,,,CCLD
100263568,1188784,2017-11-06T13:33:23Z,Bullish,100263568.0,,EGLT
100263569,1099116,2017-11-06T13:33:23Z,Bullish,,,ASXC
100263570,416794,2017-11-06T13:33:24Z,Bullish,100263570.0,,GBTC
100263581,914785,2017-11-06T13:33:29Z,Bullish,,,TOPS
100263584,865189,2017-11-06T13:33:30Z,Bullish,,,MNKD
100263594,484574,2017-11-06T13:33:33Z,Bullish,,,KERX
100263601,1232636,2017-11-06T13:33:37Z,Bullish,,,KERX
100263607,832984,2017-11-06T13:33:39Z,Bullish,100263607.0,,TOPS
100263611,1234542,2017-11-06T13:33:41Z,Bullish,,,TOPS
100263613,318508,2017-11-06T13:33:42Z,Bullish,100263613.0,,PSHG
100263616,967495,2017-11-06T13:33:43Z,Bullish,,,XTNT
100263620,736731,2017-11-06T13:33:44Z,Bullish,,,META
100263629,795255,2017-11-06T13:33:48Z,Bullish,,,HZNP
100263638,711236,2017-11-06T13:33:52Z,Bullish,100263638.0,,CRBP
100263641,808799,2017-11-06T13:33:54Z,Bullish,100263641.0,,AMD
100263648,1099116,2017-11-06T13:33:58Z,Bullish,,,ASXC
100263666,1102465,2017-11-06T13:34:08Z,Bullish,,,PSHG
100263670,1145783,2017-11-06T13:34:10Z,Bearish,,,S
100263671,1097155,2017-11-06T13:34:10Z,Bullish,,,PSHG
100263672,844653,2017-11-06T13:34:11Z,Bullish,,,TXMD
100263677,236231,2017-11-06T13:34:13Z,Bullish,,,WATT
100263681,1083511,2017-11-06T13:34:15Z,Bullish,,,PSHG
100263686,965477,2017-11-06T13:34:17Z,Bullish,,,KEM
100263688,1242570,2017-11-06T13:34:17Z,Bullish,,,PSHG
100263689,1213772,2017-11-06T13:34:17Z,Bullish,,,TXMD
100263693,501170,2017-11-06T13:34:19Z,Bullish,,,HZNP
100263695,1142360,2017-11-06T13:34:19Z,Bullish,,,CCLD
100263697,736731,2017-11-06T13:34:20Z,Bullish,,,META
100263704,763950,2017-11-06T13:34:23Z,Bullish,,,PSHG
100263709,641016,2017-11-06T13:34:24Z,Bullish,,,SINO
100263714,855597,2017-11-06T13:34:26Z,Bullish,,,AMD
100263722,1252934,2017-11-06T13:34:30Z,Bullish,,,PSHG
100263726,1007882,2017-11-06T13:34:32Z,Bullish,,,KERX
100263727,826255,2017-11-06T13:34:32Z,Bullish,100263727.0,,TOPS
100263730,995939,2017-11-06T13:34:33Z,Bullish,100263730.0,,RGLS
100263736,736731,2017-11-06T13:34:35Z,Bullish,,,META
100263752,1103684,2017-11-06T13:34:43Z,Bullish,,,AMD
100263757,997560,2017-11-06T13:34:45Z,Bullish,,,TOPS
100263764,682977,2017-11-06T13:34:47Z,Bullish,,,TOPS
100263766,865379,2017-11-06T13:34:49Z,Bullish,100263766.0,,AMD
100263769,920784,2017-11-06T13:34:50Z,Bullish,,,AMD
100263775,1095211,2017-11-06T13:34:51Z,Bullish,,,TOPS
100263779,902428,2017-11-06T13:34:52Z,Bullish,,,DRYS
100263781,420947,2017-11-06T13:34:54Z,Bullish,,,TXMD
100263785,496040,2017-11-06T13:34:56Z,Bullish,,,TOPS
100263798,1239975,2017-11-06T13:34:59Z,Bullish,,,P
100263801,537755,2017-11-06T13:35:00Z,Bullish,,,AMD
100263802,826255,2017-11-06T13:35:00Z,Bullish,100263802.0,,TOPS
100263805,973591,2017-11-06T13:35:01Z,Bullish,100263805.0,,SPI
100263833,381803,2017-11-06T13:35:10Z,Bullish,,,ONCS
100263836,613731,2017-11-06T13:35:11Z,Bearish,100263836.0,,ASXC
100263839,420947,2017-11-06T13:35:13Z,Bullish,,,TXMD
100263857,576980,2017-11-06T13:35:25Z,Bullish,100263857.0,,AMD
100263865,989802,2017-11-06T13:35:27Z,Bullish,100263865.0,,TOPS
100263880,658568,2017-11-06T13:35:33Z,Bullish,,,CYTR
100263881,1159321,2017-11-06T13:35:34Z,Bullish,,,PSHG
100263882,910805,2017-11-06T13:35:34Z,Bullish,100263882.0,,AMD
100263884,971993,2017-11-06T13:35:35Z,Bullish,,,TOPS
100263885,871659,2017-11-06T13:35:35Z,Bullish,100263885.0,,TOPS
100263889,1215585,2017-11-06T13:35:38Z,Bullish,100263889.0,,TOPS
100263895,822780,2017-11-06T13:35:39Z,Bullish,,,BHC
100263898,462786,2017-11-06T13:35:40Z,Bullish,100263898.0,,TXMD
100263901,1167566,2017-11-06T13:35:41Z,Bullish,100263901.0,,TOPS
100263903,984175,2017-11-06T13:35:42Z,Bullish,,,AMD
100263905,1220947,2017-11-06T13:35:42Z,Bullish,,,PSHG
100263909,1150896,2017-11-06T13:35:44Z,Bullish,,,MNKD
100263920,1183914,2017-11-06T13:35:49Z,Bullish,,,CCLD
100263923,1138609,2017-11-06T13:35:49Z,Bullish,,,XNET
100263927,273328,2017-11-06T13:35:51Z,Bullish,,,BLDP
100263934,235647,2017-11-06T13:35:55Z,Bullish,,,KTOS
100263935,903618,2017-11-06T13:35:56Z,Bullish,,,IMNPQ.DL0922
100263939,1017669,2017-11-06T13:35:58Z,Bullish,,,PSHG
100263946,682977,2017-11-06T13:36:00Z,Bullish,,,TOPS
100263958,1028991,2017-11-06T13:36:06Z,Bullish,,,CCLD
100263965,1155404,2017-11-06T13:36:08Z,Bullish,,,ASXC
100263970,1187821,2017-11-06T13:36:10Z,Bullish,,,AUPH
100263971,406746,2017-11-06T13:36:10Z,Bullish,100263971.0,,AMD
100263973,1191776,2017-11-06T13:36:11Z,Bullish,,,PLUG
100263975,641987,2017-11-06T13:36:11Z,Bullish,100263975.0,,TOPS
100263987,920784,2017-11-06T13:36:15Z,Bullish,,,AMD
100263988,1167198,2017-11-06T13:36:15Z,Bullish,,,TOPS
100263997,732195,2017-11-06T13:36:18Z,Bullish,,,CETX
100263999,56353,2017-11-06T13:36:18Z,Bullish,,,HLTH
100264031,973591,2017-11-06T13:36:38Z,Bullish,,,SPI
100264033,453943,2017-11-06T13:36:38Z,Bullish,,,WATT
100264037,1239912,2017-11-06T13:36:39Z,Bullish,100264037.0,,AMD
100264052,318508,2017-11-06T13:36:44Z,Bullish,,,PSHG
100264054,742378,2017-11-06T13:36:45Z,Bullish,,,POT.X
100264056,1143071,2017-11-06T13:36:46Z,Bullish,,,AVEO
100264057,917893,2017-11-06T13:36:46Z,Bullish,,,MU
100264061,973079,2017-11-06T13:36:47Z,Bullish,100264061.0,,TOPS
100264070,894444,2017-11-06T13:36:50Z,Bullish,,,AMD
100264071,509344,2017-11-06T13:36:50Z,Bullish,100264071.0,,VCEL
100264075,826255,2017-11-06T13:36:53Z,Bullish,,,TOPS
100264079,1196343,2017-11-06T13:36:54Z,Bullish,,,TOPS
100264087,1045652,2017-11-06T13:36:58Z,Bullish,,,OPGN
100264089,1142360,2017-11-06T13:36:58Z,Bullish,,,CCLD
100264104,983901,2017-11-06T13:37:05Z,Bullish,,,AMD
100264110,766025,2017-11-06T13:37:07Z,Bullish,,,CCLD
100264119,381803,2017-11-06T13:37:10Z,Bullish,,,BCRX
100264125,182710,2017-11-06T13:37:11Z,Bullish,100264125.0,,CDXC
100264129,1215585,2017-11-06T13:37:12Z,Bullish,100264129.0,,TOPS
100264138,919113,2017-11-06T13:37:14Z,Bullish,,,IMNPQ.DL0922
100264148,1054941,2017-11-06T13:37:17Z,Bearish,,,AUDCAD
100264150,705405,2017-11-06T13:37:18Z,Bullish,,,WATT
100264151,467701,2017-11-06T13:37:19Z,Bearish,,,PBMD
100264155,1186544,2017-11-06T13:37:19Z,Bullish,,,HZNP
100264157,1000892,2017-11-06T13:37:21Z,Bullish,100264157.0,,CYTR
100264163,976201,2017-11-06T13:37:24Z,Bullish,,,TXMD
100264165,1067493,2017-11-06T13:37:24Z,Bullish,,,AMD
100264180,696902,2017-11-06T13:37:30Z,Bullish,100264180.0,,TOPS
100264189,1118989,2017-11-06T13:37:32Z,Bullish,,,LODE
100264195,1115837,2017-11-06T13:37:35Z,Bullish,100264195.0,,AVEO
100264202,991670,2017-11-06T13:37:38Z,Bearish,,,CVM
100264209,645168,2017-11-06T13:37:41Z,Bullish,100264209.0,,SPI
100264217,832085,2017-11-06T13:37:45Z,Bullish,,,PSHG
100264219,788199,2017-11-06T13:37:47Z,Bullish,,,TOPS
100264222,1209411,2017-11-06T13:37:48Z,Bullish,,,HMNY
100264247,837259,2017-11-06T13:37:58Z,Bullish,,,AAOI
100264259,886197,2017-11-06T13:38:06Z,Bullish,,,AMD
100264265,1010763,2017-11-06T13:38:08Z,Bullish,,,TOPS
100264266,235795,2017-11-06T13:38:09Z,Bullish,,,NVDA
100264273,929169,2017-11-06T13:38:13Z,Bearish,,,UGAZ
100264278,1066376,2017-11-06T13:38:16Z,Bullish,,,LODE
100264287,924701,2017-11-06T13:38:21Z,Bullish,,,IMNPQ.DL0922
100264288,1135585,2017-11-06T13:38:21Z,Bullish,,,DRYS
100264290,493164,2017-11-06T13:38:21Z,Bearish,,,S
100264297,1209404,2017-11-06T13:38:25Z,Bullish,,,ANY
100264301,1186544,2017-11-06T13:38:27Z,Bullish,,,HZNP
100264304,1218971,2017-11-06T13:38:31Z,Bullish,,,TOPS
100264310,768440,2017-11-06T13:38:33Z,Bearish,,,SBUX
100264317,969227,2017-11-06T13:38:36Z,Bullish,100264317.0,,KERX
100264323,254630,2017-11-06T13:38:40Z,Bearish,100264323.0,,BTC.X
100264324,1250378,2017-11-06T13:38:40Z,Bullish,,,BHC
100264325,599798,2017-11-06T13:38:41Z,Bullish,,,BZUN
100264328,1154427,2017-11-06T13:38:42Z,Bullish,100264328.0,,DXTR
100264340,1066166,2017-11-06T13:38:46Z,Bullish,100264340.0,,AMD
100264344,787485,2017-11-06T13:38:47Z,Bullish,,,IMNPQ.DL0922
100264350,703702,2017-11-06T13:38:49Z,Bullish,,,AMD
100264352,387166,2017-11-06T13:38:52Z,Bullish,,,TOPS
100264368,1250378,2017-11-06T13:38:59Z,Bullish,,,BHC
100264371,527360,2017-11-06T13:39:01Z,Bullish,,,CRBP
100264382,788199,2017-11-06T13:39:05Z,Bullish,,,TOPS
100264383,14843,2017-11-06T13:39:06Z,Bullish,,,TOPS
100264393,1244084,2017-11-06T13:39:10Z,Bearish,,,UAA
100264394,487564,2017-11-06T13:39:11Z,Bullish,100264205.0,100264205.0,AMD
100264398,493164,2017-11-06T13:39:14Z,Bearish,100264398.0,,DXTR
100264399,917050,2017-11-06T13:39:14Z,Bullish,,,SHIP
100264400,992199,2017-11-06T13:39:15Z,Bullish,100264400.0,,CCLD
100264402,979169,2017-11-06T13:39:17Z,Bullish,,,AMD
100264403,1044872,2017-11-06T13:39:17Z,Bullish,,,TXMD
100264408,1252934,2017-11-06T13:39:18Z,Bullish,,,DRYS
100264417,1199640,2017-11-06T13:39:23Z,Bullish,,,SNAP
100264423,1025883,2017-11-06T13:39:26Z,Bearish,100264423.0,,AMD
100264432,1240900,2017-11-06T13:39:31Z,Bullish,,,AAOI
100264444,277361,2017-11-06T13:39:37Z,Bullish,100264444.0,,QCOM
100264451,730975,2017-11-06T13:39:41Z,Bullish,100264451.0,,AMD
100264452,1033412,2017-11-06T13:39:41Z,Bullish,100264452.0,,SPI
100264457,1219489,2017-11-06T13:39:43Z,Bullish,,,CCLD
100264461,875023,2017-11-06T13:39:45Z,Bullish,100264461.0,,RSLS
100264463,1094368,2017-11-06T13:39:45Z,Bullish,100264463.0,,RPRX
100264464,917050,2017-11-06T13:39:45Z,Bullish,,,AMD
100264465,1067493,2017-11-06T13:39:46Z,Bullish,,,AMD
100264466,592746,2017-11-06T13:39:46Z,Bullish,100264466.0,,AMD
100264486,1091090,2017-11-06T13:39:57Z,Bullish,,,DRYS
100264491,1044872,2017-11-06T13:40:00Z,Bullish,,,TXMD
100264493,1255287,2017-11-06T13:40:00Z,Bullish,,,EDIT
100264494,937099,2017-11-06T13:40:01Z,Bullish,100264494.0,,PSHG
100264496,960199,2017-11-06T13:40:02Z,Bullish,,,TOPS
100264505,1009599,2017-11-06T13:40:04Z,Bullish,100264505.0,,INSY
100264506,288619,2017-11-06T13:40:04Z,Bullish,100264506.0,,MNKD
100264514,1004119,2017-11-06T13:40:08Z,Bullish,,,GBTC
100264523,826284,2017-11-06T13:40:11Z,Bullish,100264523.0,,ARGS
100264525,249446,2017-11-06T13:40:12Z,Bullish,,,RFP
100264529,1109053,2017-11-06T13:40:13Z,Bullish,,,TOPS
100264532,864769,2017-11-06T13:40:16Z,Bullish,,,RNVA
100264534,846341,2017-11-06T13:40:16Z,Bullish,,,AMD
100264536,1013297,2017-11-06T13:40:17Z,Bullish,100264536.0,,EGLT
100264540,824568,2017-11-06T13:40:19Z,Bullish,100264540.0,,CRBP
100264546,754204,2017-11-06T13:40:19Z,Bullish,,,PLUG
100264548,903896,2017-11-06T13:40:20Z,Bullish,100264548.0,,ATVI
100264559,1196343,2017-11-06T13:40:23Z,Bullish,100264559.0,,PSHG
100264569,891310,2017-11-06T13:40:28Z,Bullish,,,RAD
100264574,936259,2017-11-06T13:40:31Z,Bullish,,,IMNN
100264576,782049,2017-11-06T13:40:33Z,Bullish,,,NVCN
100264577,822780,2017-11-06T13:40:34Z,Bullish,100264577.0,,BHC
100264581,464024,2017-11-06T13:40:34Z,Bullish,,,CCLD
100264586,56353,2017-11-06T13:40:35Z,Bullish,,,HLTH
100264587,1139850,2017-11-06T13:40:36Z,Bullish,,,IMUC
100264588,467701,2017-11-06T13:40:36Z,Bearish,100264588.0,,PBMD
100264589,919646,2017-11-06T13:40:36Z,Bullish,,,IMNPQ.DL0922
100264595,1191776,2017-11-06T13:40:38Z,Bullish,,,PLUG
100264618,1188056,2017-11-06T13:40:47Z,Bullish,,,BABA
100264631,1147552,2017-11-06T13:40:53Z,Bullish,100264631.0,,AMD
100264643,901403,2017-11-06T13:40:58Z,Bullish,,,OCUP
100264644,943201,2017-11-06T13:40:58Z,Bullish,,,BHC
100264653,920880,2017-11-06T13:41:01Z,Bullish,,,TOPS
100264682,1250378,2017-11-06T13:41:11Z,Bullish,,,BHC
100264684,444900,2017-11-06T13:41:12Z,Bullish,,,MNKD
100264687,1219113,2017-11-06T13:41:13Z,Bullish,,,TOPS
100264688,934335,2017-11-06T13:41:13Z,Bullish,100264688.0,,AMD
100264693,1242885,2017-11-06T13:41:15Z,Bullish,,,AVTX
100264701,1068579,2017-11-06T13:41:19Z,Bullish,,,TXMD
100264705,1119484,2017-11-06T13:41:21Z,Bullish,,,PLUG
100264707,1243676,2017-11-06T13:41:22Z,Bullish,,,AVGR
100264711,375737,2017-11-06T13:41:23Z,Bullish,,,TOPS
100264713,833541,2017-11-06T13:41:24Z,Bullish,,,TCRT
100264714,484051,2017-11-06T13:41:24Z,Bullish,,,NVCN
100264716,1250378,2017-11-06T13:41:25Z,Bullish,,,BHC
100264725,1248567,2017-11-06T13:41:28Z,Bullish,,,AAPL
100264726,1242885,2017-11-06T13:41:28Z,Bullish,,,AVTX
100264727,834251,2017-11-06T13:41:29Z,Bullish,,,PSHG
100264738,596948,2017-11-06T13:41:33Z,Bullish,100264738.0,,KERX
100264750,905667,2017-11-06T13:41:37Z,Bullish,,,DRYS
100264751,1212559,2017-11-06T13:41:37Z,Bullish,,,AMD
100264753,1118843,2017-11-06T13:41:38Z,Bullish,,,WEED.CA
100264756,1250378,2017-11-06T13:41:40Z,Bullish,,,BHC
100264764,1215551,2017-11-06T13:41:45Z,Bearish,100264764.0,,TXMD
100264766,768326,2017-11-06T13:41:46Z,Bullish,,,DRYS
100264767,1028804,2017-11-06T13:41:46Z,Bullish,100264336.0,100264336.0,AMD
100264772,1244084,2017-11-06T13:41:50Z,Bullish,,,RAD
100264774,1186544,2017-11-06T13:41:51Z,Bullish,,,HZNP
100264775,355229,2017-11-06T13:41:52Z,Bullish,,,AMD
100264778,507442,2017-11-06T13:41:53Z,Bearish,,,SQ
100264779,387115,2017-11-06T13:41:53Z,Bullish,,,JD
100264782,1241282,2017-11-06T13:41:54Z,Bearish,100264782.0,,ASXC
100264783,696902,2017-11-06T13:41:54Z,Bullish,,,DRYS
100264788,1118283,2017-11-06T13:41:57Z,Bullish,,,TOPS
100264792,1154531,2017-11-06T13:41:59Z,Bullish,,,NAK
100264796,1252934,2017-11-06T13:42:00Z,Bullish,,,TOPS
100264799,891310,2017-11-06T13:42:01Z,Bullish,,,RAD
100264803,540564,2017-11-06T13:42:03Z,Bearish,,,NVDA
100264805,745637,2017-11-06T13:42:03Z,Bullish,100264805.0,,AMD
100264838,826189,2017-11-06T13:42:12Z,Bullish,,,SPHS
100264840,623438,2017-11-06T13:42:14Z,Bullish,,,META
100264843,1139850,2017-11-06T13:42:17Z,Bullish,100264843.0,,TOVX
100264845,392373,2017-11-06T13:42:17Z,Bullish,100264845.0,,ANTH
100264854,738310,2017-11-06T13:42:20Z,Bullish,,,TOPS
100264856,777348,2017-11-06T13:42:21Z,Bullish,,,GSL
100264858,1118843,2017-11-06T13:42:21Z,Bullish,,,TOPS
100264861,324055,2017-11-06T13:42:22Z,Bearish,100264861.0,,HTGM
100264863,1188056,2017-11-06T13:42:23Z,Bullish,,,AAPL
100264876,1190453,2017-11-06T13:42:28Z,Bullish,,,ANIX
