model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,31.971532264521862,6.502461273824143,4.916835474780026,8.795441063174122e-07,19.226942356960098,44.71612217208363,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06743990031990757,0.0026188485835074928,25.751737135403047,3.0822044934422497e-146,0.06230705141526915,0.07257274922454598,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,39.624117842157254,4.903836284090879,8.080228528571924,6.464551310685756e-16,30.012775339258404,49.235460345056104,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,26.421847659563994,5.734297358094419,4.607687046830148,4.071728743895418e-06,15.182831361055753,37.660863958072234,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06936947635680221,0.0030197325624763227,22.97205958527532,8.870569417364482e-117,0.06345090929140577,0.07528804342219865,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,32.37485493291287,5.3958011522093505,6.000008899448925,1.9730671489444055e-09,21.799279006842816,42.95043085898292,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,30.75907749545942,6.636437730811104,4.634877737593125,3.5714850447733893e-06,17.751898557426934,43.766256433491904,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06987885106961107,0.003170887603549128,22.037631037882484,1.2553603346517494e-107,0.06366402556763026,0.07609367657159188,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,30.706692199650405,5.485085009194826,5.598216280727788,2.165684683642119e-08,19.956123129487995,41.45726126981282,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,30.186807342954108,6.666531487660524,4.528112917313695,5.951277885213048e-06,17.120645725337255,43.25296896057096,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06734851913078795,0.002604560485996289,25.85792094017198,1.9819329985131873e-147,0.06224367438267908,0.07245336387889681,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,39.68410922833777,4.9011907979439675,8.096830110140807,5.640976371811342e-16,30.077951783008462,49.29026667366708,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,26.593217817889176,5.689505509279051,4.674082444338638,2.9527070983505093e-06,15.441991929860016,37.744443705918336,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06926981778095395,0.003042013313318369,22.771043597238968,8.880625765890704e-115,0.06330758124635859,0.07523205431554932,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,32.23345203108447,5.408129179316834,5.960185299263925,2.519520713548553e-09,21.633713615883316,42.83319044628562,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,29.089615998825476,6.6731807251525685,4.35918300386813,1.3054890896729184e-05,16.01042211519956,42.16880988245139,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06977019615242662,0.0031646026782139037,22.04706348532979,1.0192664360061964e-107,0.06356768887774837,0.07597270342710487,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,31.25735915278008,5.502531087489459,5.680542037072128,1.3426854589367882e-08,20.472596397488722,42.04212190807144,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,29.47015461638161,6.557919923414171,4.493826542645388,6.995461664423717e-06,16.616867752992164,42.323441479771056,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0702820786835167,0.0029484437862187245,23.837008191243488,1.3810912125405264e-125,0.06450323505208709,0.07606092231494631,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.37692319495429,5.353781093614525,6.421055062553038,1.3533306126386396e-10,23.883705070358353,44.87014131955022,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.432637477004064,6.623080302209413,5.047898553464794,4.4669621734351896e-07,20.45163861795696,46.41363633605117,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07030103980567373,0.002946693560944342,23.857601189838007,8.444463134631229e-126,0.06452562655274674,0.07607645305860072,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.22764793787577,5.339070411120421,6.41078789045095,1.4476949685866887e-10,23.76326222115629,44.69203365459526,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.411872111071755,6.526959339713392,4.8126348696468355,1.4895328405281028e-06,18.619266876676175,44.20447734546734,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07035370908959943,0.002947579599617621,23.868298280638857,6.539103816732616e-126,0.0645765592327839,0.07613085894641496,2266,2266,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.424748407065664,5.339897050387095,6.446706384455516,1.1430692597282062e-10,23.958742507155293,44.890754306976035,2266,2266,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.37430491575795,6.545318523339634,4.9461771494108335,7.568508787353672e-07,19.54571634266938,45.20289348884653,2266,2266,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07030275070435797,0.002948464032853178,23.843855621439346,1.1727389663175938e-125,0.06452386739025402,0.07608163401846192,2266,2266,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.19849344583911,5.356575396528548,6.384395049867539,1.720763462246022e-10,23.6997985881698,44.697188303508426,2266,2266,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.14368437292973,6.579878531106809,5.037127086197835,4.725710359087793e-07,20.247359429312066,46.04000931654738,2266,2266,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07026592604253792,0.002948352996246705,23.832263684839447,1.5467498645861708e-125,0.06448726035618363,0.07604459172889222,2266,2266,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.344007399896604,5.332102667171829,6.440987644769567,1.1869853629477946e-10,23.893278210369857,44.79473658942335,2266,2266,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.37886567771555,6.522226884736375,4.964388122328297,6.891799966075789e-07,19.595535884633385,45.16219547079772,2266,2266,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07019233152010212,0.0029486870390245334,23.804605436636205,2.9924402649635776e-125,0.06441301112193398,0.07597165191827027,2266,2266,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.27984578067841,5.352105304499911,6.404927375374472,1.5044097391711586e-10,23.7899121423928,44.76977941896401,2266,2266,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.35175026417011,6.427370523705437,5.189019388436085,2.114043869412233e-07,20.754335522413104,45.949165005927114,2266,2266,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07027214961074672,0.0029518006753021064,23.806536192879832,2.85778148907488e-125,0.06448672659761358,0.07605757262387987,2266,2266,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.235059492804886,5.356417177658892,6.391410220174051,1.6436277666727397e-10,23.736674738421776,44.733444247188,2266,2266,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.86597607619266,6.431026801318848,5.110533215232852,3.212508232487866e-07,20.261395161995893,45.470556990389426,2266,2266,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07041047881127926,0.0029514416334677587,23.856300599972013,8.711059376676107e-126,0.06462575950721039,0.07619519811534814,2266,2266,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.86182818780814,5.3658720002314455,6.496954863311024,8.19620391451553e-11,24.34491232170261,45.37874405391368,2266,2266,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.80974962334925,6.595144475915404,4.9748340985047586,6.530354349755476e-07,19.883503977716764,45.73599526898173,2266,2266,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07037505828920769,0.0029516846019225417,23.84233676029268,1.2160645212810297e-125,0.06458986277571806,0.07616025380269732,2266,2266,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.990112888555764,5.334198940991919,6.559581537101275,5.39589831467327e-11,24.535275077839906,45.44495069927162,2266,2266,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.360304638374107,6.544489464513845,4.791864179538976,1.6523875348756738e-06,18.533340990725147,44.18726828602307,2266,2266,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07023811418410723,0.0029453460574309924,23.847151680835342,1.0839459821282277e-125,0.06446534198953545,0.07601088637867902,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.228299219602434,5.359394957272192,6.38659764628055,1.6961714259181539e-10,23.724078124423357,44.73252031478151,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.48698050308368,6.54554750619843,4.963218198679257,6.933461290550263e-07,19.657943131838792,45.316017874328566,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07029641305834772,0.0029467122105888664,23.85588005701439,8.799047603908033e-126,0.06452096325278914,0.0760718628639063,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.573989785567484,5.339195900819758,6.475505006336093,9.449535413741065e-11,24.10935811355687,45.0386214575781,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.76691899146552,6.511205743789956,5.032388820260652,4.844055406078147e-07,20.005190237706877,45.52864774522417,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07055012867623325,0.002959514159891924,23.83841565360499,1.3354447742589114e-125,0.06474958751110876,0.07635066984135774,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.00442643907059,5.365588882182934,6.523874118516029,6.851421769437062e-11,24.488065474143514,45.52078740399767,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.307200343572575,6.757539388255268,4.928894739623882,8.269611108349071e-07,20.06266651848142,46.55173416866373,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07052835642646425,0.002949128573087087,23.91498189332472,2.1393560371633386e-126,0.06474817063743556,0.07630854221549295,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.59788409729853,5.354894530243643,6.647728334563269,2.9765102325833094e-11,25.10248367701046,46.0932845175866,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,34.60203237210316,6.725355362971586,5.14501175099457,2.675040656540048e-07,21.420578077445548,47.78348666676077,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0702165488316057,0.0029468523381581384,23.82764413485778,1.7270810151447264e-125,0.06444082438105811,0.0759922732821533,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.45367805934458,5.3422886876119025,6.449235538176427,1.1241573781015492e-10,23.9829846366095,44.924371482079664,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.396920051274066,6.517630754020083,4.970659013061089,6.67257108546503e-07,19.622598508864066,45.171241593684066,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_volatility63_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07017283334961942,0.0029480944337357384,23.802776650101563,3.125823052651014e-125,0.06439467443647437,0.07595099226276447,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_volatility63_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.23101914905907,5.392548788013521,6.347836708524045,2.1836367537755255e-10,23.661817739677453,44.80022055844069,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_volatility63_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.171568399518286,6.582245724963915,5.039551816443336,4.6662328443376523e-07,20.270603841196277,46.072532957840295,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_max_return21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0702094267064027,0.0029480766822447724,23.815332596078438,2.3168926340173143e-125,0.06443130258554061,0.0759875508272648,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_max_return21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.379151494374,5.355553056871911,6.419346635033485,1.3686045565954816e-10,23.88246038561166,44.875842603136334,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_max_return21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.47138226536788,6.479010244772259,5.011781281186918,5.392848062080402e-07,19.77275553014821,45.17000900058755,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_amihud21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07048757671792759,0.0029481490958695985,23.909094969681743,2.4633409739501026e-126,0.06470931066896886,0.07626584276688632,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_amihud21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.148847942717616,5.343932593449411,6.577337443552909,4.789470072209545e-11,24.674932523747046,45.622763361688186,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_net_sentiment__x__char_amihud21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.697985679891016,6.623170653606865,4.785923138282544,1.7020318873572928e-06,18.71680973535895,44.67916162442308,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07028102896611729,0.00294975225357568,23.826078573521848,1.792839360701412e-125,0.0644996207857931,0.07606243714644148,2266,2266,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.10124591082628,5.352279633292538,6.371349826101737,1.873717054157629e-10,23.610970594385655,44.5915212272669,2266,2266,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.26028275112458,6.588127741771053,5.048518191328116,4.452500806543298e-07,20.34778965170412,46.17277585054504,2266,2266,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07021238327499012,0.0029489349294832016,23.809404057381077,2.668849689003152e-125,0.06443257702045088,0.07599218952952935,2266,2266,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.48896267043968,5.345852540030832,6.4515364784530265,1.1072179053828152e-10,24.011284225317283,44.96664111556208,2266,2266,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,34.06182640538618,6.391975609272518,5.328841736500745,9.884107719379745e-08,21.533784421153573,46.589868389618786,2266,2266,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07016570882449193,0.002951152305277704,23.77569896986029,5.959515852563828e-125,0.06438155659325527,0.07594986105572858,2266,2266,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.456377588355366,5.3745447020758785,6.411031910302438,1.4453793633308547e-10,23.92246353898609,44.99029163772464,2266,2266,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.588577310704274,6.437915366961793,4.906646874050424,9.264661727381123e-07,18.970495055942195,44.20665956546635,2266,2266,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07021407718460237,0.002947348500721991,23.822794341219755,1.9390205061587908e-125,0.06443738027329915,0.0759907740959056,2266,2266,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,33.84010966652589,5.358490818686808,6.315231435783071,2.6975746858566633e-10,23.3376606504112,44.342558682640586,2266,2266,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,34.12728455419727,6.506097397005781,5.245430935279764,1.5591745956651078e-07,21.37556797615614,46.87900113223839,2266,2266,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0702650314571807,0.002946972559546887,23.843123760875578,1.193419489350421e-125,0.06448907137704098,0.07604099153732043,2266,2266,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.11253168520529,5.360048929247249,6.364220203115938,1.9628437315056916e-10,23.607028828508202,44.618034541902375,2266,2266,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.88339243340316,6.435954114358813,5.10932673681425,3.2330882248585774e-07,20.26915416310751,45.49763070369881,2266,2266,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw
li1_ridge_single_social192_log_volume__x__char_ret252_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07021861581577564,0.0029439558178730135,23.851789958759664,9.702454408404246e-126,0.06444856844066738,0.0759886631908839,2266,2266,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,raw
