model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,subgroup,stock_days
li1_ridge_single_social192_net_sentiment__x__log_volume_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,8.744497507039494,5.898273465070814,1.4825520652482171,0.13819346080406353,-2.81590605546757,20.30490106954656,2198,2266,68,5,single_social192,net_sentiment__x__log_volume,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_single_social192_net_sentiment__x__log_volume_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,10.592338288640516,6.609748546613853,1.602532715721376,0.10903785900727031,-2.362530809588602,23.547207386869633,2198,2266,68,5,single_social192,net_sentiment__x__log_volume,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_single_social192_log_volume__x__char_amihud21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.10302587654984864,0.0031784932233237836,32.41343281585273,1.7752550400074232e-230,0.0967961443070294,0.10925560879266788,2266,2266,0,5,single_social192,log_volume__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_log_volume__x__char_amihud21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,72.63297709440586,7.830088333082713,9.276137637876454,1.757335375330386e-20,57.28628596579647,87.97966822301524,2266,2266,0,5,single_social192,log_volume__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_log_volume__x__char_amihud21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,71.33321037469877,9.959515669551791,7.1623171990961865,7.932460951364472e-13,51.81291835891493,90.8535023904826,2266,2266,0,5,single_social192,log_volume__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_net_sentiment__x__log_volume_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.10241574031015643,0.0031008728682132883,33.02803586693575,3.2161913944640522e-239,0.09633814116782097,0.1084933394524919,2266,2266,0,5,single_social192,net_sentiment__x__log_volume,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_net_sentiment__x__log_volume_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,72.98853021123651,7.858705087771581,9.287602651588136,1.5780246387219398e-20,57.585751274082526,88.39130914839049,2266,2266,0,5,single_social192,net_sentiment__x__log_volume,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_net_sentiment__x__log_volume_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,67.98379358525939,9.73181370157107,6.985726984712451,2.8338468462861984e-12,48.90978922592666,87.05779794459212,2266,2266,0,5,single_social192,net_sentiment__x__log_volume,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,rank_ic,0.08317532201701602,0.0019859970069444435,41.880889913819885,0.0,0.07928283941000057,0.08706780462403148,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,ew_spread_bp,58.086525100831466,6.83703040368557,8.495870527286137,1.9645489019297836e-17,44.6861917484024,71.48685845326052,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,cap_spread_bp,53.231675882412254,7.232212624014198,7.36035825407831,1.834173052408259e-13,39.05679961080851,67.406552154016,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,rank_ic,0.08491776251120778,0.0020651094822052803,41.12022304043956,0.0,0.08087022230195327,0.08896530272046228,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,ew_spread_bp,46.088838446812915,6.6968916175691415,6.882123988075289,5.896665365640796e-12,32.963172068009214,59.214504825616615,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,41.86752066955695,6.595155971192122,6.348222976444497,2.1781622900282262e-10,28.94125249359611,54.793788845517795,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.084086172387064,0.002002454161868986,41.99155915188709,0.0,0.08016143434910845,0.08801091042501956,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,46.34657926041041,6.683574682596929,6.934399847598061,4.0794929495031925e-12,33.2470135945367,59.44614492628411,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,41.60193262826954,7.044631254287528,5.905480517940471,3.5162033989314454e-09,27.794709085500756,55.40915617103832,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.08680536482645172,0.0019783395745577356,43.877889287968856,0.0,0.08292789051112827,0.09068283914177518,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,66.85348837608358,6.6688555681779595,10.024731783829747,1.1868139499004803e-23,53.78277164435538,79.92420510781177,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,57.38820729347816,7.152503186070781,8.02351369870613,1.0276252097715437e-15,43.36955864947144,71.40685593748488,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.08900163126186594,0.0020514418760412064,43.3849149231651,0.0,0.0849808790684479,0.09302238345528399,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,60.80444696495417,6.453743264874134,9.421578217388234,4.4435798064278436e-21,48.15534260033292,73.45355132957542,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,50.88132300716408,6.511222380340846,7.8144041218417994,5.522365087941068e-15,38.11956164636486,63.6430843679633,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.08815886614970012,0.00202361416521385,43.56505684984852,0.0,0.08419265526727589,0.09212507703212434,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,58.80189858347532,6.724035626515528,8.74503078948544,2.22954840681196e-18,45.62303092474067,71.98076624220997,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,51.03928373752485,6.911492869656756,7.384697445265482,1.5280044830065376e-13,37.493006633592216,64.58556084145748,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.0801039568331952,0.0019531180119232374,41.01337264014925,0.0,0.07627591587226917,0.08393199779412122,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,66.36366716398761,6.536963990913952,10.152062525696905,3.2443316341974666e-24,53.55145317356105,79.17588115441417,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,52.97148510227523,6.757340980131058,7.839101986717837,4.537798868387442e-15,39.72734014996177,66.2156300545887,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.08434274686013132,0.0019562876082963344,43.113674340340275,0.0,0.0805084936044685,0.08817700011579414,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,57.63389868240919,6.322596947456627,9.11554210419714,7.827813811831845e-20,45.24183637663131,70.02596098818707,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,45.78725096113555,6.570593400876726,6.968510782454759,3.203134357949852e-12,32.909124538360615,58.66537738391048,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_1,893005
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,rank_ic,0.027336508109993746,0.0023685102058298353,11.541646746004238,8.135268459073561e-31,0.02269431340955172,0.03197870281043577,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,ew_spread_bp,10.545802845219011,3.4039232554652252,3.0981317890428413,0.001947448047814828,3.874235858368836,17.21736983206919,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,cap_spread_bp,10.081211935652554,3.5580018751747238,2.8333914060001706,0.004605695377382758,3.1076564033841185,17.05476746792099,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,rank_ic,0.027509858551741293,0.0023024398150996955,11.948133615188599,6.639966737780354e-33,0.022997159437574827,0.03202255766590776,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,ew_spread_bp,11.512699526463177,3.378543950207986,3.407592056262712,0.0006553879712100767,4.890875063869838,18.134523989056515,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,10.87021454155214,3.478568358194688,3.1249104292990175,0.0017785920855375634,4.0523458417299265,17.688083241374354,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.02772583151474158,0.0023267711110076957,11.916011585142066,9.767346879647776e-33,0.023165443936898247,0.03228621909258491,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,8.605417542367578,3.3116371250977794,2.598538794347371,0.009362146555068316,2.114728047310164,15.096107037424991,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,8.148253598425818,3.4515957138987012,2.3607207430507766,0.01823945961144948,1.3832503099915465,14.91325688686009,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.028625708343764412,0.002368499278346201,12.086011005142566,1.2522030970837271e-33,0.02398353506079675,0.033267881626732075,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,11.136140525780618,3.3757247290231693,3.2988888075015153,0.0009706835228327175,4.519841635173973,17.75243941638726,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,9.832259115438701,3.5811932490138294,2.745525983035475,0.006041398327933828,2.813249325693614,16.851268905183787,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.02949896723551408,0.0023411923632845203,12.599975849113571,2.1120917274080034e-36,0.024910314522596205,0.03408761994843196,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,11.604973929909935,3.40732252652909,3.4058924095252823,0.0006594816306974278,4.926744494200896,18.283203365618974,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,11.812483822690336,3.551082085520555,3.3264462882610997,0.0008796097036187579,4.8524908289246635,18.772476816456006,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.02943113396069447,0.0023764522332408444,12.384483706015116,3.1711910805836535e-35,0.024773373172562636,0.03408889474882631,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,9.006340611321601,3.326815747763248,2.707195496888256,0.006785428658523209,2.485901562504946,15.526779660138256,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,7.9075170818345875,3.5566567461682,2.223300601148489,0.026195537018082107,0.9365979539734983,14.878436209695677,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.025088940356600652,0.0020623416025373886,12.165268996044418,4.758751381085478e-34,0.021046825091808753,0.02913105562139255,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,8.750318042582412,3.2522756011999534,2.6905216886766645,0.007134039761193419,2.375974996432152,15.124661088732672,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,6.877757999416354,3.3234431630224974,2.069467615977339,0.03850222717972423,0.3639290952263794,13.391586903606328,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.026925296829830903,0.002170745523209554,12.403709482270646,2.495001894553421e-35,0.02267071378473862,0.031179879874923187,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,10.661930719573679,3.2679785713010454,3.262546092928926,0.0011041621528386973,4.256810417574969,17.06705102157239,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,9.089249926907538,3.3409513752416786,2.720557382027159,0.006517195962185784,2.5411055573342844,15.637394296480792,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,rank_ic,0.0171277705251384,0.002605753542699706,6.573058520105886,4.9292073518737906e-11,0.01202058742885932,0.022234953621417475,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,ew_spread_bp,1.9401904569186323,2.2791723099021817,0.8512697563449698,0.39461952111329734,-2.526905185050607,6.407286098887871,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,cap_spread_bp,3.478905342740761,2.246224920014212,1.5487787138960016,0.12143492420331027,-0.9236146016634588,7.88142528714498,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,rank_ic,0.015708088942647233,0.0025247813937083956,6.221563966603545,4.922234005097363e-10,0.010759608342141935,0.02065656954315253,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,ew_spread_bp,0.6397878664458554,2.300196453328886,0.27814487998185666,0.7809011452065635,-3.868514339445529,5.14809007233724,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,0.707097258535477,2.3464509819722097,0.3013475516719111,0.763149484096478,-3.891862157618698,5.306056674689652,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.01705790408672912,0.002587587605718639,6.59220350608833,4.3334601708895466e-11,0.011986325572678357,0.022129482600779883,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,1.84935838306443,2.223335167753955,0.8317946883971967,0.405524842553294,-2.508298471294641,6.2070152374235015,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,2.125968040398915,2.3703788929275995,0.8968895423183514,0.3697778609259492,-2.519889219453105,6.771825300250935,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.017591361483012782,0.0025348207647579194,6.939883769136156,3.9242267545010684e-12,0.012623204076822984,0.02255951888920258,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,4.47998412952787,2.208050296961036,2.028932101634515,0.04246520653106779,0.1522850714312689,8.807683187624471,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,5.517083460159938,1.9821582754473082,2.7833718066307864,0.005379711712962735,1.6321246286251898,9.402042291694686,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.01721309747991321,0.0025418836601971005,6.771788083557879,1.2720036878958261e-11,0.012231097053036044,0.022195097906790376,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,3.4909762973788427,2.314698959903187,1.5081772437158971,0.13150916982619637,-1.0457502990837262,8.027702893841411,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_cs_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,4.415763304635618,2.2985775020415034,1.9210852367230238,0.054720962509165055,-0.0893658150397707,8.920892424311006,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.017689555084702463,0.0025883176881389097,6.834383262056933,8.23585698706533e-12,0.012616545635402224,0.022762564534002702,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,3.464350451189774,2.2456656600496534,1.5426830951821984,0.122907685472338,-0.937073363825915,7.865774266205463,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_enet_additive_cs_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,4.691353275640682,2.280408988720442,2.0572420556336444,0.03966294800627279,0.22183378772720985,9.160872763554154,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.014840627667985891,0.0020629804157361897,7.193780200133361,6.302162190526472e-13,0.010797260352331492,0.01888399498364029,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,2.4870368652563366,1.8661329923649093,1.332722199024288,0.18262298550253375,-1.1705165901408452,6.144590320653519,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_cst_full_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,2.544235640775527,1.6736750153660016,1.5201491433025605,0.12847349580857736,-0.736107111166358,5.824578392717411,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.015297976556870534,0.0022514219049457117,6.794806661188371,1.0845787927622171e-11,0.010885270709172378,0.01971068240456869,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,2.549855413460391,2.0562063674010918,1.2400775787321574,0.21494670112975345,-1.4802350114276837,6.579945838348465,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_additive_cst_full_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,2.584461602590116,2.18561675535909,1.1824861775300113,0.23701284691408242,-1.6992685219209904,6.868191727101223,2266,2266,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,rank_ic,0.033029536625265886,0.0016509410159545514,20.006491029098736,4.835093855946587e-89,0.029793751693394998,0.03626532155713677,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,ew_spread_bp,-2.1636211442863034,3.2350123782124234,-0.6688138687994324,0.5036142186727713,-8.504128895123921,4.176886606551314,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ols_additive_c_joint_dgtw_fixed504_union,ols,characteristics,504,cap_spread_bp,6.495059208308834,3.596897487434241,1.8057393158963575,0.07095906836420876,-0.5547303231448906,13.544848739762557,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,rank_ic,0.034194018502191725,0.001623639000066211,21.060111577017622,1.8473922677917023e-98,0.031011744538167324,0.03737629246621613,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,ew_spread_bp,-4.547698243565371,3.1584135173958807,-1.4398679015643774,0.14990477590359502,-10.738074985945769,1.6426784988150267,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_additive_c_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,1.1273178089296403,3.310114633102245,0.34056760380927237,0.7334291213390365,-5.360387656649775,7.615023274509055,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.034333658539318225,0.0016272770259729585,21.098840573128555,8.151028363063427e-99,0.031144254175541775,0.03752306290309467,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,-3.3498139734803756,3.0729903183732934,-1.0900828269623772,0.27567666030710847,-9.372764322332305,2.673136375371554,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_enet_additive_c_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,4.896768581994838,3.138656677256077,1.5601478866671596,0.11872493744355148,-1.2548854652632295,11.048422629252904,2266,2266,0,5,additive_c,,34,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ols_additive_cs_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.03392572884325854,0.0016332959527533227,20.77132976792624,7.865052840764835e-96,0.030724527599766994,0.03712693008675009,2266,2266,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
