family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,period
history,versus_fit504,ridge_core_dgtw_fit756_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.06696246184914939,0.3839409579572719,0.17440822725821695,0.861544648996413,-0.6855479879369106,0.8194729116352093,2266,2266,0,5,dgtw,full
history,versus_fit504,ridge_core_dgtw_fit756_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.06696246184914939,0.4335250923218746,0.15446040617974774,0.8772467278073501,-0.7827311054961268,0.9166560291944255,2266,2266,0,21,dgtw,full
history,versus_fit504,ridge_core_dgtw_fit756_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.06696246184914939,0.3889146429312652,0.17217778519330268,0.8632977619082636,-0.6952962313563855,0.8292211550546844,2266,2266,0,63,dgtw,full
estimator,versus_ols,lasso_core_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.2312763831191225,0.340923648129572,0.6783817561145633,0.49752967350547384,-0.43692168869284476,0.8994744549310897,2266,2266,0,5,dgtw,full
estimator,versus_ols,lasso_core_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.2312763831191225,0.3350982231470235,0.690174901397942,0.49008420491301863,-0.4255040655324098,0.8880568317706548,2266,2266,0,21,dgtw,full
estimator,versus_ols,lasso_core_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.2312763831191225,0.38157037021271784,0.6061172490678208,0.54443689763452,-0.5165878000654195,0.9791405663036644,2266,2266,0,63,dgtw,full
history,versus_fit504,lasso_core_dgtw_fit756_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.07433904098383622,0.29968157040335075,0.2480601022070893,0.8040879047821505,-0.5130260438371358,0.6617041258048083,2266,2266,0,5,dgtw,full
history,versus_fit504,lasso_core_dgtw_fit756_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.07433904098383622,0.31685491363176344,0.23461539583454333,0.8145072589062461,-0.5466851780589695,0.6953632600266421,2266,2266,0,21,dgtw,full
history,versus_fit504,lasso_core_dgtw_fit756_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.07433904098383622,0.2887972405792381,0.25740911109377307,0.7968629701702062,-0.4916931493860199,0.6403712313536923,2266,2266,0,63,dgtw,full
estimator,versus_ols,enet_core_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.24866406194290328,0.341109195950725,0.7289866848937843,0.4660098073841268,-0.4198976769159337,0.9172258008017402,2266,2266,0,5,dgtw,full
estimator,versus_ols,enet_core_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.24866406194290328,0.3352939956421492,0.7416299282862677,0.4583115854196831,-0.4085000937482389,0.9058282176340454,2266,2266,0,21,dgtw,full
estimator,versus_ols,enet_core_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.24866406194290328,0.3804957732262165,0.6535264763508024,0.5134169262768902,-0.49709394985020094,0.9944220737360074,2266,2266,0,63,dgtw,full
history,versus_fit504,enet_core_dgtw_fit756_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.09095595202021578,0.29892110286537776,0.3042807990079534,0.760913972230919,-0.49491864381491735,0.6768305478553489,2266,2266,0,5,dgtw,full
history,versus_fit504,enet_core_dgtw_fit756_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.09095595202021578,0.3152151633634519,0.28855195622471064,0.7729242655333681,-0.5268544155530595,0.708766319593491,2266,2266,0,21,dgtw,full
history,versus_fit504,enet_core_dgtw_fit756_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.09095595202021578,0.28630031038847775,0.31769421380227864,0.7507169007289648,-0.47018234510383927,0.6520942491442708,2266,2266,0,63,dgtw,full
feature,versus_core,ols_all_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,0.5097099371146968,2.3918950398333254,0.936164570768928,2.554994190678161,0.01061895702322285,0.5570461975238279,4.226743882142823,2266,2266,0,5,dgtw,full
feature,versus_core,ols_all_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,0.8474643802287154,2.3918950398333254,1.008062473147343,2.372764688249351,0.01765550792143157,0.4161288982981577,4.367661181368494,2266,2266,0,21,dgtw,full
feature,versus_core,ols_all_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,0.6852772110080771,2.3918950398333254,0.97619314946644,2.45022723335097,0.014276608562668273,0.4785916249243771,4.305198454742274,2266,2266,0,63,dgtw,full
history,versus_fit504,ols_all_dgtw_fit756_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.5870077202944882,0.5644589872489578,-1.039947513557057,0.29836428621446986,-1.693327006052399,0.5193115654634227,2266,2266,0,5,dgtw,full
history,versus_fit504,ols_all_dgtw_fit756_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.5870077202944882,0.6032787207947987,-0.9730290495264378,0.3305388645524586,-1.7694122856916885,0.5953968451027122,2266,2266,0,21,dgtw,full
history,versus_fit504,ols_all_dgtw_fit756_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.5870077202944882,0.5956700293454756,-0.9854578732784229,0.3243992143157288,-1.7544995244815378,0.5804840838925612,2266,2266,0,63,dgtw,full
feature,versus_core,ridge_all_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,0.6323432996141782,0.7258336995955313,0.8711958399927554,0.38364723096000664,-0.790264610358528,2.0549512095868847,2266,2266,0,5,dgtw,full
feature,versus_core,ridge_all_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,0.6323432996141782,0.7282118699413446,0.8683507173058189,0.38520236536730146,-0.7949257385854231,2.0596123378137796,2266,2266,0,21,dgtw,full
feature,versus_core,ridge_all_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,0.6323432996141782,0.7577083531177893,0.8345470879557237,0.4039727643886373,-0.8527377832818464,2.117424382510203,2266,2266,0,63,dgtw,full
estimator,versus_ols,ridge_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-1.101791182889512,0.7200132014811229,-1.5302374742894187,0.1259579586448295,-2.512991126185894,0.3094087604068705,2266,2266,0,5,dgtw,full
estimator,versus_ols,ridge_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-1.101791182889512,0.8395772622338759,-1.312316605571189,0.18941333158746387,-2.7473323791066493,0.5437500133276252,2266,2266,0,21,dgtw,full
estimator,versus_ols,ridge_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-1.101791182889512,0.9128915340847131,-1.2069245269036197,0.22746121104316064,-2.8910257114870688,0.6874433457080449,2266,2266,0,63,dgtw,full
history,versus_fit504,ridge_all_dgtw_fit756_val126,ridge_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.21285223072222106,0.5528215570266264,-0.38502881810010375,0.7002160646226101,-1.2963625723717644,0.8706581109273223,2266,2266,0,5,dgtw,full
history,versus_fit504,ridge_all_dgtw_fit756_val126,ridge_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.21285223072222106,0.5481454857056385,-0.3883133880929662,0.6977841308374482,-1.2871976409934875,0.8614931795490454,2266,2266,0,21,dgtw,full
history,versus_fit504,ridge_all_dgtw_fit756_val126,ridge_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.21285223072222106,0.5313197177254323,-0.40061044907845067,0.6887069513613295,-1.2542197417400562,0.828515280295614,2266,2266,0,63,dgtw,full
feature,versus_core,lasso_all_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.3694709390042727,0.6940232646835107,1.973234916885359,0.04846880405223007,0.0092103357916824,2.729731542216863,2266,2266,0,5,dgtw,full
feature,versus_core,lasso_all_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.3694709390042727,0.674383998774532,2.0306990401504623,0.04228553378777945,0.04770258965608609,2.6912392883524596,2266,2266,0,21,dgtw,full
feature,versus_core,lasso_all_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.3694709390042727,0.651430261856225,2.1022525651510553,0.035531157390849506,0.09269108732657516,2.6462507906819703,2266,2266,0,63,dgtw,full
estimator,versus_ols,lasso_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-0.7911477177099306,0.6772451881239684,-1.1681850703162362,0.24273212131842836,-2.1185238951359624,0.5362284597161009,2266,2266,0,5,dgtw,full
estimator,versus_ols,lasso_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-0.7911477177099306,0.7453591368144107,-1.0614315685338154,0.28849381670777663,-2.2520247814140384,0.6697293459941771,2266,2266,0,21,dgtw,full
estimator,versus_ols,lasso_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-0.7911477177099306,0.732693231951755,-1.079780299870471,0.2802400257895381,-2.2272000640516225,0.644904628631761,2266,2266,0,63,dgtw,full
history,versus_fit504,lasso_all_dgtw_fit756_val126,lasso_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.4379348852158359,0.5384735749546783,-0.8132894641165921,0.4160521162527806,-1.4933236987535348,0.6174539283218629,2266,2266,0,5,dgtw,full
history,versus_fit504,lasso_all_dgtw_fit756_val126,lasso_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.4379348852158359,0.5702519823295616,-0.767967317582674,0.44250660184514423,-1.5556082326943481,0.6797384622626762,2266,2266,0,21,dgtw,full
history,versus_fit504,lasso_all_dgtw_fit756_val126,lasso_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.4379348852158359,0.6152008889569874,-0.7118567171746312,0.47655350691545184,-1.6437064708285565,0.7678367003968846,2266,2266,0,63,dgtw,full
feature,versus_core,enet_all_dgtw_fit756_val126,enet_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.276907459668611,0.7001152097760711,1.8238533341919887,0.06817424824716489,-0.09529313652119309,2.649108055858415,2266,2266,0,5,dgtw,full
feature,versus_core,enet_all_dgtw_fit756_val126,enet_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.276907459668611,0.6781362409356718,1.8829659625723185,0.05970498086199245,-0.05221514917668246,2.6060300685139044,2266,2266,0,21,dgtw,full
feature,versus_core,enet_all_dgtw_fit756_val126,enet_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.276907459668611,0.6601970161250788,1.9341309161971314,0.05309703360829644,-0.017054914637352647,2.570869833974575,2266,2266,0,63,dgtw,full
estimator,versus_ols,enet_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-0.8663235182218116,0.6807721319771007,-1.2725601967663276,0.20317415039114095,-2.2006123785754776,0.46796534213185437,2266,2266,0,5,dgtw,full
estimator,versus_ols,enet_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-0.8663235182218116,0.7499800185016918,-1.1551287992346124,0.24803768633746426,-2.336257343609811,0.6036103071661878,2266,2266,0,21,dgtw,full
estimator,versus_ols,enet_all_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,36,1.0,-0.8663235182218116,0.7356867300727358,-1.1775712172165456,0.2389675901702919,-2.308243013068414,0.5755959766247907,2266,2266,0,63,dgtw,full
history,versus_fit504,enet_all_dgtw_fit756_val126,enet_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.5665405961732882,0.5484115121996931,-1.0330574460424415,0.30157701602169373,-1.641407408791835,0.5083262164452588,2266,2266,0,5,dgtw,full
history,versus_fit504,enet_all_dgtw_fit756_val126,enet_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.5665405961732882,0.5521876155197691,-1.0259929419822442,0.30489491095753707,-1.6488084353010861,0.5157272429545098,2266,2266,0,21,dgtw,full
history,versus_fit504,enet_all_dgtw_fit756_val126,enet_all_dgtw_fit504_val126,cap_spread_bp,32,1.0,-0.5665405961732882,0.5770555736661072,-0.9817782238441681,0.3262091184538424,-1.6975487376369585,0.5644675452903819,2266,2266,0,63,dgtw,full
feature,versus_core,ols_textcore_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,4.487266265027174,2.016235387407711,2.225566664017581,0.026043221189476853,0.5355175213528982,8.43901500870145,2266,2266,0,5,dgtw,full
feature,versus_core,ols_textcore_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,4.487266265027174,2.034382986743634,2.205713621410974,0.027404057570153552,0.4999488802486258,8.474583649805723,2266,2266,0,21,dgtw,full
feature,versus_core,ols_textcore_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,4.487266265027174,2.0632417228948516,2.1748621187881327,0.02964045037689875,0.44338679675289505,8.531145733301454,2266,2266,0,63,dgtw,full
history,versus_fit504,ols_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.9894037555962736,1.4442715658642247,0.6850538215811465,0.4933099586336125,-1.8413164973928755,3.820124008585423,2266,2266,0,5,dgtw,full
history,versus_fit504,ols_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.9894037555962736,1.40879062094999,0.7023071710465312,0.4824876221260539,-1.7717751232235257,3.750582634416073,2266,2266,0,21,dgtw,full
history,versus_fit504,ols_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,32,1.0,0.9894037555962736,1.39776743022704,0.7078457647532711,0.47904104287819416,-1.7501700664118276,3.7289775776043745,2266,2266,0,63,dgtw,full
feature,versus_core,ridge_textcore_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,3.832915063838961,2.093363833085241,1.8309837034826073,0.06710297551727515,-0.2700026555468287,7.93583278322475,2266,2266,0,5,dgtw,full
feature,versus_core,ridge_textcore_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,3.832915063838961,2.144468285543564,1.7873498478283263,0.07388096205402667,-0.3701655418147811,8.035995669492703,2266,2266,0,21,dgtw,full
feature,versus_core,ridge_textcore_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,3.832915063838961,2.231733308827991,1.7174610643114168,0.08589496264821508,-0.5412018445623068,8.207031972240229,2266,2266,0,63,dgtw,full
estimator,versus_ols,ridge_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.0034093561414222685,1.530509228132539,0.0022275959391517145,0.9982226370623773,-2.9963336090045516,3.003152321287396,2266,2266,0,5,dgtw,full
estimator,versus_ols,ridge_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.0034093561414222685,1.429805457141484,0.0023844895292527207,0.9980974544221258,-2.7989578447547143,2.8057765570375586,2266,2266,0,21,dgtw,full
estimator,versus_ols,ridge_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,0.0034093561414222685,1.3654356770776288,0.002496899853033822,0.9980077642274955,-2.6727953941367937,2.679614106419638,2266,2266,0,63,dgtw,full
history,versus_fit504,ridge_textcore_dgtw_fit756_val126,ridge_textcore_dgtw_fit504_val126,cap_spread_bp,32,1.0,2.3925495917661452,1.8217367768908603,1.313334408195615,0.18907028901223233,-1.1779888802520206,5.963088063784311,2266,2266,0,5,dgtw,full
history,versus_fit504,ridge_textcore_dgtw_fit756_val126,ridge_textcore_dgtw_fit504_val126,cap_spread_bp,32,1.0,2.3925495917661452,1.799643484047558,1.3294575358809895,0.18369706655152584,-1.1346868219792516,5.919786005511542,2266,2266,0,21,dgtw,full
history,versus_fit504,ridge_textcore_dgtw_fit756_val126,ridge_textcore_dgtw_fit504_val126,cap_spread_bp,32,1.0,2.3925495917661452,1.6364080220041468,1.462073981302007,0.1437209377845958,-0.8147511953744107,5.599850378906702,2266,2266,0,63,dgtw,full
feature,versus_core,lasso_textcore_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,0.035424243591232175,6.933360400432635,2.054294548634386,3.375056612520176,0.000738005074817337,2.9070170714722723,10.959703729392999,2266,2266,0,5,dgtw,full
feature,versus_core,lasso_textcore_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,0.04951785562516625,6.933360400432635,2.112697209824618,3.2817577304455265,0.0010316219921909636,2.792549958938122,11.074170841927149,2266,2266,0,21,dgtw,full
feature,versus_core,lasso_textcore_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,0.05169456969576096,6.933360400432635,2.1205485948437834,3.2696069391153952,0.00107697020199502,2.777161527071801,11.08955927379347,2266,2266,0,63,dgtw,full
estimator,versus_ols,lasso_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,2.6773705185245835,1.70808205240037,1.5674718405723373,0.11700444325857848,-0.6704087868193991,6.025149823868566,2266,2266,0,5,dgtw,full
estimator,versus_ols,lasso_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,2.6773705185245835,1.7688144890116433,1.5136525255515134,0.1301139916852941,-0.7894421752708567,6.144183212320024,2266,2266,0,21,dgtw,full
estimator,versus_ols,lasso_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,2.6773705185245835,1.8395474178755344,1.4554506681956796,0.14554453795549152,-0.9280761683651169,6.282817205414284,2266,2266,0,63,dgtw,full
history,versus_fit504,lasso_textcore_dgtw_fit756_val126,lasso_textcore_dgtw_fit504_val126,cap_spread_bp,32,0.47818450828312214,4.14119069654866,1.7015670429693108,2.4337511199806126,0.014943265883847567,0.8061805750484918,7.476200818048827,2266,2266,0,5,dgtw,full
history,versus_fit504,lasso_textcore_dgtw_fit756_val126,lasso_textcore_dgtw_fit504_val126,cap_spread_bp,32,0.3623993884063211,4.14119069654866,1.6352133200639802,2.5325079277036644,0.011324980887697534,0.9362314821830902,7.346149910914229,2266,2266,0,21,dgtw,full
history,versus_fit504,lasso_textcore_dgtw_fit756_val126,lasso_textcore_dgtw_fit504_val126,cap_spread_bp,32,0.15570556969145544,4.14119069654866,1.470704791441204,2.8157864995398136,0.004865799052857982,1.2586622734334085,7.023719119663911,2266,2266,0,63,dgtw,full
feature,versus_core,enet_textcore_dgtw_fit756_val126,enet_core_dgtw_fit756_val126,cap_spread_bp,48,0.03780462380041412,6.934923161301844,2.065737392459679,3.3571175051657525,0.0007875963291752942,2.8861522705631906,10.983694052040498,2266,2266,0,5,dgtw,full
feature,versus_core,enet_textcore_dgtw_fit756_val126,enet_core_dgtw_fit756_val126,cap_spread_bp,48,0.05494052483825705,6.934923161301844,2.132287932109517,3.252338981462499,0.0011445942674636886,2.755715609697803,11.114130712905887,2266,2266,0,21,dgtw,full
feature,versus_core,enet_textcore_dgtw_fit756_val126,enet_core_dgtw_fit756_val126,cap_spread_bp,48,0.058220800616168425,6.934923161301844,2.1431725457163804,3.2358212012200656,0.0012129333461701754,2.734382159042716,11.135464163560972,2266,2266,0,63,dgtw,full
estimator,versus_ols,enet_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,2.696320958217574,1.7139496604908095,1.5731622814671526,0.11568124659985533,-0.6629586476590661,6.055600564094213,2266,2266,0,5,dgtw,full
estimator,versus_ols,enet_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,2.696320958217574,1.774163613162627,1.5197701825318735,0.1285687455842681,-0.7809758262626278,6.173617742697775,2266,2266,0,21,dgtw,full
estimator,versus_ols,enet_textcore_dgtw_fit756_val126,ols_textcore_dgtw_fit756_val126,cap_spread_bp,36,1.0,2.696320958217574,1.8546844396951376,1.4537896045867402,0.1460046464454893,-0.9387937462717457,6.331435662706893,2266,2266,0,63,dgtw,full
history,versus_fit504,enet_textcore_dgtw_fit756_val126,enet_textcore_dgtw_fit504_val126,cap_spread_bp,32,0.603257571908319,3.9563794696816785,1.6846778801798445,2.348448635925179,0.018851799122134968,0.6544714989778986,7.258287440385459,2266,2266,0,5,dgtw,full
history,versus_fit504,enet_textcore_dgtw_fit756_val126,enet_textcore_dgtw_fit504_val126,cap_spread_bp,32,0.46395819436825664,3.9563794696816785,1.6183731686709375,2.4446645225407377,0.01449869357400802,0.784426345540675,7.128332593822682,2266,2266,0,21,dgtw,full
history,versus_fit504,enet_textcore_dgtw_fit756_val126,enet_textcore_dgtw_fit504_val126,cap_spread_bp,32,0.22894159272641215,3.9563794696816785,1.4710084533338594,2.6895694995600006,0.00715442477270038,1.0732558801933454,6.839503059170012,2266,2266,0,63,dgtw,full
feature,versus_core,ols_textall_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,0.6269026091327247,3.751251028345559,1.5113116633015755,2.4821161110810626,0.013060471023598431,0.7891345988591465,6.713367457831971,2266,2266,0,5,dgtw,full
feature,versus_core,ols_textall_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,0.584590466197592,3.751251028345559,1.4963609301222305,2.506915913688777,0.012178968045783167,0.818437497433131,6.684064559257987,2266,2266,0,21,dgtw,full
feature,versus_core,ols_textall_dgtw_fit756_val126,ols_core_dgtw_fit756_val126,cap_spread_bp,48,0.9146890552971239,3.751251028345559,1.6000673313704863,2.3444332340268117,0.019056021985356747,0.6151766860202899,6.887325370670828,2266,2266,0,63,dgtw,full
feature,text_given_all,ols_textall_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.359355988512234,1.4561638552764837,0.9335185622047536,0.35055229103994434,-1.4946727234186696,4.213384700443138,2266,2266,0,5,dgtw,full
feature,text_given_all,ols_textall_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.359355988512234,1.4382196564141567,0.945165769672103,0.3445742520925362,-1.4595027399170843,4.178214716941552,2266,2266,0,21,dgtw,full
feature,text_given_all,ols_textall_dgtw_fit756_val126,ols_all_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.359355988512234,1.4482857837784997,0.9385965144018381,0.3479379430642442,-1.4792319870149895,4.197943964039458,2266,2266,0,63,dgtw,full
history,versus_fit504,ols_textall_dgtw_fit756_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,32,1.0,-1.6562154142043894,1.333714589585639,-1.2418064757910052,0.21430797287146786,-4.2702479754478615,0.9578171470390826,2266,2266,0,5,dgtw,full
history,versus_fit504,ols_textall_dgtw_fit756_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,32,1.0,-1.6562154142043894,1.3363826937669603,-1.2393271941706256,0.21522435172742493,-4.275477363550252,0.9630465351414728,2266,2266,0,21,dgtw,full
history,versus_fit504,ols_textall_dgtw_fit756_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,32,1.0,-1.6562154142043894,1.4282510057306332,-1.159610886013092,0.246207266807415,-4.455535946319541,1.1431051179107619,2266,2266,0,63,dgtw,full
feature,versus_core,ridge_textall_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.806049588925904,1.2175095159727936,1.483396692372351,0.13796904570996255,-0.580225213215565,4.192324391067373,2266,2266,0,5,dgtw,full
feature,versus_core,ridge_textall_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.806049588925904,1.171779343265705,1.5412881267325567,0.12324667730821008,-0.4905957217028749,4.102694899554683,2266,2266,0,21,dgtw,full
feature,versus_core,ridge_textall_dgtw_fit756_val126,ridge_core_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.806049588925904,1.241622911419155,1.454587840088758,0.14578339940088375,-0.6274865998354058,4.239585777687214,2266,2266,0,63,dgtw,full
feature,text_given_all,ridge_textall_dgtw_fit756_val126,ridge_all_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.1737062893117254,1.2151517679299135,0.9658927553643829,0.33409784785795216,-1.2079474115810789,3.5553599902045296,2266,2266,0,5,dgtw,full
feature,text_given_all,ridge_textall_dgtw_fit756_val126,ridge_all_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.1737062893117254,1.1268170076100226,1.0416121529805047,0.2975915319166157,-1.0348144627711147,3.3822270413945654,2266,2266,0,21,dgtw,full
feature,text_given_all,ridge_textall_dgtw_fit756_val126,ridge_all_dgtw_fit756_val126,cap_spread_bp,48,1.0,1.1737062893117254,1.0962365106086835,1.0706688547164214,0.2843183516424389,-0.9748777900191552,3.322290368642606,2266,2266,0,63,dgtw,full
estimator,versus_ols,ridge_textall_dgtw_fit756_val126,ols_textall_dgtw_fit756_val126,cap_spread_bp,36,1.0,-1.28744088209002,1.3737677374149866,-0.937160516313036,0.34867599633228796,-3.979976170546472,1.405094406366432,2266,2266,0,5,dgtw,full
estimator,versus_ols,ridge_textall_dgtw_fit756_val126,ols_textall_dgtw_fit756_val126,cap_spread_bp,36,1.0,-1.28744088209002,1.2564057558160486,-1.0247015155178223,0.3055040477459281,-3.749950913458301,1.1750691492782608,2266,2266,0,21,dgtw,full
estimator,versus_ols,ridge_textall_dgtw_fit756_val126,ols_textall_dgtw_fit756_val126,cap_spread_bp,36,1.0,-1.28744088209002,1.278385090023759,-1.007083774785024,0.31389451758572506,-3.7930296169095827,1.2181478527295424,2266,2266,0,63,dgtw,full
history,versus_fit504,ridge_textall_dgtw_fit756_val126,ridge_textall_dgtw_fit504_val126,cap_spread_bp,32,1.0,-1.0973333749955145,0.93186240681072,-1.1775701723509973,0.23896800693248188,-2.923750130891338,0.729083380900309,2266,2266,0,5,dgtw,full
history,versus_fit504,ridge_textall_dgtw_fit756_val126,ridge_textall_dgtw_fit504_val126,cap_spread_bp,32,1.0,-1.0973333749955145,0.9141048784060669,-1.2004458141706287,0.2299662449642299,-2.8889460147637713,0.694279264772742,2266,2266,0,21,dgtw,full
history,versus_fit504,ridge_textall_dgtw_fit756_val126,ridge_textall_dgtw_fit504_val126,cap_spread_bp,32,1.0,-1.0973333749955145,0.8469526413612878,-1.2956254239101201,0.19510456565884415,-2.7573300486747074,0.5626632986836784,2266,2266,0,63,dgtw,full
feature,versus_core,lasso_textall_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,0.005158451169825036,5.3106705785604325,1.3711743871094373,3.8730818111004965,0.00010746773270468824,2.623218163302153,7.998122993818711,2266,2266,0,5,dgtw,full
feature,versus_core,lasso_textall_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,0.020886855641297386,5.3106705785604325,1.5096574592708192,3.5177983892621203,0.0004351428258603622,2.3517963293973834,8.269544827723482,2266,2266,0,21,dgtw,full
feature,versus_core,lasso_textall_dgtw_fit756_val126,lasso_core_dgtw_fit756_val126,cap_spread_bp,48,0.06674894413996313,5.3106705785604325,1.6613526343929619,3.19659443071873,0.0013906030029158984,2.0544792495294875,8.566861907591377,2266,2266,0,63,dgtw,full
