model_id,portfolio,decile,mean_bp,n_days,target,scope,horizon
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,8,1.4963140539122577,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,9,2.5564842269987804,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,10,2.616724003161015,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,1,-17.964950060082714,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,2,-0.8455184710564221,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,3,3.5238522525694225,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,4,4.121443836713031,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,5,1.11178478017649,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,6,2.128792360099585,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,7,1.7338966841869237,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,8,1.1412197028198736,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,9,2.6650449521563786,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,10,2.384433962417436,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,1,-17.12498132349481,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,2,-1.1231679465679034,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,3,3.319711759771495,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,4,3.7501847413642606,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,5,1.617370017931511,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,6,2.189673121557086,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,7,0.934710177993109,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,8,1.4972686841221012,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,9,2.6195729398754644,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,10,2.319657827447666,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,1,-22.285419719463825,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,2,-0.4784137673208693,2266,raw,full,1
