model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target
enet_all_raw_fit504_val126,enet,all,504,cap_spread_bp,-1.0801929448485301,1.7742132464900215,-0.608829263892324,0.5426376143476606,-4.557587008862858,2.397201119165797,2266,2266,0,5,raw
ols_textcore_raw_fit504_val126,ols,textcore,504,rank_ic,0.039211623249958916,0.0019217059076296558,20.404591094963546,1.5222976579804228e-92,0.03544514888212694,0.042978097617790895,2266,2266,0,5,raw
ols_textcore_raw_fit504_val126,ols,textcore,504,ew_spread_bp,21.045711541548012,3.5533171877361696,5.9228350382523285,3.16438232842573e-09,14.08133782793797,28.010085255158053,2266,2266,0,5,raw
ols_textcore_raw_fit504_val126,ols,textcore,504,cap_spread_bp,3.2473451782718628,2.4396513227722756,1.3310693819073176,0.18316618246906025,-1.5342835491973,8.028973905741026,2266,2266,0,5,raw
ridge_textcore_raw_fit504_val126,ridge,textcore,504,rank_ic,0.040438211241487526,0.0020917343952260694,19.332383372276606,2.8685548641572912e-83,0.03633848716162076,0.04453793532135429,2266,2266,0,5,raw
ridge_textcore_raw_fit504_val126,ridge,textcore,504,ew_spread_bp,20.024859043601204,3.5704331577772903,5.608523716508202,2.0405973908035713e-08,13.026938645150098,27.02277944205231,2266,2266,0,5,raw
ridge_textcore_raw_fit504_val126,ridge,textcore,504,cap_spread_bp,1.9595400779490033,2.3594569061908377,0.830504711829016,0.40625348493160296,-2.66491048125934,6.5839906371573464,2266,2266,0,5,raw
lasso_textcore_raw_fit504_val126,lasso,textcore,504,rank_ic,0.040343165324675447,0.0020553162067507053,19.628690316442768,8.795267030621869e-86,0.03631481958260258,0.04437151106674831,2266,2266,0,5,raw
lasso_textcore_raw_fit504_val126,lasso,textcore,504,ew_spread_bp,23.339391219916312,3.640936186578136,6.410271980584035,1.45260259197468e-10,16.203287424214558,30.475495015618066,2266,2266,0,5,raw
lasso_textcore_raw_fit504_val126,lasso,textcore,504,cap_spread_bp,3.2256082160157384,2.289631860658768,1.4087890160157335,0.15889756399889265,-1.261987768730878,7.713204200762355,2266,2266,0,5,raw
enet_textcore_raw_fit504_val126,enet,textcore,504,rank_ic,0.04033676980553017,0.0020573581560714023,19.606100030028145,1.3715436503257954e-85,0.03630442191633049,0.04436911769472986,2266,2266,0,5,raw
enet_textcore_raw_fit504_val126,enet,textcore,504,ew_spread_bp,23.13966246288701,3.641690698772519,6.354098790072025,2.0965207319218546e-10,16.00207985045837,30.27724507531565,2266,2266,0,5,raw
enet_textcore_raw_fit504_val126,enet,textcore,504,cap_spread_bp,3.1324280954118793,2.296910220835466,1.3637573062270176,0.1726439613850569,-1.369433213147576,7.6342894039713345,2266,2266,0,5,raw
ols_textall_raw_fit504_val126,ols,textall,504,rank_ic,0.03896663309197567,0.0017919202206777755,21.74574104489816,7.579862373477893e-105,0.03545453399627817,0.042478732187673174,2266,2266,0,5,raw
ols_textall_raw_fit504_val126,ols,textall,504,ew_spread_bp,26.58212358614978,3.576373037144028,7.4327043935487715,1.0639950702536251e-13,19.572561238067358,33.5916859342322,2266,2266,0,5,raw
ols_textall_raw_fit504_val126,ols,textall,504,cap_spread_bp,5.392912055025033,2.3495162640221183,2.29532867578152,0.021714295436725154,0.7879447964505806,9.997879313599487,2266,2266,0,5,raw
ridge_textall_raw_fit504_val126,ridge,textall,504,rank_ic,0.04142170399660831,0.0020316257687624443,20.388451767788,2.1174117338751737e-92,0.03743979065977042,0.045403617333446195,2266,2266,0,5,raw
ridge_textall_raw_fit504_val126,ridge,textall,504,ew_spread_bp,26.964574618646928,3.7889024204569552,7.116724482810751,1.1052210401553847e-12,19.53846233361466,34.390686903679196,2266,2266,0,5,raw
ridge_textall_raw_fit504_val126,ridge,textall,504,cap_spread_bp,3.859424721509563,2.1579704715619905,1.7884511268201086,0.07370325397736686,-0.370119682452855,8.08896912547198,2266,2266,0,5,raw
lasso_textall_raw_fit504_val126,lasso,textall,504,rank_ic,0.04005479315365806,0.001890209259614575,21.190666033360493,1.1643859823936492e-99,0.03635005108156937,0.04375953522574674,2266,2266,0,5,raw
