model_id,portfolio,decile,mean_bp,n_days,target,scope,horizon
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,5,5.823118947687726,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,6,5.322914139505299,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,7,6.059783944767497,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,8,5.271136907944186,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,9,5.3284420683294575,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,10,5.854356794782085,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,1,-19.00171110733446,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,2,2.805294844808516,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,3,7.1653291394462135,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,4,8.43800534103801,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,5,5.612111758777016,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,6,5.468130302429396,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,7,5.445895630687039,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,8,5.172406786881763,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,9,5.636096201545358,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_union,ew_raw,10,6.095527223014993,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_select_retain,ew_raw,1,-19.334700742340765,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_select_retain,ew_raw,2,3.1909321373130544,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_select_retain,ew_raw,3,7.0336627162366385,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_select_retain,ew_raw,4,9.16764036174435,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_select_retain,ew_raw,5,4.834622385959434,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_select_retain,ew_raw,6,5.746436977598314,2266,raw,full,1
