model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,history_policy,refit_policy,target,period
ld2_ridge_characteristics_textcore_pca_raw_select_retain,ridge,characteristics_textcore,0,ew_spread_bp,24.980324647014267,5.856194677739684,4.265624013827342,1.9934424666346734e-05,13.502393992189338,36.458255301839195,2266,2266,0,5,pca,select,retain,raw,full
ld2_ridge_characteristics_textcore_pca_raw_select_retain,ridge,characteristics_textcore,0,cap_spread_bp,14.810866970214795,6.663124156427282,2.2228111952451255,0.026228533869219285,1.751383599098494,27.870350341331097,2266,2266,0,5,pca,select,retain,raw,full
ld2_ridge_characteristics_textcore_pca_raw_select_recent,ridge,characteristics_textcore,0,rank_ic,0.07034191619357968,0.0035331876831922373,19.908910168628722,3.4064482864007005e-88,0.06341699558390239,0.07726683680325698,2266,2266,0,5,pca,select,recent,raw,full
ld2_ridge_characteristics_textcore_pca_raw_select_recent,ridge,characteristics_textcore,0,ew_spread_bp,24.678179645115268,5.822618576173215,4.238330112520344,2.2518849026439123e-05,13.266056940101876,36.09030235012866,2266,2266,0,5,pca,select,recent,raw,full
ld2_ridge_characteristics_textcore_pca_raw_select_recent,ridge,characteristics_textcore,0,cap_spread_bp,12.627613345303542,6.628430550109678,1.9050683641989126,0.056771185074343776,-0.3638718069364444,25.61909849754353,2266,2266,0,5,pca,select,recent,raw,full
ld2_ridge_characteristics_textcore_pca_raw_select_union,ridge,characteristics_textcore,0,rank_ic,0.07046678000377474,0.0035605167594241097,19.7911664977452,3.5473591357598805e-87,0.06348829538895222,0.07744526461859726,2266,2266,0,5,pca,select,union,raw,full
ld2_ridge_characteristics_textcore_pca_raw_select_union,ridge,characteristics_textcore,0,ew_spread_bp,25.074110796825796,5.849480910377271,4.286553145654868,1.814668037126966e-05,13.609338884231777,36.538882709419816,2266,2266,0,5,pca,select,union,raw,full
ld2_ridge_characteristics_textcore_pca_raw_select_union,ridge,characteristics_textcore,0,cap_spread_bp,13.666947863616247,6.597260280476108,2.071609620142187,0.03830186204278437,0.7365553172464612,26.59734040998603,2266,2266,0,5,pca,select,union,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,rank_ic,0.06954362425271918,0.0035253373847066775,19.726799640342932,1.2695761420410898e-86,0.06263408994534146,0.07645315856009689,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,ew_spread_bp,24.679823869587842,5.755012387196966,4.288404995355429,1.79960742023503e-05,13.400206860099908,35.95944087907578,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,cap_spread_bp,11.945454159758427,6.479071697298758,1.8436984058593924,0.06522710548988422,-0.753293020199937,24.64420133971679,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,rank_ic,0.06947064382650013,0.003495719889281678,19.873057918486538,6.962928624729558e-88,0.0626191587434677,0.07632212890953256,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,ew_spread_bp,25.030521368162816,5.708231573147146,4.384987022235088,1.1599269351881657e-05,13.842593069379994,36.21844966694564,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,cap_spread_bp,14.612846341348046,6.531538842432122,2.2372746597502773,0.025268394348895173,1.8112654465566518,27.41442723613944,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.0698910883206452,0.0035438315740246953,19.72189898440082,1.3987689719144509e-86,0.0629453060682809,0.07683687057300949,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,25.84190825694436,5.730115968497241,4.509840359081173,6.487642846773744e-06,14.611087331451918,37.0727291824368,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,16.256027117637398,6.389786116991826,2.5440643583373,0.010957089413149795,3.7322764594193796,28.779777775855415,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_retain,lasso,characteristics_textcore,0,rank_ic,0.07012140779861621,0.003525540520780546,19.88954810909151,5.01246796537623e-88,0.06321147535184976,0.07703134024538266,2266,2266,0,5,pca,select,retain,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_retain,lasso,characteristics_textcore,0,ew_spread_bp,24.905712968474383,5.7392463515540735,4.339544156652278,1.4277857637699712e-05,13.656996821025492,36.15442911592327,2266,2266,0,5,pca,select,retain,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_retain,lasso,characteristics_textcore,0,cap_spread_bp,15.454362748227734,6.404378577015288,2.4130932552444646,0.015817771857997376,2.9020113939178884,28.00671410253758,2266,2266,0,5,pca,select,retain,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_recent,lasso,characteristics_textcore,0,rank_ic,0.06999682353581436,0.0034992496192417367,20.003381053730656,5.146259251603798e-89,0.06313842030918507,0.07685522676244366,2266,2266,0,5,pca,select,recent,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_recent,lasso,characteristics_textcore,0,ew_spread_bp,24.13984869840969,5.740545776180438,4.2051487157500755,2.6091054076691128e-05,12.8885857254925,35.39111167132688,2266,2266,0,5,pca,select,recent,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_recent,lasso,characteristics_textcore,0,cap_spread_bp,13.94003246313758,6.401415639360426,2.1776483903692196,0.029432223962266107,1.3934883599197025,26.48657656635546,2266,2266,0,5,pca,select,recent,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_union,lasso,characteristics_textcore,0,rank_ic,0.07034320406296916,0.003545858691801354,19.838129541263154,1.3955506210935066e-87,0.0633934487327702,0.07729295939316813,2266,2266,0,5,pca,select,union,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_union,lasso,characteristics_textcore,0,ew_spread_bp,24.910826713482326,5.794536366727223,4.299019824350858,1.7155512873330415e-05,13.55374412758939,36.26790929937526,2266,2266,0,5,pca,select,union,raw,full
ld2_lasso_characteristics_textcore_pca_raw_select_union,lasso,characteristics_textcore,0,cap_spread_bp,14.999970971215413,6.442079946975592,2.3284360167336255,0.019888963041851074,2.3737262896155524,27.626215652815276,2266,2266,0,5,pca,select,union,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,rank_ic,0.0696550598161194,0.003528161612489174,19.74259330115455,9.288609345211496e-87,0.06273999012400386,0.07657012950823494,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,ew_spread_bp,24.87964688118872,5.741031823699517,4.333654235895925,1.4665444968151734e-05,13.627431272639361,36.131862489738076,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,cap_spread_bp,12.841735031588522,6.416511720594667,2.0013576832363955,0.04535385754447075,0.2656031528438394,25.417866910333203,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,rank_ic,0.06957047180948976,0.0035006843119493713,19.873392059951026,6.91672898046524e-88,0.06270925663682461,0.07643168698215491,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,ew_spread_bp,24.72162240360851,5.681816298441925,4.3510069852817495,1.3551373452584405e-05,13.585467091889655,35.857777715327366,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,cap_spread_bp,15.000037271910323,6.510795379133502,2.303871708206966,0.021229846285568062,2.2391128180988513,27.760961725721792,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06998040257836836,0.003546910100454195,19.72996230420588,1.1925923269392453e-86,0.0630285865250768,0.07693221863165993,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,25.64034918725911,5.701993028078365,4.49673457350757,6.900504252282033e-06,14.464648212127027,36.81605016239119,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,14.397280175389366,6.447857544211299,2.232878142339672,0.025556981353143982,1.7597116112903404,27.03484873948839,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_retain,enet,characteristics_textcore,0,rank_ic,0.0702672327436787,0.003536735682251126,19.867821363159866,7.728501884411534e-88,0.0633353581836288,0.0771991073037286,2266,2266,0,5,pca,select,retain,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_retain,enet,characteristics_textcore,0,ew_spread_bp,25.19888982295023,5.747101480749611,4.384625868771586,1.1618528828236584e-05,13.934777905184177,36.46300174071628,2266,2266,0,5,pca,select,retain,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_retain,enet,characteristics_textcore,0,cap_spread_bp,17.20427010415833,6.44601267015536,2.668978636019913,0.007608228944659756,4.570317426764957,29.8382227815517,2266,2266,0,5,pca,select,retain,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_recent,enet,characteristics_textcore,0,rank_ic,0.07009854797179668,0.003509264138317292,19.975284050692537,9.036835703360608e-89,0.0632205166484568,0.07697657929513656,2266,2266,0,5,pca,select,recent,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_recent,enet,characteristics_textcore,0,ew_spread_bp,24.31588831479934,5.742709551001776,4.234218725297992,2.293476412925845e-05,13.060384421161675,35.571392208437004,2266,2266,0,5,pca,select,recent,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_recent,enet,characteristics_textcore,0,cap_spread_bp,14.765782164734992,6.412792733832665,2.302550975464021,0.02130412019121995,2.1969393661028143,27.33462496336717,2266,2266,0,5,pca,select,recent,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_union,enet,characteristics_textcore,0,rank_ic,0.0704592845743306,0.003555890498810593,19.814807176401654,2.2185627834380188e-87,0.06348986726369367,0.07742870188496752,2266,2266,0,5,pca,select,union,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_union,enet,characteristics_textcore,0,ew_spread_bp,25.175029940270974,5.80615059021724,4.335924387267578,1.451488366210182e-05,13.795183894629206,36.554875985912744,2266,2266,0,5,pca,select,union,raw,full
ld2_enet_characteristics_textcore_pca_raw_select_union,enet,characteristics_textcore,0,cap_spread_bp,15.468283637967147,6.475963122775775,2.388568826707126,0.016914139846297648,2.775629152117089,28.160938123817203,2266,2266,0,5,pca,select,union,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,rank_ic,0.07013359917053257,0.003567715520632647,19.657845129450255,4.9532371028829624e-86,0.063141005243008,0.07712619309805713,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,ew_spread_bp,24.01325335118155,5.8722196520801955,4.089297535502612,4.326815502193321e-05,12.50391432379604,35.52259237856706,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,cap_spread_bp,13.974215747946932,6.749640965300633,2.0703643082331733,0.03841824157314343,0.7451625473815273,27.20326894851234,2266,2266,0,5,pca,fixed504,retain,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,rank_ic,0.07006068759246573,0.0035468455781600752,19.75295683123867,7.565587841361943e-87,0.06310899800054684,0.07701237718438461,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,ew_spread_bp,24.613406462777487,5.794477370970336,4.247735367142482,2.1594225187086473e-05,13.256439506443291,35.97037341911168,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,cap_spread_bp,14.99460410400732,6.589877072245099,2.275399668251903,0.022881965265209737,2.0786823798606697,27.910525828153972,2266,2266,0,5,pca,fixed504,recent,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.07043260975624518,0.003582615911468046,19.65954807792501,4.7897460462070286e-86,0.06341081159932768,0.07745440791316269,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,24.88542351202328,5.864446091986889,4.243439725028154,2.2011951530096564e-05,13.391320382452308,36.37952664159425,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,14.281389975386114,6.777454157628689,2.1071909367783785,0.03510103223182479,0.9978239195626326,27.564956031209597,2266,2266,0,5,pca,fixed504,union,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_retain,group_ridge,characteristics_textcore,0,rank_ic,0.07023962697310261,0.003570168306167052,19.67403801433445,3.59942388819032e-86,0.06324222567426882,0.0772370282719364,2266,2266,0,5,pca,select,retain,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_retain,group_ridge,characteristics_textcore,0,ew_spread_bp,23.170118297034897,5.9342635456041934,3.9044639859647225,9.443445287382425e-05,11.539175472881713,34.801061121188084,2266,2266,0,5,pca,select,retain,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_retain,group_ridge,characteristics_textcore,0,cap_spread_bp,16.6147791834538,6.850726926110574,2.4252578394460484,0.0152975176905027,3.1876011403582822,30.041957226549314,2266,2266,0,5,pca,select,retain,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_recent,group_ridge,characteristics_textcore,0,rank_ic,0.07020731182941077,0.003552677165840509,19.76180456374251,6.349375595830825e-87,0.06324419253566554,0.077170431123156,2266,2266,0,5,pca,select,recent,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_recent,group_ridge,characteristics_textcore,0,ew_spread_bp,23.53729179958424,5.838345438273341,4.031500370855971,5.542190909726236e-05,12.094345011264775,34.9802385879037,2266,2266,0,5,pca,select,recent,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_recent,group_ridge,characteristics_textcore,0,cap_spread_bp,15.465006784162744,6.587151060036051,2.3477534738786003,0.018887017372874487,2.5544279457672445,28.375585622558244,2266,2266,0,5,pca,select,recent,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_union,group_ridge,characteristics_textcore,0,rank_ic,0.07045275120546016,0.003579783475361862,19.680729767695922,3.1542768521368028e-86,0.06343650452129929,0.07746899788962103,2266,2266,0,5,pca,select,union,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_union,group_ridge,characteristics_textcore,0,ew_spread_bp,23.734835480506288,5.866853737006972,4.0455815918490625,5.2193382591069706e-05,12.236013453408397,35.23365750760418,2266,2266,0,5,pca,select,union,raw,full
ld2_group_ridge_characteristics_textcore_pca_raw_select_union,group_ridge,characteristics_textcore,0,cap_spread_bp,14.483130067346465,6.654502462253308,2.1764407105564842,0.029522322476558366,1.4405449062968696,27.52571522839606,2266,2266,0,5,pca,select,union,raw,full
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,rank_ic,0.06437953335172063,0.004493821500634721,14.32623288277638,1.5004153099779e-46,0.055571805057524834,0.07318726164591642,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,ew_spread_bp,25.29766814028471,7.018649923506479,3.6043496136713045,0.0003129355821898239,11.541367070117206,39.053969210452216,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,cap_spread_bp,14.785444983714433,7.098391455980869,2.082928938957953,0.03725770133658723,0.8728533818250916,28.698036585603774,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,rank_ic,0.06440545421534855,0.004425585634978347,14.552978865962823,5.591419954860128e-48,0.055731465760293156,0.07307944267040394,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,ew_spread_bp,25.971548748496247,7.047783492185531,3.6850662023447627,0.0002286432016936065,12.158146932976676,39.784950564015816,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,cap_spread_bp,13.476690162225406,7.142204035175495,1.8869091523922368,0.05917254588710053,-0.5217725169552097,27.47515284140602,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,rank_ic,0.06475858304743276,0.004504797441396467,14.375470571071425,7.376695784963088e-47,0.0559293423046475,0.07358782379021803,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,25.989616914040464,7.158466433293958,3.6306123883130903,0.0002827495483973364,11.959280520245409,40.01995330783552,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,14.070834199711644,7.162186021630553,1.9646004944881703,0.04946049470314532,0.03320754673954873,28.10846085268374,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_ols_characteristics_full_raw_select_retain,ols,characteristics,0,rank_ic,0.06490036073570071,0.004465504559162992,14.533712792326774,7.409322006539377e-48,0.056148132626941835,0.07365258884445959,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_ols_characteristics_full_raw_select_retain,ols,characteristics,0,ew_spread_bp,26.617543639684925,7.01496772908887,3.7943928849893815,0.00014800515864081125,12.86845953796001,40.36662774140984,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_ols_characteristics_full_raw_select_retain,ols,characteristics,0,cap_spread_bp,10.386211903604792,6.785169345130461,1.5307225767413906,0.12583797154734064,-2.912475641856135,23.684899449065718,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_ols_characteristics_full_raw_select_recent,ols,characteristics,0,rank_ic,0.06471509985008661,0.004460555199294253,14.508306019915594,1.0733872124355359e-47,0.05597257230841699,0.07345762739175624,1258,1258,0,5,full,select,recent,raw,2014-2018
ld2_ols_characteristics_full_raw_select_recent,ols,characteristics,0,ew_spread_bp,27.43895039156319,7.108781735109745,3.8598667695822266,0.00011344886202349523,13.505994216791935,41.371906566334445,1258,1258,0,5,full,select,recent,raw,2014-2018
ld2_ols_characteristics_full_raw_select_recent,ols,characteristics,0,cap_spread_bp,15.649482251989145,7.186101293197148,2.1777430644908957,0.029425170842742238,1.564982528066027,29.733981975912265,1258,1258,0,5,full,select,recent,raw,2014-2018
ld2_ols_characteristics_full_raw_select_union,ols,characteristics,0,rank_ic,0.06506040519535042,0.004473829820401937,14.542440773821227,6.522489125055317e-48,0.05629185987440132,0.07382895051629951,1258,1258,0,5,full,select,union,raw,2014-2018
ld2_ols_characteristics_full_raw_select_union,ols,characteristics,0,ew_spread_bp,26.718924238409496,7.11407491135307,3.755783369074428,0.0001728001180795206,12.775593628837502,40.66225484798149,1258,1258,0,5,full,select,union,raw,2014-2018
ld2_ols_characteristics_full_raw_select_union,ols,characteristics,0,cap_spread_bp,11.527347673475292,7.0120215960100545,1.6439406975064832,0.10018845255778103,-2.215962113521483,25.270657460472066,1258,1258,0,5,full,select,union,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,rank_ic,0.06518604493933469,0.004630172991852848,14.078533362367807,5.146684200438554e-45,0.05611107263311304,0.07426101724555634,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,ew_spread_bp,25.250634687809697,7.244388412275247,3.485544017080004,0.0004911374125004634,11.051894309730908,39.44937506588849,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,cap_spread_bp,19.51668778431418,7.158916969814996,2.726206752586284,0.006406685339343567,5.485468355164169,33.547907213464185,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,rank_ic,0.06508062652823315,0.0045628377615867044,14.26319100716868,3.7109036199770886e-46,0.056137628848223854,0.07402362420824245,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,ew_spread_bp,24.496024826234645,7.124264063615308,3.438393721442688,0.0005851761905926895,10.532723845195669,38.45932580727362,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,cap_spread_bp,17.717258887214037,7.215564887917292,2.4554222936699226,0.014071917231554659,3.575011578784352,31.85950619564372,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.06525846641069358,0.004622965630512878,14.116147864039759,3.0205720109477383e-45,0.056197620273121834,0.07431931254826532,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,24.879646202397595,7.305339266462926,3.4056797767920415,0.0006599954342045549,10.561444345284002,39.19784805951119,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,18.31064096209788,7.306411137147277,2.5061060236540573,0.012206901042067076,3.9903382770468774,32.63094364714888,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_retain,ridge,characteristics,0,rank_ic,0.0651450076909183,0.004587470816805503,14.200636972396522,9.078346098995307e-46,0.05615373010985097,0.07413628527198562,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_retain,ridge,characteristics,0,ew_spread_bp,24.36552372742885,7.208802456666672,3.379968292083758,0.0007249419265255579,10.236530540698311,38.49451691415939,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_retain,ridge,characteristics,0,cap_spread_bp,15.54528663092561,7.440832233606731,2.089186551030526,0.03669093359594446,0.9615234380516906,30.129049823799527,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_recent,ridge,characteristics,0,rank_ic,0.06478565879359502,0.004565405452942405,14.190559734807485,1.0481873725994811e-45,0.05583762853100513,0.07373368905618491,1258,1258,0,5,full,select,recent,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_recent,ridge,characteristics,0,ew_spread_bp,25.327376493715455,7.118182948887224,3.5581238464339906,0.00037351320454857297,11.37599427852938,39.278758708901535,1258,1258,0,5,full,select,recent,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_recent,ridge,characteristics,0,cap_spread_bp,19.715600282344237,7.2820923569770155,2.7074087111041107,0.0067810717459254105,5.442961530574893,33.98823903411358,1258,1258,0,5,full,select,recent,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_union,ridge,characteristics,0,rank_ic,0.06508220898804608,0.004580676512375624,14.207990634617687,8.173732062648577e-46,0.05610424799896131,0.07406016997713084,1258,1258,0,5,full,select,union,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_union,ridge,characteristics,0,ew_spread_bp,24.573378921263114,7.254618334776452,3.387273842300669,0.0007059088989766511,10.354588263517329,38.7921695790089,1258,1258,0,5,full,select,union,raw,2014-2018
ld2_ridge_characteristics_full_raw_select_union,ridge,characteristics,0,cap_spread_bp,17.608718390430553,7.295840304880081,2.4135284839845434,0.015798892942052868,3.3091341559098666,31.90830262495124,1258,1258,0,5,full,select,union,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,rank_ic,0.06495608678690999,0.004615251577725953,14.074224490903147,5.470166540940528e-45,0.05591035991497546,0.07400181365884452,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,ew_spread_bp,24.975658820632123,7.249648360796463,3.4450855514167644,0.0005708786766001278,10.766609132891217,39.18470850837303,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,cap_spread_bp,18.31197350025915,7.313911617483619,2.5037181822767853,0.012289588061172267,3.9769701438821645,32.64697685663614,1258,1258,0,5,full,fixed504,retain,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,rank_ic,0.06471582189316626,0.00454640133950919,14.234515842403104,5.594907067968709e-46,0.055805039008463585,0.07362660477786892,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,ew_spread_bp,25.52436763957314,7.213679804221647,3.538328333430542,0.00040266901592558705,11.385815027294763,39.66292025185152,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,cap_spread_bp,17.08141158086147,7.492653199929015,2.279754731077544,0.02262223924121257,2.3960811603518106,31.766742001371128,1258,1258,0,5,full,fixed504,recent,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,rank_ic,0.06497441926432132,0.004609617789625641,14.095402749128592,4.053288021301579e-45,0.05593973441415993,0.07400910411448271,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,ew_spread_bp,25.244089200750366,7.317738328019315,3.449711928628522,0.0005611850492147486,10.901585629544156,39.586592771956575,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,cap_spread_bp,17.551721607718367,7.489542661501768,2.3434971133736724,0.0191039100746047,2.8724877304986407,32.23095548493809,1258,1258,0,5,full,fixed504,union,raw,2014-2018
ld2_lasso_characteristics_full_raw_select_retain,lasso,characteristics,0,rank_ic,0.06491744873264317,0.004580038884248933,14.173995106438664,1.3272951653936398e-45,0.05594073747172225,0.07389415999356409,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_lasso_characteristics_full_raw_select_retain,lasso,characteristics,0,ew_spread_bp,26.23281414211975,7.103364632076026,3.693012466748868,0.00022161315445133324,12.310475294195127,40.15515299004437,1258,1258,0,5,full,select,retain,raw,2014-2018
ld2_lasso_characteristics_full_raw_select_retain,lasso,characteristics,0,cap_spread_bp,15.84407453624207,6.970729833736992,2.2729434240242385,0.023029589532472458,2.1816951161586875,29.50645395632545,1258,1258,0,5,full,select,retain,raw,2014-2018
