model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,horizon,target_column,stock_days
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,70.4132585703526,23.50361217148976,2.9958483852011883,0.0027368247265819453,24.34702520763541,116.47949193306978,2266,2266,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,71.84374940504347,24.478632274873885,2.93495766423141,0.0033359319926846956,23.866511755490883,119.82098705459606,2266,2266,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.08698722569851808,0.005489284401891814,15.846733258808564,1.4808106909759437e-56,0.07622842596991264,0.09774602542712352,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,95.70362946049251,20.41212125801121,4.688568534881273,2.7512277646144643e-06,55.696606946726114,135.7106519742589,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,93.6213692338472,21.418466553898487,4.371058450811769,1.2364568454943374e-05,51.64194618413045,135.60079228356398,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.0884395052953383,0.0056699471290740985,15.597941794173389,7.517900160691214e-55,0.07732661312810679,0.0995523974625698,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,93.84685380135784,21.29470566609813,4.407050995345059,1.0478752408856992e-05,52.10999763442448,135.5837099682912,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,104.96624577368465,23.214847838952235,4.521513408223232,6.139907000091062e-06,59.46598010276076,150.46651144460853,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.08983373498924498,0.0060604222702644985,14.823015787202616,1.0400804274802218e-49,0.07795552560842209,0.10171194437006786,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,84.22668804321059,21.85260481130475,3.854308846496807,0.0001160570170912269,41.39636964466657,127.0570064417546,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,95.35098561227382,22.865359851146664,4.170106494409364,3.0445733441025938e-05,50.535703810478225,140.1662674140694,2266,2266,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.08788030843888682,0.005481445696457127,16.032323096019596,7.598811504746328e-58,0.07713687229061877,0.09862374458715487,2266,2266,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,100.69715570094804,20.375725985397473,4.942015600971173,7.731902705008647e-07,60.76146661071209,140.632844791184,2266,2266,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,95.9166861125792,21.02393019025411,4.56226239549837,5.060534752082152e-06,54.71054012619682,137.12283209896157,2266,2266,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,5,f_cumret5,3030544
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.11014686512877359,0.009575349093126658,11.503169655489511,1.2715838033863886e-30,0.09137952576684708,0.1289142044907001,2266,2266,0,9,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,126.04959717076885,45.40318985315138,2.7762277844013616,0.005499366489652294,37.06098027535772,215.03821406618,2266,2266,0,9,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,84.39924021654109,45.87128112282451,1.8399146078033983,0.06578077504120428,-5.506818708907005,174.30529914198917,2266,2266,0,9,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.10410345361606779,0.008137029921753273,12.793790193367851,1.7759661687140727e-37,0.0881551680283066,0.12005173920382899,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,135.63611025978977,42.640995592529464,3.1808851640310363,0.0014682581800274821,52.061294633500836,219.2109258860787,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,142.26991687017028,40.87069366205844,3.4809763212373355,0.0004995896549716832,62.16482926936628,222.37500447097426,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.10630904799716154,0.008680639993943556,12.246683202083359,1.7500810291122387e-34,0.08929530624627417,0.1233227897480489,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,118.56053077261835,45.03104665064494,2.632861982809816,0.008466874572256155,30.301301151211234,206.81976039402548,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,124.67311131459222,45.782620521749365,2.7231536747741507,0.006466197191487401,34.94082397409909,214.40539865508535,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.10665764016899434,0.0089050646109429,11.977188805337715,4.679229921358343e-33,0.08920403425154408,0.12411124608644461,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,122.70203214387293,44.56423433052942,2.7533746284924723,0.005898435702674335,35.357737857431815,210.04632643031402,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,125.38334358878245,44.85680605017259,2.7951910675169445,0.005186904961077498,37.46561926894579,213.30106790861913,2266,2266,0,9,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.0983617209075191,0.007589172548278178,12.960796487600652,2.041170314980212e-38,0.08348721604043381,0.11323622577460439,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,141.89886209291444,39.097496948579796,3.629359247205437,0.00028412560171895714,65.26917618803338,218.5285479977955,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,137.27681120579174,39.142093620066554,3.5071402296022187,0.0004529503848022296,60.55971743096627,213.99390498061723,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.10130496417965526,0.007851587034063044,12.902482484134408,4.35827363172057e-38,0.08591613637141003,0.11669379198790049,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,146.3572861163286,40.686739996338744,3.597174070213017,0.00032169321093577125,66.61274107515932,226.10183115749788,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,160.3452441911228,42.550400684460726,3.768360382319041,0.00016432335200055494,76.9479913218313,243.74249706041428,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.1035334578692348,0.008369224359907885,12.370735138276821,3.763609110184781e-35,0.08713007954528007,0.11993683619318954,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,138.15424690760995,41.234478326517525,3.3504545835072244,0.0008067903831584659,57.33615446633816,218.97233934888175,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,156.37929549253136,42.50350144582113,3.6792097162128345,0.0002339578226055299,73.07396344187583,239.68462754318688,2266,2266,0,9,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.09958082709492716,0.007581759158380863,13.134264095536548,2.095183439297349e-39,0.08472085220504395,0.11444080198481037,2266,2266,0,9,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,149.26902807250713,38.875831430701425,3.8396356445414783,0.00012321703741001225,73.07379859928209,225.46425754573215,2266,2266,0,9,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,131.81443862621177,38.70572419972009,3.4055541228489665,0.0006602992380274787,55.952613199219996,207.67626405320354,2266,2266,0,9,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,10,f_cumret10,3027488
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.13389103804611452,0.013919991518056436,9.618614915995934,6.672354697967935e-22,0.10660835600562087,0.16117372008660816,2266,2266,0,20,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,230.05497649159472,97.40078676694078,2.3619416652358978,0.01817950258106695,39.152942362525295,420.95701062066416,2266,2266,0,20,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,147.63062781081987,97.62083694546111,1.5122860285791062,0.13046111376082564,-43.70269674294099,338.96395236458073,2266,2266,0,20,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.12575654506053804,0.011674664981315908,10.771747648587635,4.680315568330218e-27,0.10287462216558788,0.1486384679554882,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,246.1620007096629,87.8600132952744,2.8017523726336933,0.005082586981520305,73.95953896971474,418.36446244961104,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,226.01950345125775,81.0548837002191,2.7884748349919204,0.0052956861521673455,67.15485062774565,384.88415627476985,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.1298826758093628,0.012560749674532265,10.340360183493534,4.627948095958927e-25,0.10526405882845635,0.15450129279026925,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,221.78893301386245,95.07482371027416,2.332783005622287,0.01965953705852093,35.4457027052303,408.1321633224946,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,199.19514901605186,96.00132221407932,2.0749208909003793,0.03799386719528447,11.036015008231345,387.35428302387237,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.12926856152141536,0.012751629787533513,10.137414877570654,3.7694270159971746e-24,0.10427582639366154,0.15426129664916918,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,220.7508941843904,93.99173402541216,2.3486202959582263,0.018843111341159676,36.53048065011461,404.9713077186662,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,188.3294934461306,94.11159836694237,2.001129475155989,0.045378438662006707,3.8741501194249963,372.78483677283623,2266,2266,0,20,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.11790375921839752,0.010950689317192232,10.766788811485354,4.939289164722819e-27,0.09644080255081322,0.13936671588598182,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,237.6902142777315,82.83017552952728,2.869608965068531,0.004109797001624403,75.34605340672715,400.0343751487359,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,235.42311008562834,79.79168967517552,2.950471547150007,0.003172892671331293,79.03427205668783,391.81194811456885,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.12203009858279044,0.011386336682107638,10.717239617070797,8.448725060792863e-27,0.09971328877001218,0.1443469083955687,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,247.77794839568153,86.72854503910082,2.8569365286131916,0.004277513653087534,77.79312368748396,417.7627731038791,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,245.93133924602958,89.43967437524952,2.749689564098924,0.005965174817207075,70.63279868155055,421.2298798105086,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.12492675589051377,0.01213087751444174,10.298245592026563,7.175803135772299e-25,0.10115067286134119,0.14870283891968636,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,243.0222173458468,87.94999210336688,2.7631863463981308,0.005724007678937186,70.64340038266556,415.40103430902803,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,245.32771894380113,91.10346473706502,2.6928472989676613,0.007084470786792396,66.76820919233884,423.8872286952634,2266,2266,0,20,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.11936781496732617,0.010946181826417834,10.904972789620615,1.0912591540324074e-27,0.09791369281932034,0.140821937115332,2266,2266,0,20,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,251.95092801226536,82.39064675492868,3.0580040081696946,0.0022281659576389844,90.46822770964326,413.43362831488747,2266,2266,0,20,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,229.24515821825761,78.43280565059328,2.922822361340883,0.003468743498375076,75.51968393666513,382.9706324998501,2266,2266,0,20,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,21,f_cumret21,3020813
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.16125032635017328,0.019316204433930517,8.347930200351561,6.946960696507547e-17,0.12339126134165657,0.19910939135869,2266,2266,0,41,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,375.2298081590914,219.4881297953446,1.7095676586654762,0.08734585041595437,-54.959021273836754,805.4186375920196,2266,2266,0,41,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,284.5977725360074,201.93805090116717,1.409332076178628,0.15873699833829558,-111.19353433849642,680.3890794105113,2266,2266,0,41,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.14959031823681845,0.0163964673778563,9.123326067104104,7.285337463647753e-20,0.1174538327025342,0.1817268037711027,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,403.431036203284,189.77845524186876,2.125799979186886,0.03351991776973628,31.47209888757459,775.3899735189934,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,364.4852466680572,169.10961471921382,2.155319478867249,0.031136842536867156,33.03649237895348,695.9340009571608,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.15574505519820148,0.01747868128252986,8.910572409937494,5.076975894629997e-19,0.12148746938718859,0.19000264100921438,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,373.40204570755986,206.3877060680659,1.8092262025743588,0.0704158684702275,-31.11042503768806,777.9145164528078,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ridge_c_squares_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,333.6286500993831,201.10905105821973,1.6589439825997678,0.0971270807174866,-60.537846939754445,727.7951471385206,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.15437615545953734,0.017729115926316263,8.70749314862275,3.1066899362901324e-18,0.11962772676622199,0.1891245841528527,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,356.0961503192137,207.77324060774333,1.7138691646605748,0.08655275729244709,-51.131918223138314,763.3242188615657,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_c_squares_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,315.5820374864408,194.59857084441472,1.621707888794079,0.1048659088860762,-65.82415281157824,696.9882277844599,2266,2266,0,41,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.13841900936244708,0.01544081095589544,8.964490903866514,3.1171748228134097e-19,0.10815557599680053,0.16868244272809363,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,384.8712950889387,176.52481197688567,2.1802674127155233,0.029237645141911236,38.88902123653804,730.8535689413394,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_c_quadratic_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,373.4651814774086,169.4482846889149,2.2040068576854717,0.027523861810016342,41.35264624504549,705.5777167097717,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.14525767666699946,0.016073242408020296,9.037235486134282,1.606839601884451e-19,0.11375470043249783,0.1767606529015011,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,405.2345404870289,185.06297709382667,2.189711561170744,0.028545162091427122,42.51777051136759,767.9513104626901,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ridge_c_quadratic_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,402.8123207798786,191.82851216079132,2.09985635733983,0.035741478873040404,26.835345736823797,778.7892958229334,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.14799523271565543,0.017014285793127446,8.69829239470251,3.369155021569148e-18,0.11464784533845412,0.18134262009285673,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,394.9268900799408,191.13478757711093,2.0662219321043924,0.03880752886938137,20.30959023608966,769.5441899237919,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_c_quadratic_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,387.34207340532544,193.3550710635691,2.0032682425897144,0.045148504259414746,8.373097892547207,766.3110489181037,2266,2266,0,41,c_quadratic,,187,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.14029873447936017,0.015419273390307403,9.098919963864985,9.12345459160542e-20,0.11007751396658084,0.1705199549921395,2266,2266,0,41,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,407.3681156752637,176.35486032405726,2.3099341573388608,0.020891799657220118,61.71894094151975,753.0172904090077,2266,2266,0,41,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_ols_cq_s_joint_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,362.59075820128527,166.19223886806282,2.1817550607109872,0.029127614860698127,36.85995550980442,688.3215608927661,2266,2266,0,41,cq_s,,189,explicit,standard,original,none,fixed504,union,raw,42,f_cumret42,3007314
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.18676745733509212,0.02288164723511329,8.162325702167369,3.286346044951811e-16,0.14192025284731957,0.23161466182286466,2266,2266,0,62,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,63,f_cumret63,2993214
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,534.530871565816,336.75988826787477,1.5872759499807911,0.11245015973320702,-125.5063808769512,1194.5681240085833,2266,2266,0,62,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,63,f_cumret63,2993214
li1_enet_additive_cst_full_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,414.05984169710956,299.34993431249853,1.3831967013724566,0.16660456090406273,-172.65524832981856,1000.7749317240377,2266,2266,0,62,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,63,f_cumret63,2993214
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.17253808088826916,0.01972076203869791,8.749057493300661,2.151420379313709e-18,0.13388609754473657,0.21119006423180176,2266,2266,0,62,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,63,f_cumret63,2993214
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,556.1985232123722,297.84538003360495,1.8674069181453075,0.06184478444301496,-27.567694615138862,1139.9647410398832,2266,2266,0,62,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,63,f_cumret63,2993214
li1_ols_c_squares_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,506.4283197392563,272.763216991386,1.8566591394735221,0.06335966427933008,-28.177761871144014,1041.0344013496567,2266,2266,0,62,c_squares,,51,explicit,standard,original,none,fixed504,union,raw,63,f_cumret63,2993214
