family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,period
estimator,nn_versus_regularized,nn3_all_raw_fit252_val126,lasso_all_raw_fit252_val126,cap_spread_bp,84,1.0,-2.7702011595977716,1.7517144799280244,-1.5814227668607246,0.11378140526580897,-6.203498451454011,0.6630961322584676,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit252_val126,lasso_all_raw_fit252_val126,cap_spread_bp,84,1.0,-2.7702011595977716,1.6741736868814392,-1.654667721338969,0.097991918133583,-6.0515212897500295,0.5111189705544867,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit252_val126,lasso_all_raw_fit252_val126,cap_spread_bp,84,1.0,-2.7702011595977716,1.7038890625697252,-1.6258107528549335,0.10398992018764555,-6.109762355886147,0.5693600366906044,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit252_val126,enet_all_raw_fit252_val126,cap_spread_bp,84,1.0,-2.7174743150688805,1.7465428547744655,-1.5559161961816237,0.11972802153618262,-6.140635407882603,0.7056867777448419,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit252_val126,enet_all_raw_fit252_val126,cap_spread_bp,84,1.0,-2.7174743150688805,1.6658886160393072,-1.6312461042742132,0.10283840061604425,-5.9825560047611965,0.547607374623436,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit252_val126,enet_all_raw_fit252_val126,cap_spread_bp,84,1.0,-2.7174743150688805,1.6891023297135885,-1.6088275217343802,0.1076540611603729,-6.028054047510214,0.5931054173724526,1258,1258,0,63,raw,2014-2018
history,versus_fit504,nn3_all_raw_fit252_val126,nn3_all_raw_fit504_val126,cap_spread_bp,40,1.0,-0.2885214785994906,1.5105089022506248,-0.19100945262196073,0.8485181873872134,-3.249064525337848,2.672021568138867,1258,1258,0,5,raw,2014-2018
history,versus_fit504,nn3_all_raw_fit252_val126,nn3_all_raw_fit504_val126,cap_spread_bp,40,1.0,-0.2885214785994906,1.368102410969322,-0.21089172585776572,0.832971760742471,-2.9699529312617776,2.3929099740627966,1258,1258,0,21,raw,2014-2018
history,versus_fit504,nn3_all_raw_fit252_val126,nn3_all_raw_fit504_val126,cap_spread_bp,40,1.0,-0.2885214785994906,1.4579187586642142,-0.19789955845265483,0.8431236496489578,-3.1459897379666932,2.568946780767712,1258,1258,0,63,raw,2014-2018
feature,versus_core,nn3_textall_raw_fit252_val126,nn3_core_raw_fit252_val126,cap_spread_bp,60,1.0,6.285483759883628,2.638796968970108,2.3819505000935255,0.01722121214320766,1.113536738188758,11.457430781578498,1258,1258,0,5,raw,2014-2018
feature,versus_core,nn3_textall_raw_fit252_val126,nn3_core_raw_fit252_val126,cap_spread_bp,60,1.0,6.285483759883628,2.6325816339622485,2.387574113104886,0.01695998277808526,1.1257185709560131,11.445248948811244,1258,1258,0,21,raw,2014-2018
feature,versus_core,nn3_textall_raw_fit252_val126,nn3_core_raw_fit252_val126,cap_spread_bp,60,0.9140426642830376,6.285483759883628,2.590065000764392,2.426766802388599,0.015234044404717293,1.209049640767712,11.361917878999545,1258,1258,0,63,raw,2014-2018
feature,text_given_all,nn3_textall_raw_fit252_val126,nn3_all_raw_fit252_val126,cap_spread_bp,60,1.0,4.237949722470687,2.450283891194607,1.7295749842294905,0.08370623869619401,-0.5645184561694032,9.040417901110779,1258,1258,0,5,raw,2014-2018
feature,text_given_all,nn3_textall_raw_fit252_val126,nn3_all_raw_fit252_val126,cap_spread_bp,60,1.0,4.237949722470687,2.1776886783985803,1.9460769413501169,0.05164549797281958,-0.030241656731158528,8.506141101672533,1258,1258,0,21,raw,2014-2018
feature,text_given_all,nn3_textall_raw_fit252_val126,nn3_all_raw_fit252_val126,cap_spread_bp,60,1.0,4.237949722470687,1.9888090000870402,2.1308983025947756,0.03309752126453926,0.33995571017097115,8.135943734770404,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,nn3_textall_raw_fit252_val126,ols_textall_raw_fit252_val126,cap_spread_bp,84,1.0,2.1542425671234984,2.580452723039206,0.8348312479781742,0.4038127292861712,-2.903351833841657,7.211836968088654,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,nn3_textall_raw_fit252_val126,ols_textall_raw_fit252_val126,cap_spread_bp,84,1.0,2.1542425671234984,2.4908354311807175,0.8648674818722706,0.3871115274390017,-2.7277051694070042,7.036190303654001,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,nn3_textall_raw_fit252_val126,ols_textall_raw_fit252_val126,cap_spread_bp,84,1.0,2.1542425671234984,2.39022521488175,0.9012717938506366,0.36744382690286526,-2.5305127689842433,6.83899790323124,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,ridge_textall_raw_fit252_val126,cap_spread_bp,84,1.0,2.704243245154799,2.6753507224373894,1.0107995271330583,0.31211238949972764,-2.5393478168356984,7.947834307145296,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,ridge_textall_raw_fit252_val126,cap_spread_bp,84,1.0,2.704243245154799,2.628048003776987,1.0289930934550304,0.3034829203377306,-2.446636191890479,7.8551226822000775,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,ridge_textall_raw_fit252_val126,cap_spread_bp,84,1.0,2.704243245154799,2.7667966950457497,0.9773913818810904,0.3283754279345127,-2.7185786296793215,8.12706511998892,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,lasso_textall_raw_fit252_val126,cap_spread_bp,84,1.0,1.478597808417578,2.6594123493465935,0.5559866670472757,0.5782199694220959,-3.7337546163427975,6.690950233177953,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,lasso_textall_raw_fit252_val126,cap_spread_bp,84,1.0,1.478597808417578,2.75346668303868,0.5369949880002987,0.5912710761022112,-3.9180977229691987,6.8752933398043545,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,lasso_textall_raw_fit252_val126,cap_spread_bp,84,1.0,1.478597808417578,2.778784300972808,0.5321024046018773,0.594655072058939,-3.9677193422944352,6.924914959129591,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,enet_textall_raw_fit252_val126,cap_spread_bp,84,1.0,1.2598036287465924,2.6608250073642394,0.4734635405409576,0.6358825067199563,-3.955317554850841,6.4749248123440255,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,enet_textall_raw_fit252_val126,cap_spread_bp,84,1.0,1.2598036287465924,2.764100562269876,0.45577344252339475,0.6485529033775117,-4.157733922949277,6.677341180442462,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit252_val126,enet_textall_raw_fit252_val126,cap_spread_bp,84,1.0,1.2598036287465924,2.8337050684267617,0.4445782459096987,0.6566245713637521,-4.29415624817847,6.813763505671655,1258,1258,0,63,raw,2014-2018
history,versus_fit504,nn3_textall_raw_fit252_val126,nn3_textall_raw_fit504_val126,cap_spread_bp,40,1.0,1.458117559597912,2.46159772692773,0.5923459969301154,0.5536189206711715,-3.3665253296061017,6.282760448801925,1258,1258,0,5,raw,2014-2018
history,versus_fit504,nn3_textall_raw_fit252_val126,nn3_textall_raw_fit504_val126,cap_spread_bp,40,1.0,1.458117559597912,2.3362972154319004,0.6241147530231321,0.532552225791395,-3.120940839829829,6.037175959025652,1258,1258,0,21,raw,2014-2018
history,versus_fit504,nn3_textall_raw_fit252_val126,nn3_textall_raw_fit504_val126,cap_spread_bp,40,1.0,1.458117559597912,2.4848183578116463,0.5868105227949382,0.5573309687827768,-3.4120369298368765,6.3282720490327,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,nn3_core_raw_fit756_val126,ols_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.1067376256101626,1.2797466093539924,0.8648099690366333,0.3871430985908729,-1.4015196380609125,3.614994889281238,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,nn3_core_raw_fit756_val126,ols_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.1067376256101626,1.2779099590725425,0.8660528996999053,0.3864611528092512,-1.3979198696570752,3.6113951208774004,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,nn3_core_raw_fit756_val126,ols_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.1067376256101626,1.317055836483591,0.8403118493176742,0.4007335593707695,-1.4746443795259503,3.6881196307462756,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,ridge_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.235633366344068,1.2180397356147024,1.0144442173887593,0.3103708342819983,-1.1516806471994379,3.6229473798875738,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,ridge_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.235633366344068,1.2472107876877179,0.9907173498995193,0.321823616738351,-1.208854858653691,3.680121591341827,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,ridge_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.235633366344068,1.3229371508598498,0.934007609916285,0.3502999675511601,-1.35727580315127,3.828542535839406,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,lasso_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.2653203864188145,1.0825544371714542,1.1688284145090193,0.242472769756517,-0.8564473217412643,3.3870880945788935,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,lasso_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.2653203864188145,1.119724649912762,1.1300281605101719,0.2584643586435864,-0.9292996000119194,3.459940372849548,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,lasso_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.2653203864188145,1.1882405247876833,1.0648689049255444,0.2869352581926884,-1.0635882471360179,3.594229019973647,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,enet_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.271607508631134,1.082718331673971,1.174458279158463,0.2402115136133397,-0.8504814268511418,3.39369644411341,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,enet_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.271607508631134,1.1198212277907373,1.1355451004798787,0.25614699637731253,-0.9232017669621349,3.466416784224403,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_core_raw_fit756_val126,enet_core_raw_fit756_val126,cap_spread_bp,84,1.0,1.271607508631134,1.1896729382663724,1.0688715089074474,0.2851275716668641,-1.0601086037528988,3.603323621015167,1258,1258,0,63,raw,2014-2018
history,versus_fit504,nn3_core_raw_fit756_val126,nn3_core_raw_fit504_val126,cap_spread_bp,40,1.0,1.0011424989135913,0.9008250305752717,1.1113617683050574,0.2664126617504715,-0.7644421173861342,2.7667271152133166,1258,1258,0,5,raw,2014-2018
history,versus_fit504,nn3_core_raw_fit756_val126,nn3_core_raw_fit504_val126,cap_spread_bp,40,1.0,1.0011424989135913,0.8951862143800772,1.118362283546658,0.263412295912438,-0.7533902407281117,2.7556752385552943,1258,1258,0,21,raw,2014-2018
history,versus_fit504,nn3_core_raw_fit756_val126,nn3_core_raw_fit504_val126,cap_spread_bp,40,1.0,1.0011424989135913,0.884215480309824,1.13223814919277,0.2575343254563356,-0.7318879970664491,2.7341729948936315,1258,1258,0,63,raw,2014-2018
feature,versus_core,nn3_textcore_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,1.0,6.209501219611975,2.7946031401631815,2.2219617270054997,0.02628589222481622,0.7321797138095993,11.686822725414352,1258,1258,0,5,raw,2014-2018
feature,versus_core,nn3_textcore_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,0.6302719036904212,6.209501219611975,2.4267589958462055,2.558763037549485,0.010504531728173686,1.4531409885948259,10.965861450629124,1258,1258,0,21,raw,2014-2018
feature,versus_core,nn3_textcore_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,0.38920017350217306,6.209501219611975,2.2811359372248963,2.7221092431545797,0.006486669558369551,1.7385569388111568,10.680445500412795,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,nn3_textcore_raw_fit756_val126,ols_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-0.36803524593273446,2.8104452957374497,-0.13095264529465372,0.8958127682942434,-5.876406806098157,5.140336314232688,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,nn3_textcore_raw_fit756_val126,ols_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-0.36803524593273446,2.8535438876878843,-0.1289747978016694,0.8973775906881906,-5.960878494105397,5.224808002239928,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,nn3_textcore_raw_fit756_val126,ols_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-0.36803524593273446,2.6905214891833977,-0.13678955823706768,0.8911971373775702,-5.641360464363267,4.905289972497798,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,ridge_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,0.32940211013314924,2.7324364262109784,0.12055252483583867,0.9040454741827995,-5.026074875285705,5.684879095552004,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,ridge_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,0.32940211013314924,2.7900876607260687,0.11806156300029241,0.9060188786800232,-5.1390692185995555,5.797873438865853,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,ridge_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,0.32940211013314924,2.5619367301620026,0.12857542743154304,0.897693610958561,-4.691901611654687,5.350705831920985,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,lasso_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-2.432959750964265,2.8597093319282383,-0.8507716934027607,0.39489618876332644,-8.03788704779671,3.171967545868181,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,lasso_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-2.432959750964265,3.003532880409228,-0.8100326674741702,0.41792140075956696,-8.3197760229482,3.4538565210196714,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,lasso_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-2.432959750964265,2.615744670646497,-0.9301212684351735,0.3523082999535473,-7.559725098183984,2.6938055962554546,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,enet_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-2.650844969909026,2.863951636695856,-0.9255899910961166,0.35465909682890207,-8.264087031297446,2.962397091479393,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,enet_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-2.650844969909026,3.015510198806805,-0.8790701390955097,0.379363247268791,-8.561136354583581,3.25944641476553,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit756_val126,enet_textcore_raw_fit756_val126,cap_spread_bp,84,1.0,-2.650844969909026,2.6256897194846163,-1.0095804352805813,0.31269634701179916,-7.797102254675951,2.495412314857899,1258,1258,0,63,raw,2014-2018
history,versus_fit504,nn3_textcore_raw_fit756_val126,nn3_textcore_raw_fit504_val126,cap_spread_bp,40,1.0,2.5145020842303425,2.8375707337589424,0.8861460453883984,0.3755388334814742,-3.047034357522079,8.076038525982764,1258,1258,0,5,raw,2014-2018
history,versus_fit504,nn3_textcore_raw_fit756_val126,nn3_textcore_raw_fit504_val126,cap_spread_bp,40,1.0,2.5145020842303425,2.99752114357522,0.83886049965647,0.4015475959906666,-3.360531400074405,8.38953556853509,1258,1258,0,21,raw,2014-2018
history,versus_fit504,nn3_textcore_raw_fit756_val126,nn3_textcore_raw_fit504_val126,cap_spread_bp,40,1.0,2.5145020842303425,3.1970868992150714,0.7864978849488536,0.43157585769435747,-3.7516730936760347,8.78067726213672,1258,1258,0,63,raw,2014-2018
feature,versus_core,nn3_all_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,1.0,2.586814311678318,1.7288070348410622,1.496300199817348,0.13457544307328373,-0.8015852128296461,5.975213836186283,1258,1258,0,5,raw,2014-2018
feature,versus_core,nn3_all_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,1.0,2.586814311678318,1.6928450711480016,1.5280868614421235,0.12649097311013796,-0.7311010591779104,5.904729682534547,1258,1258,0,21,raw,2014-2018
feature,versus_core,nn3_all_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,1.0,2.586814311678318,1.937736537194654,1.3349669895905263,0.18188715071732797,-1.2110795127505627,6.384708136107199,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,nn3_all_raw_fit756_val126,ols_all_raw_fit756_val126,cap_spread_bp,84,1.0,2.170714538387015,1.7171164982004867,1.2641626474743515,0.2061716545631903,-1.1947719553454759,5.536201032119505,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,nn3_all_raw_fit756_val126,ols_all_raw_fit756_val126,cap_spread_bp,84,1.0,2.170714538387015,1.6382544652321336,1.3250167079992874,0.18516560977224994,-1.0402052109798934,5.381634287753923,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,nn3_all_raw_fit756_val126,ols_all_raw_fit756_val126,cap_spread_bp,84,1.0,2.170714538387015,1.6275893579856895,1.333699146984777,0.18230247446476167,-1.0193019848856055,5.360731061659635,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,ridge_all_raw_fit756_val126,cap_spread_bp,84,1.0,2.372157024294752,1.7083582572481255,1.3885594629992268,0.1649667512170122,-0.9761636326031868,5.7204776811926905,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,ridge_all_raw_fit756_val126,cap_spread_bp,84,1.0,2.372157024294752,1.597596812165844,1.484828341062377,0.13758930231122415,-0.7590751893663037,5.503389237955808,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,ridge_all_raw_fit756_val126,cap_spread_bp,84,1.0,2.372157024294752,1.639291963817758,1.4470619490930825,0.14787957391979123,-0.8407961849339913,5.585110233523496,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,lasso_all_raw_fit756_val126,cap_spread_bp,84,1.0,1.888653246137321,1.7655927393796063,1.0696992596384123,0.28475469970518463,-1.5718449344121213,5.349151426686763,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,lasso_all_raw_fit756_val126,cap_spread_bp,84,1.0,1.888653246137321,1.5901688885690686,1.187706073055452,0.23494923030108306,-1.22802050479414,5.005326997068782,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,lasso_all_raw_fit756_val126,cap_spread_bp,84,1.0,1.888653246137321,1.6007596077229966,1.1798481402362715,0.23806061893469166,-1.2487779329062174,5.026084425180859,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,enet_all_raw_fit756_val126,cap_spread_bp,84,1.0,1.7200783175676753,1.764571408158263,0.9747853272557405,0.3296667568251064,-1.7384180905716482,5.178574725706999,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,enet_all_raw_fit756_val126,cap_spread_bp,84,1.0,1.7200783175676753,1.597927925337425,1.0764429923861907,0.28172918355398224,-1.4118028659844861,4.851959501119836,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_all_raw_fit756_val126,enet_all_raw_fit756_val126,cap_spread_bp,84,1.0,1.7200783175676753,1.6118342063213478,1.0671558593444734,0.2859014611615529,-1.4390586758718693,4.87921531100722,1258,1258,0,63,raw,2014-2018
history,versus_fit504,nn3_all_raw_fit756_val126,nn3_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.9416857486665506,1.7317241767331735,1.1212442343615374,0.2621839155821679,-1.4524312688877448,5.335802766220846,1258,1258,0,5,raw,2014-2018
history,versus_fit504,nn3_all_raw_fit756_val126,nn3_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.9416857486665506,1.7269825931851357,1.1243227096374089,0.2608761476415177,-1.443137935903903,5.326509433237004,1258,1258,0,21,raw,2014-2018
history,versus_fit504,nn3_all_raw_fit756_val126,nn3_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.9416857486665506,1.7135123358690325,1.1331612314782646,0.2571465514377047,-1.4167367167018536,5.300108214034955,1258,1258,0,63,raw,2014-2018
feature,versus_core,nn3_textall_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,1.0,4.872342269351681,2.580304493333627,1.8882818992640877,0.0589881159878453,-0.18496160672910023,9.929646145432462,1258,1258,0,5,raw,2014-2018
feature,versus_core,nn3_textall_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,1.0,4.872342269351681,2.302177282636006,2.1164061977767505,0.034310275411330575,0.36015770935882063,9.38452682934454,1258,1258,0,21,raw,2014-2018
feature,versus_core,nn3_textall_raw_fit756_val126,nn3_core_raw_fit756_val126,cap_spread_bp,60,0.4873441823756479,4.872342269351681,1.8407460386748775,2.6469388861807355,0.008122403039594132,1.2645463288641476,8.480138209839215,1258,1258,0,63,raw,2014-2018
feature,text_given_all,nn3_textall_raw_fit756_val126,nn3_all_raw_fit756_val126,cap_spread_bp,60,1.0,2.285527957673364,2.61178598130842,0.875082404925226,0.38152906997791836,-2.8334785010177423,7.40453441636447,1258,1258,0,5,raw,2014-2018
feature,text_given_all,nn3_textall_raw_fit756_val126,nn3_all_raw_fit756_val126,cap_spread_bp,60,1.0,2.285527957673364,2.5052193971495016,0.9123065070763431,0.36160738985812524,-2.624611834110805,7.195667749457533,1258,1258,0,21,raw,2014-2018
feature,text_given_all,nn3_textall_raw_fit756_val126,nn3_all_raw_fit756_val126,cap_spread_bp,60,1.0,2.285527957673364,2.2311848928000937,1.0243561459422892,0.3056670875001828,-2.0875140750646812,6.658569990411409,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,nn3_textall_raw_fit756_val126,ols_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.39214370032554574,2.708566322834157,0.14477906522710476,0.8848853115854901,-4.916548742167491,5.7008361428185825,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,nn3_textall_raw_fit756_val126,ols_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.39214370032554574,2.7745152897190373,0.141337732676635,0.8876031424257527,-5.045806342079481,5.830093742730573,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,nn3_textall_raw_fit756_val126,ols_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.39214370032554574,2.4398869459271104,0.16072207811929526,0.8723122996716243,-4.389946840041016,5.174234240692108,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,ridge_textall_raw_fit756_val126,cap_spread_bp,84,1.0,3.0399367491692173,2.82061453197775,1.0777568911685653,0.28114226228730876,-2.488366147777473,8.568239646115908,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,ridge_textall_raw_fit756_val126,cap_spread_bp,84,1.0,3.0399367491692173,2.680140662466014,1.1342452251637245,0.25669169833613437,-2.213042422765491,8.292915921103926,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,ridge_textall_raw_fit756_val126,cap_spread_bp,84,1.0,3.0399367491692173,2.1944286670922373,1.385297592378491,0.16596148963507384,-1.261064404973804,7.340937903312239,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,lasso_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.7234242354641601,2.755698177370063,0.26251940121924733,0.7929210297120053,-4.677644944443833,6.124493415372153,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,lasso_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.7234242354641601,2.781832292011223,0.26005314466356105,0.7948227798539231,-4.728866867908348,6.1757153388366675,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,lasso_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.7234242354641601,2.4011353867616867,0.30128423388895736,0.7631977622540704,-3.982714644593399,5.429563115521719,1258,1258,0,63,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,enet_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.9042502594313284,2.772610556813245,0.3261367728725113,0.7443208759899336,-4.529966575078178,6.338467093940834,1258,1258,0,5,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,enet_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.9042502594313284,2.79616704103754,0.32338921321946457,0.7464004976520893,-4.576136435760182,6.384636954622838,1258,1258,0,21,raw,2014-2018
estimator,nn_versus_regularized,nn3_textall_raw_fit756_val126,enet_textall_raw_fit756_val126,cap_spread_bp,84,1.0,0.9042502594313284,2.4335926005661324,0.3715701055390169,0.7102129502686463,-3.8655035907214605,5.674004109584117,1258,1258,0,63,raw,2014-2018
history,versus_fit504,nn3_textall_raw_fit756_val126,nn3_textall_raw_fit504_val126,cap_spread_bp,40,1.0,1.7359030220666296,2.365903634579119,0.7337167062492962,0.4631214144195137,-2.901182892600856,6.3729889367341155,1258,1258,0,5,raw,2014-2018
history,versus_fit504,nn3_textall_raw_fit756_val126,nn3_textall_raw_fit504_val126,cap_spread_bp,40,1.0,1.7359030220666296,2.2706212650049205,0.7645057539187927,0.4445659090951021,-2.714432879873792,6.186238924007052,1258,1258,0,21,raw,2014-2018
history,versus_fit504,nn3_textall_raw_fit756_val126,nn3_textall_raw_fit504_val126,cap_spread_bp,40,1.0,1.7359030220666296,2.1825160294491535,0.7953678225697867,0.4263995717804775,-2.5417497913350706,6.01355583546833,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ridge_core_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,84,1.0,-0.0002422202068182878,0.00017139455800893873,-1.4132316080050529,0.1575876357033874,-0.0005781473676619688,9.37069540253932e-05,1008,1008,0,5,raw,2019-2022
estimator,versus_ols,ridge_core_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,84,1.0,-0.0002422202068182878,0.00018147717445452915,-1.3347144485048086,0.1819698228625387,-0.0005979089327652573,0.00011346851912868167,1008,1008,0,21,raw,2019-2022
estimator,versus_ols,ridge_core_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,84,1.0,-0.0002422202068182878,0.00017919048192175012,-1.3517470583290347,0.1764562454418508,-0.0005934270977572937,0.0001089866841207181,1008,1008,0,63,raw,2019-2022
