model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,16.31546993962198,6.397358635778409,2.5503447389012557,0.0107616446070546,3.776877417310006,28.854062461933957,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06949466258803716,0.0035511275939543313,19.569745313108253,2.800776407897285e-85,0.0625345803993803,0.07645474477669402,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,24.4058364355184,5.760107155704069,4.2370455576247394,2.2648019566995086e-05,13.116233863246975,35.69543900778982,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,12.72449980984401,6.40188947103128,1.9876162916311988,0.04685414311210426,0.17702701361652373,25.271972606071497,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06983438293077147,0.003554504556790523,19.64672764235452,6.1662333946699554e-86,0.06286768201657854,0.07680108384496441,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,24.934898905832632,5.765726957241258,4.324675637738367,1.5275645739226283e-05,13.634281724948055,36.23551608671721,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,14.187706147240775,6.4129709183030235,2.212345312021947,0.026942814482397007,1.6185141134640908,26.75689818101746,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06998040257836836,0.003546910100454195,19.72996230420588,1.1925923269392453e-86,0.0630285865250768,0.07693221863165993,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,25.64034918725911,5.701993028078365,4.49673457350757,6.900504252282033e-06,14.464648212127027,36.81605016239119,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,14.397280175389366,6.447857544211299,2.232878142339672,0.025556981353143982,1.7597116112903404,27.03484873948839,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.070109695943793,0.00355585093174344,19.716714026990466,1.5497566385670672e-86,0.06314035618318267,0.07707903570440333,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,25.713591656771616,5.729381421643127,4.488022312432679,7.188740135409409e-06,14.484210416658193,36.94297289688504,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,14.260461772976155,6.457201479535825,2.208458543251351,0.027212324670591027,1.6045794321671885,26.916344113785122,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06965004092882536,0.00355288369206866,19.603805518404616,1.434816671107266e-85,0.0626865168511111,0.07661356500653962,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,25.0741934537363,5.8022068916034435,4.3214924807355555,1.549773341821143e-05,13.702076915343453,36.446309992129144,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,12.281183180466652,6.548700240429179,1.8753619389458855,0.06074294755906307,-0.5540334363233317,25.116399797256634,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06984431381884099,0.0035523322924884263,19.661537285385737,4.6055764155914315e-86,0.06288187046444507,0.0768067571732369,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,25.025568311331686,5.802193138149784,4.3131222479974,1.6096505452138508e-05,13.653478729212674,36.3976578934507,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,11.915927883132978,6.5413166527972075,1.821640583327742,0.06850953885395757,-0.9048171678216459,24.7366729340876,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.07043260975624518,0.003582615911468046,19.65954807792501,4.7897460462070286e-86,0.06341081159932768,0.07745440791316269,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,24.88542351202328,5.864446091986889,4.243439725028154,2.2011951530096564e-05,13.391320382452308,36.37952664159425,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,14.281389975386114,6.777454157628689,2.1071909367783785,0.03510103223182479,0.9978239195626326,27.564956031209597,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.07039687366786725,0.0035829480673408797,19.647751612574442,6.043106138948217e-86,0.06337442449740173,0.07741932283833276,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,25.109312671939264,5.853725826214039,4.289458272797,1.7910945913077287e-05,13.636220877187776,36.582404466690754,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,15.140567183590399,6.786973823485829,2.230827402221233,0.025692564080331527,1.8383429255420687,28.44279144163873,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.0703755818249917,0.003589329668901865,19.606887167464535,1.350485168444335e-85,0.06334062494530297,0.07741053870468044,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,24.432101483462024,5.859321466825255,4.169783416355208,3.0488924671653774e-05,12.948042434642122,35.91616053228192,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,13.752824235065352,6.833562262619812,2.012541000803419,0.04416293916152885,0.3592883142184782,27.146360155912227,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.07034741943286106,0.0035909195642265714,19.590363463909224,1.8685160470770058e-85,0.06330934641559671,0.07738549245012541,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,24.658302701402942,5.865435069569041,4.204002330421279,2.622362347296164e-05,13.162261211389435,36.15434419141645,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_group_ridge_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,13.583579736146222,6.817613750730953,1.992424363244376,0.04632451641273293,0.22130232420852103,26.945857148083924,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw
ld3_ols_characteristics_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics,504,rank_ic,0.06838190536155628,0.0034785812196417884,19.65798727810012,4.939379828885516e-86,0.061564011453760954,0.0751997992693516,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ols_characteristics_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics,504,ew_spread_bp,23.26301129788356,5.662973325891279,4.107914687064548,3.9924751443632476e-05,12.163787533725644,34.36223506204147,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ols_characteristics_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics,504,cap_spread_bp,11.897550185801611,6.381228056065259,1.8644608970671677,0.06225700792028875,-0.6094269812228372,24.404527352826058,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics,504,rank_ic,0.06942793751291221,0.003639175271091857,19.0779317677881,3.852028036062774e-81,0.062295285048143384,0.07656058997768103,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,20.465309478611527,5.8823164220041715,3.4791242106691644,0.00050305536118101,8.936181145814837,31.99443781140822,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,15.698878288558001,6.526880341386325,2.4052652212746897,0.01616073235810099,2.906427888038312,28.49132868907769,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics,504,rank_ic,0.06923328478750895,0.003635594918337322,19.043178996182455,7.484395708780127e-81,0.06210764968519096,0.07635891988982695,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ridge_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,20.094032495514995,5.883950864456893,3.4150578341666242,0.000637684702040013,8.561700714376167,31.626364276653824,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ridge_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,14.173930912180348,6.526690545590457,2.1716872913112906,0.0298792577629818,1.3818525045849768,26.96600931977572,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics,504,rank_ic,0.06886646793246944,0.003606982109313603,19.092544915775726,2.912299075277328e-81,0.061796912905334456,0.07593602295960442,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,20.340568509657352,5.823670777008433,3.492740109890985,0.00047809156244160077,8.926383528902432,31.75475349041227,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,16.253550460072205,6.4498358118013925,2.5199944516932913,0.011735668413622927,3.612104562744813,28.8949963573996,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics,504,rank_ic,0.06863361962142335,0.0036075083917138507,19.025214128141492,1.0545569209254253e-80,0.061563033099738186,0.07570420614310851,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,18.74853879510244,5.833465751865603,3.2139622640462857,0.0013091687751924485,7.3151560163979905,30.18192157380689,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,11.805070666890318,6.465160299645696,1.8259517351081396,0.06785753229901592,-0.8664106746934301,24.476552008474066,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,rank_ic,0.0687014827449289,0.003613665401600636,19.01157830343072,1.3677475813829085e-80,0.061618828705613186,0.07578413678424462,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,ew_spread_bp,20.456293904746094,5.819300032402517,3.515249908209432,0.0004393403441779351,9.050675426004391,31.861912383487798,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,15.115573633206582,6.459039477380269,2.340220041407353,0.019272381384089553,2.4560888828188414,27.77505838359432,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.0683460813599017,0.0036135503121754358,18.913831399999484,8.774391208688826e-80,0.06126365289171437,0.07542850982808902,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,19.272690814578972,5.8455225885103195,3.2970004858864894,0.000977233321737005,7.815677070283396,30.72970455887455,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,13.56974727125198,6.592680722410308,2.058304935824472,0.039560870684449315,0.648330493756271,26.49116404874769,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.06937055521556601,0.0034377550281841337,20.179028071179474,1.4965991171466017e-90,0.06263267917265362,0.0761084312584784,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,25.41012361230191,5.674073908068741,4.478285624050082,7.524488160264319e-06,14.289143106868742,36.531104117735076,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,10.406985248235927,6.4557839440071305,1.6120405110361036,0.10695312451767239,-2.246118773989995,23.060089270461848,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07040767347399175,0.0036095933345274725,19.505707970066588,9.818824851293274e-85,0.06333300053948207,0.07748234640850143,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,24.359702887146582,5.954211676854041,4.091171797240712,4.291990295880415e-05,12.689662444184819,36.029743330108346,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,14.798649314131806,6.793950129812362,2.178209882523898,0.029390414660843807,1.4827517469383515,28.11454688132526,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07033020752406405,0.0036146919978438017,19.456763554409804,2.5541343860649993e-84,0.06324554139308507,0.07741487365504303,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,24.143462408787855,5.953777791576329,4.055150066726895,5.0102126581926936e-05,12.47427236534383,35.81265245223188,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,13.161054094427985,6.938510654781034,1.8968125508835618,0.05785268224970134,-0.43817689529026893,26.76028508414624,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.0698485445791928,0.00357148449445807,19.557286245419213,3.5761020755852157e-85,0.06284856359871174,0.07684852555967386,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,23.884001173277504,5.886395062547302,4.05749205065109,4.960250505157499e-05,12.346878851910393,35.42112349464462,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,16.800779238905644,6.577311611659027,2.5543535460786693,0.010638517368392513,3.9094853649568524,29.692073112854438,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.06969131109478985,0.0035812567322415128,19.460015381575275,2.397129090373291e-84,0.06267217688020488,0.07671044530937482,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,22.657512211713385,5.92507822220791,3.824002209251903,0.00013130273704516852,11.04457229060327,34.2704521328235,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,14.949339379096628,6.5905000068933735,2.268316419613121,0.023309927857046237,2.0321967254746376,27.86648203271862,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.06977191078967254,0.0035786189062663107,19.496882070202844,1.166821121756657e-84,0.06275794661899645,0.07678587496034864,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,24.033268138948742,5.882178031313057,4.085777072881945,4.392954200379158e-05,12.504411046922433,35.56212523097505,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,16.19549502161702,6.588456457009036,2.4581622611146914,0.013965006158782753,3.282357652168944,29.108632391065097,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.06979520600014788,0.0035917237366430792,19.432231184177972,4.120555798052866e-84,0.06275555683390982,0.07683485516638594,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,24.384891079966525,5.86172076872621,4.160022635343908,3.182160557084729e-05,12.896129485832715,35.873652674100335,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,14.409934326098615,6.545676821277456,2.201442985889176,0.027704678720894965,1.5806435019561764,27.239225150241055,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.07035506060120457,0.0036215815188296234,19.426612444151477,4.597187032350753e-84,0.06325689125722264,0.0774532299451865,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,24.608625293334224,5.897424490291558,4.1727749687758395,3.0091210841765153e-05,13.049885690818286,36.16736489585016,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,15.03563549702236,6.736778951980841,2.2318730663711883,0.02562335345422396,1.8317913793324223,28.239479614712298,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.07030623241835002,0.0036244521659873218,19.397754253213655,8.061695629965527e-84,0.06320243670932668,0.07741002812737335,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,24.374780093295158,5.897858323227612,4.132818856855148,3.583411381543956e-05,12.815190193849245,35.93436999274107,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,13.668004295233333,6.876793032398893,1.9875549883264994,0.04686092865335284,0.1897376225955174,27.146270967871146,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06524192565775311,0.0030677005169452033,21.267371210903143,2.2768797566338713e-100,0.0592293431291856,0.0712545081863206,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,25.520578101640602,5.258529844873446,4.853177381225796,1.2149892464296354e-06,15.21404899405965,35.82710720922155,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,7.277953344179745,6.0397689457873,1.2050052592253668,0.22820127161014536,-4.559776264506811,19.1156829528663,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06829510673186347,0.003444787731857649,19.825635727933342,1.7890624472613746e-87,0.06154344684303705,0.07504676662068988,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,23.16800750414161,5.62187706979849,4.121044842585297,3.771579984851115e-05,12.149330921824998,34.18668408645822,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,11.539056761473065,6.806848452278647,1.6952128202017298,0.09003505576619288,-1.8021210532152931,24.88023457616142,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06847001437675218,0.003464845962149787,19.761344407434926,6.407524849922847e-87,0.061679041078959565,0.0752609876745448,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,23.004114438211666,5.626429020792458,4.088581648004445,4.340187846354281e-05,11.976516195887484,34.03171268053585,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,13.055957473353653,6.831170262843366,1.9112329177869618,0.05597465539003202,-0.33289021408035957,26.444805160787666,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.0697325837492959,0.003555219269052398,19.61414429661389,1.1709082192039968e-85,0.06276448202481039,0.07670068547378142,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,24.069218012017767,5.787018678418099,4.159174066913011,3.194004313356005e-05,12.726869824457712,35.41156619957782,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,12.91194205119574,6.624923471511225,1.9489948988422612,0.0512960339142512,-0.07266935330032709,25.89655345569181,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06956026532072172,0.003561422043258774,19.531598467075433,5.915844371454041e-85,0.06258000638218747,0.07654052425925598,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,24.098870654806472,5.805374740758858,4.151130931412768,3.308364248921459e-05,12.720545246160556,35.47719606345239,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,13.41407008884253,6.641522125741277,2.019728284402177,0.043411579556540195,0.3969259198637278,26.43121425782133,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw
ld3_enet_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06948315248697685,0.0035542263387735133,19.549445044896604,4.170325986737173e-85,0.06251699687007711,0.0764493081038766,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw
