model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
li1_ridge_c_squares_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,-9.288528073428242,29.37445707438828,-0.31621105540455935,0.7518423169540094,-66.86140600464707,48.28434985779059,252,252,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_enet_c_squares_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.07240946509022735,0.007104647844952969,10.191844363076475,2.1563384212268647e-24,0.058484611191279415,0.08633431898917528,252,252,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_enet_c_squares_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,20.48359846889925,13.61465319822673,1.5045259082741218,0.13244600754152586,-6.200631461628202,47.167828399426696,252,252,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_enet_c_squares_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,13.242106141577656,25.73224693610688,0.5146113425095671,0.6068246374621773,-37.19217109448298,63.676383377638295,252,252,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ols_c_quadratic_joint_dgtw_fixed504_union,ols,characteristics,504,rank_ic,0.07518306057159702,0.006177019445035942,12.171413938483976,4.413699242569176e-34,0.06307632492752298,0.08728979621567105,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ols_c_quadratic_joint_dgtw_fixed504_union,ols,characteristics,504,ew_spread_bp,40.15701186763391,12.911276450941765,3.1102278709790006,0.001869430641571254,14.851375029347924,65.4626487059199,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ols_c_quadratic_joint_dgtw_fixed504_union,ols,characteristics,504,cap_spread_bp,48.761204417509234,18.108392446511413,2.6927406483783765,0.007086737196444498,13.269407404429707,84.25300143058877,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ridge_c_quadratic_joint_dgtw_fixed504_union,ridge,characteristics,504,rank_ic,0.07451894559706371,0.006314857954973176,11.800573524916325,3.8766026308311657e-32,0.062142051437830026,0.08689583975629739,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ridge_c_quadratic_joint_dgtw_fixed504_union,ridge,characteristics,504,ew_spread_bp,37.41140449067408,13.316734783449874,2.8093526753396953,0.004964123343910919,11.311083923440531,63.511725057907626,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ridge_c_quadratic_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,48.36179711961388,18.88556010418461,2.560781721739776,0.010443695013922685,11.34677948754554,85.37681475168222,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_enet_c_quadratic_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.07424240102073999,0.00685688530177404,10.827423495261284,2.5523612842505778e-27,0.060803152783140815,0.08768164925833917,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_enet_c_quadratic_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,29.622421798815996,13.830689178384448,2.1417892786653,0.03221044256216178,2.5147691278146063,56.73007446981738,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_enet_c_quadratic_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,49.3235116011889,18.176806450400857,2.7135411127239655,0.006656830749168428,13.697625604447879,84.94939759792992,252,252,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ols_cq_s_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.07680727800723339,0.006409920768443748,11.982562777586605,4.3855344084506255e-33,0.06424406415732833,0.08937049185713844,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ols_cq_s_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,42.43364204213872,12.955850654628616,3.2752493968413297,0.0010556873115201181,17.04064136998695,67.8266427142905,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_ols_cq_s_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,50.379292302860364,18.35225195353549,2.7451286321924644,0.006048718378993836,14.409539438725957,86.34904516699477,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2021
li1_enet_additive_cst_full_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.05728831218228117,0.004564660772449849,12.550398603122176,3.955140251964186e-36,0.04834174146663668,0.06623488289792566,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,2022
li1_enet_additive_cst_full_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,29.0336506037466,9.515689072344331,3.051134855606808,0.00227978155196528,10.383242733870354,47.68405847362285,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,2022
li1_enet_additive_cst_full_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,13.046962337682038,13.090258729099455,0.9966924724473802,0.3189138046310871,-12.609473319663953,38.70339799502803,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,dgtw,2022
li1_ols_c_squares_joint_dgtw_fixed504_union,ols,characteristics,504,rank_ic,0.05302206381135338,0.004054786626680022,13.076412816022033,4.4914072681984755e-39,0.04507482805806588,0.06096929956464088,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_c_squares_joint_dgtw_fixed504_union,ols,characteristics,504,ew_spread_bp,31.136511867198376,9.493641743966723,3.279722650897992,0.0010390918235237572,12.52931596689757,49.74370776749918,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_c_squares_joint_dgtw_fixed504_union,ols,characteristics,504,cap_spread_bp,17.444181510794,12.247067464264441,1.4243557946989474,0.15434350376782627,-6.55962963539659,41.44799265698459,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ridge_c_squares_joint_dgtw_fixed504_union,ridge,characteristics,504,rank_ic,0.05239511138038056,0.004074836140424008,12.858213085085817,7.734400815548086e-38,0.04440857930224731,0.060381643458513816,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ridge_c_squares_joint_dgtw_fixed504_union,ridge,characteristics,504,ew_spread_bp,28.62670530564124,9.894815967615383,2.89310133703681,0.0038145820172143206,9.233222375463246,48.020188235819234,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ridge_c_squares_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,14.748165630180916,13.357519172508672,1.1041096359071194,0.2695455818274479,-11.432090870739346,40.92842213110118,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_enet_c_squares_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.05670439248043084,0.004515676017872904,12.557232240753462,3.6280314037209006e-36,0.0478538301195487,0.06555495484131298,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_enet_c_squares_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,28.120858548817424,8.903777071214087,3.1583066741116155,0.0015868852377374824,10.669776162864288,45.57194093477056,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_enet_c_squares_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,19.777169060353007,13.003916041417662,1.520862561505506,0.12829433076002766,-5.710038038808282,45.2643761595143,251,251,0,5,c_squares,,51,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_c_quadratic_joint_dgtw_fixed504_union,ols,characteristics,504,rank_ic,0.05768013382798761,0.0038881955205460994,14.834679357864802,8.742063639564515e-50,0.050059410642867286,0.06530085701310794,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_c_quadratic_joint_dgtw_fixed504_union,ols,characteristics,504,ew_spread_bp,47.053733015951096,8.569374143458635,5.490918266402127,3.998493721628383e-08,30.258068324723396,63.849397707178795,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_c_quadratic_joint_dgtw_fixed504_union,ols,characteristics,504,cap_spread_bp,30.280152184207473,12.649985604768933,2.3936906436314143,0.016679810492255056,5.48663599391023,55.07366837450472,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ridge_c_quadratic_joint_dgtw_fixed504_union,ridge,characteristics,504,rank_ic,0.0574612853152937,0.004032874000674168,14.248222311356121,4.598382784752829e-46,0.049556997519784374,0.06536557311080303,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ridge_c_quadratic_joint_dgtw_fixed504_union,ridge,characteristics,504,ew_spread_bp,42.279175581452954,9.067779210407096,4.662572235209379,3.122814209010782e-06,24.506654909293996,60.05169625361191,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ridge_c_quadratic_joint_dgtw_fixed504_union,ridge,characteristics,504,cap_spread_bp,30.23170153546021,12.294594701408494,2.458942508450222,0.013934693062878329,6.134738716182582,54.32866435473784,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_enet_c_quadratic_joint_dgtw_fixed504_union,enet,characteristics,504,rank_ic,0.059478366116310175,0.004417710048438122,13.463619265220611,2.560600628509429e-41,0.05081981352723076,0.06813691870538958,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_enet_c_quadratic_joint_dgtw_fixed504_union,enet,characteristics,504,ew_spread_bp,32.8533612161119,9.390776104235178,3.4984713565149583,0.0004679333485535434,14.447778264931596,51.2589441672922,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_enet_c_quadratic_joint_dgtw_fixed504_union,enet,characteristics,504,cap_spread_bp,31.219818815345434,13.019165335263443,2.3979892728440952,0.016485348018549183,5.702723649456747,56.736913981234125,251,251,0,5,c_quadratic,,187,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_cq_s_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.05924743144840008,0.003851788855611379,15.38179626904704,2.168472063636033e-53,0.05169806401534902,0.06679679888145112,251,251,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_cq_s_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,50.352125487264956,8.141627042615825,6.184528623542465,6.228831099105362e-10,34.39482970818059,66.30942126634932,251,251,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ols_cq_s_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,34.64945780247016,11.714014897936796,2.9579489273633253,0.0030969343066556175,11.690410488148402,57.60850511679192,251,251,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2022
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.066626015516954,0.004900182174696819,13.596640521038639,4.192533082536828e-42,0.05702183493686308,0.07623019609704493,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,37.58736679658938,8.285848246697734,4.536332995426214,5.724077707487571e-06,21.347402651697468,53.82733094148129,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,35.44736145358605,10.287560498736482,3.4456527821090033,0.0005696818296812846,15.284113387285625,55.61060951988647,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06715484734508523,0.005068235894652633,13.250142404764269,4.5034792075896384e-40,0.05722128752641293,0.07708840716375753,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,33.03930912224148,8.443990205042045,3.9127602377502955,9.124712033989899e-05,16.489392434550084,49.58922580993287,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,18.96682308588384,12.373790270661674,1.5328224150407885,0.12531961618974513,-5.28536019686517,43.21900636863285,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.06464528525014784,0.004626001644423004,13.974332527114996,2.2360006629719452e-44,0.05557848863465569,0.07371208186563999,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,33.97817532550321,8.57033091606714,3.964628164100755,7.351044325170794e-05,17.180635394421444,50.775715256584974,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,11.964762485226876,11.983277485489467,0.9984549301904249,0.3180588088275611,-11.522029803082178,35.45155477353593,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06690517173481857,0.004899028891863769,13.656823262653877,1.838299263276528e-42,0.05730325154754441,0.07650709192209272,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,38.06751671781465,8.317306418474042,4.576904445081009,4.719068800007459e-06,21.7658956892217,54.369137746407596,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,36.191298403513066,10.863564853525368,3.3314385187076523,0.0008639838249953609,14.899102546888198,57.48349426013793,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06700641612910162,0.005053256073342832,13.260047612187504,3.946451372018471e-40,0.05710221622069137,0.07691061603751186,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,33.5293164920728,8.491835177689303,3.9484181911778933,7.866929072384714e-05,16.885625381151478,50.173007602994126,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,21.02669840112335,12.243523239282066,1.7173731768369895,0.0859110093793547,-2.9701661917486746,45.02356299399538,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.06255890148388785,0.004615583328566978,13.553845100508846,7.518618973752547e-42,0.05351252439225307,0.07160527857552262,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,31.381704335610134,8.307473931316299,3.7775266699678687,0.00015839354775220975,15.099354627724814,47.664054043495454,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,27.737217001515617,10.482438351108351,2.646065359266611,0.008143408050763573,7.19201536318182,48.28241863984941,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06598509474002053,0.0049133984625646015,13.429624168030307,4.0546403682240295e-41,0.05635501071169943,0.07561517876834162,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,32.81849200776635,8.608964117710995,3.8121301888399945,0.00013777427196918717,15.94523239285516,49.69175162267754,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,22.10023827888404,13.740896602855232,1.6083548925251219,0.10775747481343753,-4.831424178000994,49.03190073576907,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06597611726949273,0.00516563197938356,12.772128857186994,2.34647685830355e-37,0.05585166463251261,0.07610056990647286,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,31.94090235802615,8.548503779313728,3.7364319163452904,0.00018664995606006233,15.186142828866704,48.695661887185594,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,20.039733293401486,11.88782031026273,1.685736558122537,0.09184655209346845,-3.2599663693972367,43.33943295620021,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2014
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.052214837712557985,0.00413811939899848,12.61801139068031,1.6801042566537577e-36,0.04410427272679443,0.06032540269832154,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,23.157618961470703,8.970939042942922,2.581404115067293,0.009839932166715535,5.574901529798357,40.74033639314305,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,21.73748225237484,9.23255595942418,2.354438180272949,0.018550729064810256,3.6420050866528015,39.83295941809688,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.05202853295830195,0.004140403060986423,12.566055089792755,3.245167513314932e-36,0.04391349207728916,0.060143573839314735,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,22.21444010492292,9.034734109570557,2.4587818341428562,0.0139409306064378,4.5066866402690735,39.92219356957677,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,24.019676311908803,9.280119558666522,2.588293842559097,0.00964526630197656,5.830976204696679,42.208376419120924,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.052392729123905885,0.004252202211288572,12.321316466280889,6.954955962590093e-35,0.044058565934798705,0.060726892313013064,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,25.424550679998564,8.605211899733213,2.954552540511733,0.0031312283138361435,8.558645277185967,42.29045608281116,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,18.643042900285177,9.17584383338531,2.031752418502862,0.042178726349943914,0.6587194590860221,36.62736634148433,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.051997431156483476,0.004177750767511737,12.446274095822398,1.4652733231042178e-35,0.0438091901157759,0.06018567219719105,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,22.859634803517732,8.759046115818188,2.609831538874413,0.009058681974888598,5.692219877588631,40.02704972944683,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,20.70101064351783,9.351631752680582,2.213625513813033,0.026854550714979504,2.3721492115827054,39.02987207545296,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.05198023167872961,0.004174891186034534,12.450679397970694,1.3865976823947455e-35,0.04379759531472821,0.06016286804273101,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,21.88672761656309,9.05548445834131,2.4169582220863393,0.01565081334142841,4.138304215651921,39.63515101747426,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,19.25199313544218,9.94189104984868,1.9364518318409056,0.05281238656357533,-0.23375526048234008,38.7377415313667,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.052678705789987706,0.004200813913303512,12.540118862004357,4.5031961050691784e-36,0.04444526181415806,0.06091214976581735,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,26.17926842805808,8.80962984132593,2.971664973396641,0.0029618969773343652,8.912711221929946,43.445825634186214,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,14.878178770586167,10.942362273329989,1.3596861810039877,0.1739292529772689,-6.568457190930442,36.32481473210278,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.05211848287680702,0.004109666483132442,12.681925185588693,7.447975327020437e-37,0.04406368458139605,0.060173281172217985,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,22.142149089423235,9.062540489438256,2.4432607076601016,0.014555218468307585,4.379896121688262,39.90440205715821,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,12.378913791298181,10.358002609825594,1.1951062630120939,0.2320455153188753,-7.922398275731869,32.68022585832823,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.05188543709620644,0.004103494531670888,12.644207685852425,1.2043245174282756e-36,0.04384273560337444,0.059928138589038435,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,20.206172073826433,9.058594639909558,2.2306078235142417,0.02570711812389859,2.451652829056119,37.960691318596744,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,11.731153854608577,10.558972613130294,1.1110128119870917,0.26656283457623353,-8.964052180871581,32.42635989008873,252,252,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw,2015
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06258817333909394,0.0035076468257093964,17.84335095550446,3.255728580002279e-71,0.05571331189021728,0.06946303478797061,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.43972110351891,13.506516933662821,2.549859543557336,0.010776632606093368,7.967434356959416,60.91200785007841,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ridge_cq_s_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,21.674646050323002,11.761449223594052,1.8428550460297515,0.06535017728501225,-1.3773708339179223,44.726662934563926,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06256906343574944,0.0035750469078213677,17.501606286301573,1.3928507214038543e-68,0.05556210025337828,0.06957602661812061,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,29.667273751127773,13.818020440078808,2.1469988324144187,0.031793374568819956,2.5844513509350016,56.75009615132055,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_enet_cq_s_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,25.624778542749766,11.960929577464016,2.142373498380114,0.03216343871292874,2.181787349300407,49.067769736199125,252,252,0,5,cq_s,,189,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.062079394149301574,0.003497290768308215,17.750709981524345,1.7018881223093948e-70,0.05522483019995306,0.06893395809865009,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,35.33931509431562,13.5450494447527,2.6090207524495925,0.009080173551506048,8.791506013786076,61.88712417484517,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,20.145359938485576,11.921890177275436,1.689779023202635,0.0910702384026405,-3.2211154366161203,43.51183531358727,252,252,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw,2016
