model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,period
ld3_enet_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,10.870153117926161,4.1803362697594855,2.600305912364216,0.009314068955157241,2.676844585931054,19.06346164992127,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_enet_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.06085206669253485,0.001661298876020116,36.62921077651895,9.806985732920916e-294,0.05759598072797855,0.06410815265709115,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,15.179282188746926,3.7023371226758677,4.099918966259908,4.13294826403477e-05,7.922834769676574,22.43572960781728,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,10.924936493617112,4.24356742464474,2.5744698741370224,0.010039382900283073,2.607697175346031,19.242175811888195,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_ols_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.06152136567054488,0.0016705488639715508,36.827037506873296,6.818689013096212e-297,0.05824715006274633,0.06479558127834342,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ols_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,20.669878856390305,3.619807970606722,5.710214194850174,1.1283407380880723e-08,13.575185603050109,27.7645721097305,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ols_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,13.501261766350657,4.342838651077647,3.10885640731792,0.0018781297190532315,4.989454419569958,22.01306911313136,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06258973033120259,0.0016977938905455782,36.865328989427375,1.6615228204132823e-297,0.05926211545256112,0.06591734520984406,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,18.50570762728987,3.667813840863281,5.04543262831852,4.524963202605515e-07,11.316924597200313,25.694490657379426,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,11.638242953868648,4.435944840486529,2.623622108112638,0.008700025299244364,2.9439508291087755,20.33253507862852,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06270727362333647,0.0017002794911698423,36.88056813541404,9.468729220645325e-298,0.05937478705699149,0.06603976018968145,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,18.488348563101052,3.6709034059294288,5.036457383552435,4.7422663043410516e-07,11.293510096753954,25.68318702944815,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,12.015378860321123,4.4221126581256955,2.717112789571901,0.006585416152840302,3.3481973148160744,20.682560405826173,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.06238024392214571,0.0017143700973871598,36.38668454216409,6.913823825507465e-290,0.05902014027509445,0.06574034756919697,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,18.592571851498302,3.6370852188725267,5.111942869807676,3.188622676915062e-07,11.46401581380517,25.721127889191436,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,9.917489844273652,4.4456402131511945,2.230835013354321,0.025692059729538953,1.2041951382743417,18.630784550272963,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.06232375879058633,0.0017050634012004445,36.5521650084727,1.6473779556359521e-292,0.058981895932876095,0.06566562164829658,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,17.18393706853613,3.765109960015262,4.563993416135574,5.0189653347771345e-06,9.804457149073174,24.56341698799909,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,8.549543282804406,4.556935737379803,1.8761605990345425,0.06063323059679557,-0.38188664232348124,17.480973207932294,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.06251019146760133,0.0017151520580531794,36.44585981405921,8.000808659812803e-291,0.05914855520580734,0.06587182772939532,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_enet_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,18.649267437112258,3.639044509808324,5.124770358495712,2.979006054834661e-07,11.516871259749728,25.781663614474787,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_enet_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,10.038617912724074,4.440234821675279,2.2608304100764998,0.0237697607161625,1.3359175793398972,18.74131824610825,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.0624233991259434,0.001700982052604408,36.698446659308175,7.731801651365084e-295,0.059089535564489745,0.06575726268739705,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,18.23191468579605,3.7005735178737273,4.926780834845224,8.359543020115935e-07,10.978923868620853,25.484905502971245,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,11.115343185648488,4.347014471924366,2.5570062527829296,0.010557731973689095,2.595351380402329,19.63533499089465,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.06255679083115627,0.0016959681464403511,36.88559302393505,7.865808285969305e-298,0.05923275434520603,0.06588082731710651,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,18.47201394187168,3.6823181238071467,5.016409044738773,5.264618205762661e-07,11.254803039590568,25.68922484415279,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,11.128382576092626,4.429331003762763,2.5124296573543385,0.011990300638246978,2.447053333110965,19.809711819074288,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.06265183687052713,0.0016981023093384894,36.89520738884908,5.5156377970901995e-298,0.05932361750215939,0.06598005623889486,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,18.4814947362096,3.6778565796532217,5.025072167972408,5.032432574510366e-07,11.273028299785619,25.689961172633584,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,11.902137609995199,4.394008766607163,2.708719586644212,0.006754339944325483,3.290038679691895,20.514236540298505,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.05743967531159909,0.0015251782011514736,37.66096005583707,2.16474698591784e-310,0.05445038096733661,0.060428969655861565,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,22.266079816542636,3.479770198234421,6.398721337357301,1.5668349296915463e-10,15.445855553527366,29.086304079557905,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,8.827407326569402,4.188546940926978,2.107510659678983,0.03507333867851364,0.6180061747971077,17.036808478341698,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.060820057448372024,0.0016239157476319087,37.45271732050353,5.425032792987414e-307,0.05763724106908605,0.064002873827658,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,21.124384948270873,3.5426418023990323,5.962890443500584,2.4781458575641606e-09,14.180934605442706,28.067835291099037,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,12.49657357582695,4.09531642634102,3.0514305306054395,0.0022775374475566008,4.469900874903271,20.52324627675063,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06083094549978401,0.001625936049068507,37.41287705296518,2.4129119754041865e-306,0.057644169402444385,0.06401772159712363,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,20.680864489239642,3.530115879795189,5.858409523496863,4.673210982470197e-09,13.761964503588146,27.59976447489114,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,11.936830179479825,4.235933500912486,2.817992817146078,0.00483248908978667,3.634553076784689,20.239107282174963,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06205704365598631,0.0017025157660660363,36.45020204387304,6.828861279661137e-291,0.05872017407138526,0.06539391324058737,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,18.397847958987953,3.6157582024438284,5.088240675649485,3.614005383722903e-07,11.311092105392763,25.484603812583142,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,8.524340002750472,4.454403216675151,1.9136884534474627,0.05565997528410545,-0.20612987455218956,17.254809880053134,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06206045439837382,0.001690475562641323,36.711831729413476,4.728825775768199e-295,0.05874718317885175,0.0653737256178959,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,17.890232821761796,3.733494457392462,4.791819842222733,1.6527528173491067e-06,10.57271814879266,25.20774749473093,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,8.197983341841423,4.630605749814508,1.770391129102238,0.07666200649800017,-0.8778371543991046,17.273803838081953,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.062076421512798165,0.001703064661017633,36.449832430734375,6.921555078396715e-291,0.05873847611386069,0.06541436691173565,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,18.195747218233265,3.621399706865044,5.024506735265871,5.047280885431778e-07,11.09793421915387,25.29356021731266,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,9.344286919982014,4.482864186925219,2.084445687031003,0.03711964574316955,0.558034566024153,18.130539273939874,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06208106024682735,0.0016834097365941905,36.87816394149374,1.0347293118395035e-297,0.05878163779187868,0.06538048270177602,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,17.98315890160384,3.7292279468630505,4.822220351730149,1.4196898659687547e-06,10.67400643561201,25.29231136759567,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,11.746113888270386,4.491078306325465,2.615432884286733,0.008911443312043856,2.9437621561233307,20.548465620417442,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06246894513456613,0.001695512797402819,36.84368836982879,3.690918250579268e-297,0.059145801116329846,0.06579208915280241,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,18.160359777461977,3.7084574631722576,4.897011751599652,9.73050212285841e-07,10.891916711445578,25.428802843478376,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,11.517685302059247,4.3132651453905195,2.670293829343627,0.007578489649830782,3.063840961321908,19.971529642796586,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06264995395444688,0.0016938397424052568,36.98694297105332,1.856850323572591e-299,0.05933008906374997,0.06596981884514379,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,18.35159149590107,3.7170733702970638,4.937107683304737,7.928969538202091e-07,11.066261562225908,25.63692142957623,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,11.938362323275102,4.315047196009238,2.7666817490006297,0.005663000854867451,3.481025227506448,20.39569941904376,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.061475853711529395,0.0016509156882659934,37.23742777930673,1.6929012229870965e-303,0.058240118421015896,0.0647115890020429,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,21.219220709749163,3.6182671894749867,5.864470366221928,4.505685532699099e-09,14.127547331935226,28.3108940875631,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,10.8964225386516,4.522216964095995,2.409531127135964,0.015973033449202166,2.0330401587473865,19.759804918555812,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06167960173267906,0.0016541081445807337,37.28873588752745,2.4986627164849535e-304,0.05843760934276645,0.06492159412259167,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,21.43788956072332,3.6236871710851237,5.916043120881122,3.2977878716101934e-09,14.335593214156646,28.540185907289995,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,12.167405644885802,4.421548508612447,2.751842622824493,0.005926099240373512,3.501329812108617,20.833481477662986,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06265577975054264,0.0016851046392979572,37.18212999321281,1.3270534426392564e-302,0.05935303534733728,0.06595852415374799,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,20.390542291198123,3.6909454691878563,5.524476712381446,3.304690633190479e-08,13.156422102688634,27.624662479707613,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,9.056581382539092,4.589868176591218,1.9731680811071117,0.04847641574136461,0.06060506263377441,18.05255770244441,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06285076868843563,0.0016921087549934405,37.143456945637794,5.591226345203118e-302,0.05953429647072358,0.06616724090614769,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,20.044119561609726,3.715465897127745,5.394779582583414,6.860772131423385e-08,12.761940217452544,27.326298905766908,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,8.995925995425145,4.530431216477878,1.985666609991908,0.0470703548862786,0.11644397669251738,17.87540801415777,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_expanded_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06267991215497871,0.0016870762585651847,37.15298098515498,3.924117677579998e-302,0.059373303449018366,0.06598652086093906,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_expanded_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,19.94007456874991,3.6792986901703655,5.419531342215277,5.975547382261581e-08,12.7287816476506,27.15136748984922,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_expanded_original_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,9.790715416252384,4.583172845086668,2.13623089226242,0.032660598615090325,0.8078617049605441,18.773569127544224,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_expanded_expanded_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06286079098077953,0.001694728384428047,37.09195618505816,3.787056858472608e-301,0.059539184383722805,0.06618239757783625,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_expanded_expanded_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,20.104084662543354,3.7256270641728686,5.396161321639607,6.80817383040494e-08,12.801989796936834,27.406179528149874,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,dgtw,full
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_expanded_expanded_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,8.385287741585188,4.586989106467974,1.8280592229358794,0.06754066391857294,-0.6050457045696049,17.37562118773998,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06250489872784447,0.0016982572494235607,36.80531836331657,1.5178381532158214e-296,0.059176375682490234,0.0658334217731987,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,19.4957258382058,3.5861580272963445,5.436382248024889,5.437324343410096e-08,12.466985261835756,26.524466414575844,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,9.305485857953892,4.22311797332678,2.2034633928598146,0.02756210438525024,1.0283267277696186,17.582644988138163,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06253758687611137,0.001701777764878647,36.74838640318637,1.2337101519921852e-295,0.059202163747258146,0.0658730100049646,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,20.330868502600545,3.56181507047485,5.708007883713653,1.1430612710875272e-08,13.349839244877845,27.311897760323244,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,7.577423817237272,4.458609539418517,1.6995037915397957,0.08922430078701474,-1.16129030114974,16.316137935624283,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_expanded_original_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.062367329720132585,0.0016939257452410522,36.81821939087269,9.436758662714618e-297,0.05904729626697495,0.06568736317329021,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_expanded_original_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,18.47559474370359,3.730404930532481,4.9527048906903435,7.318892772845708e-07,11.164135432109283,25.787054055297894,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_expanded_original_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,7.695870247927466,4.655706715304881,1.6529972179365469,0.09833142977247414,-1.4291472366513744,16.820887732506307,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06235759032677722,0.0016949387717610945,36.79046781258401,2.622581163738439e-296,0.05903557137812492,0.06567960927542953,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,19.14471166384019,3.711854192107758,5.157721902047279,2.4997251823063017e-07,11.869611131444966,26.419812196235416,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,dgtw,full
ld3_lasso_characteristics_textcore_pca_dgtw_daily_rank_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,6.751586981016505,4.624721576907817,1.4598904752944617,0.14432017735052494,-2.3127007482481012,15.815874710281111,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06241136771410887,0.0017042236127249538,36.62158372181967,1.2970101258920974e-293,0.05907115081156523,0.06575158461665252,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
ld3_enet_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,19.25847461373208,3.6014119257795856,5.347478991746622,8.918775986140169e-08,12.199836945711054,26.317112281753104,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,full
