model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,history_policy,refit_policy,target,year
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,ew_spread_bp,19.221256471038185,22.528804748767662,0.8531858074756318,0.39355627258106307,-24.934389451281373,63.37690239335774,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,cap_spread_bp,2.9113302971477233,22.275333388048534,0.13069749603432423,0.8960146132291588,-40.74752088704999,46.57018148134543,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,rank_ic,0.05638594274240769,0.011150819445051217,5.056663595017855,4.266548812639903e-07,0.0345307382319984,0.07824114725281699,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,ew_spread_bp,20.599955979259683,22.320350047045938,0.9229226215467017,0.3560475308986639,-23.147126235277256,64.34703819379662,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,cap_spread_bp,11.730984884195752,20.987967286593364,0.5589385920040594,0.5762036302206892,-29.40467510623208,52.86664487462359,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.05596050004404911,0.01140777234899638,4.905471316577626,9.320326092811852e-07,0.03360167709618431,0.07831932299191391,252,252,0,5,pca,fixed504,union,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,22.383517111961858,22.49964035715528,0.9948388843843678,0.3198146310058232,-21.714967653166404,66.48200187709011,252,252,0,5,pca,fixed504,union,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,6.135100230387723,21.603923747094544,0.2839808315474552,0.7764250703813304,-36.207812238667195,48.47801269944264,252,252,0,5,pca,fixed504,union,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_retain,lasso,characteristics_textcore,0,rank_ic,0.05599056400507376,0.011800727006018337,4.744670728889731,2.088457711519215e-06,0.03286156408188864,0.07911956392825889,252,252,0,5,pca,select,retain,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_retain,lasso,characteristics_textcore,0,ew_spread_bp,16.189549801276144,23.138593312481973,0.6996773564684586,0.4841288206216533,-29.161259744107873,61.54035934666016,252,252,0,5,pca,select,retain,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_retain,lasso,characteristics_textcore,0,cap_spread_bp,7.9232554798993835,22.21394380885124,0.35667936986238025,0.7213318515023821,-35.61527434004556,51.46178529984432,252,252,0,5,pca,select,retain,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_recent,lasso,characteristics_textcore,0,rank_ic,0.05508160429117274,0.011346060853826074,4.85468965844638,1.2057542275726828e-06,0.032843733651273854,0.07731947493107162,252,252,0,5,pca,select,recent,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_recent,lasso,characteristics_textcore,0,ew_spread_bp,12.98164401337201,23.4766985503294,0.552958670297782,0.5802917111640495,-33.031839621177305,58.99512764792133,252,252,0,5,pca,select,recent,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_recent,lasso,characteristics_textcore,0,cap_spread_bp,6.071684179344751,21.900185964435092,0.2772434987175401,0.7815931410227732,-36.85189156567762,48.99525992436712,252,252,0,5,pca,select,recent,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_union,lasso,characteristics_textcore,0,rank_ic,0.056735529478669236,0.01153894340882612,4.916873882514436,8.793716320419657e-07,0.0341196159777242,0.07935144297961427,252,252,0,5,pca,select,union,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_union,lasso,characteristics_textcore,0,ew_spread_bp,18.930881537526542,23.490950956599722,0.8058797437575834,0.4203121920116344,-27.110536300005645,64.97229937505872,252,252,0,5,pca,select,union,raw,2016
ld2_lasso_characteristics_textcore_pca_raw_select_union,lasso,characteristics_textcore,0,cap_spread_bp,10.670728677737564,22.296711910438955,0.47857857789074737,0.6322384611630708,-33.03002364038805,54.37148099586318,252,252,0,5,pca,select,union,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,rank_ic,0.05543418752730918,0.01167573993235981,4.747809376403715,2.05631702560043e-06,0.032550157767027826,0.07831821728759053,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,ew_spread_bp,19.784695319682825,22.799716888114155,0.8677605698690448,0.38552541977118515,-24.901928638730553,64.4713192780962,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,cap_spread_bp,2.333896237017705,22.55536430321465,0.1034741095573913,0.9175866967584994,-41.873805455463376,46.541597929498785,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,rank_ic,0.05643342000903666,0.011134685789864833,5.068254378619669,4.0148062655892725e-07,0.034609836881731665,0.07825700313634165,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,ew_spread_bp,19.36128989119408,22.24143866085112,0.8705052845917466,0.3840243325024151,-24.231128848430888,62.95370863081905,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,cap_spread_bp,8.583387386420577,20.947340414843943,0.40976024719291426,0.6819818300536391,-32.47264539857387,49.63942017141502,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.055970618778579416,0.011392700825201106,4.912848993170275,8.976241086792248e-07,0.033641335474545495,0.07829990208261334,252,252,0,5,pca,fixed504,union,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,22.107761014849782,22.48295083660117,0.983312251826811,0.3254537819917418,-21.958012891073185,66.17353492077275,252,252,0,5,pca,fixed504,union,raw,2016
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,8.650349403157492,21.790135226804146,0.3969846590266524,0.6913787734023218,-34.05753085963616,51.35822966595114,252,252,0,5,pca,fixed504,union,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_retain,enet,characteristics_textcore,0,rank_ic,0.05600586209020727,0.011802372526583541,4.745305400592995,2.0819198097562887e-06,0.03287363700597853,0.07913808717443602,252,252,0,5,pca,select,retain,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_retain,enet,characteristics_textcore,0,ew_spread_bp,16.086975052914024,23.15728070717562,0.6946832512994171,0.48725382653643357,-29.300461113034427,61.47441121886247,252,252,0,5,pca,select,retain,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_retain,enet,characteristics_textcore,0,cap_spread_bp,7.996060527423825,22.259439782931544,0.35922110373843164,0.7194296903219028,-35.63163976316008,51.623760818007725,252,252,0,5,pca,select,retain,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_recent,enet,characteristics_textcore,0,rank_ic,0.05509044460471932,0.01134601340157929,4.855489118058956,1.2008994947996646e-06,0.032852666969515124,0.07732822223992351,252,252,0,5,pca,select,recent,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_recent,enet,characteristics_textcore,0,ew_spread_bp,12.657747424889804,23.490852532475593,0.538837294533723,0.5899991275767509,-33.38347750490388,58.69897235468349,252,252,0,5,pca,select,recent,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_recent,enet,characteristics_textcore,0,cap_spread_bp,6.351235045402351,21.981171858374278,0.2889397838442671,0.7726274584091938,-36.7310701349966,49.43354022580131,252,252,0,5,pca,select,recent,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_union,enet,characteristics_textcore,0,rank_ic,0.05674505733227238,0.011539179307074408,4.917599061614657,8.761212393014662e-07,0.034128681479256684,0.07936143318528807,252,252,0,5,pca,select,union,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_union,enet,characteristics_textcore,0,ew_spread_bp,18.816687629455895,23.485851910059917,0.8011924669164743,0.4230202315882077,-27.21473626050278,64.84811151941457,252,252,0,5,pca,select,union,raw,2016
ld2_enet_characteristics_textcore_pca_raw_select_union,enet,characteristics_textcore,0,cap_spread_bp,10.557580393959897,22.273435413323533,0.47399874325828334,0.6355008034117627,-33.097550828133244,54.212711616053035,252,252,0,5,pca,select,union,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,rank_ic,0.055667150125499575,0.011747497298995806,4.73863910828548,2.1515830227901105e-06,0.03264247851098623,0.07869182174001292,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,ew_spread_bp,19.24746360939796,23.23726951239067,0.8283014318500179,0.4074998121563418,-26.296747733938382,64.7916749527343,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,cap_spread_bp,6.624400843347511,23.19530212131507,0.28559235006730477,0.7751903632994508,-38.837555924955545,52.08635761165056,252,252,0,5,pca,fixed504,retain,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,rank_ic,0.0561620090962529,0.011175472676794328,5.025470574758983,5.021995685380935e-07,0.034258485139524585,0.07806553305298122,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,ew_spread_bp,20.16019119257558,22.441996595970412,0.8983243138088461,0.369012673804226,-23.825313876696917,64.14569626184809,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,cap_spread_bp,9.700273489687044,21.47612951946149,0.4516769877410516,0.6515016986923293,-32.39216689577498,51.79271387514906,252,252,0,5,pca,fixed504,recent,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.05597689402256393,0.011445718857455375,4.890640310119305,1.0050848308843324e-06,0.03354369728478046,0.0784100907603474,252,252,0,5,pca,fixed504,union,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,19.660970607647844,22.35670309130489,0.8794217343833005,0.37917265189843485,-24.15736226436503,63.479303479660715,252,252,0,5,pca,fixed504,union,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,8.714297476727342,23.034913276275887,0.3783082389853132,0.7052016256258852,-36.433302931776936,53.86189788523163,252,252,0,5,pca,fixed504,union,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_retain,group_ridge,characteristics_textcore,0,rank_ic,0.05546717286423488,0.01172339347138576,4.73132399757955,2.23060167894323e-06,0.03248974388372679,0.07844460184474297,252,252,0,5,pca,select,retain,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_retain,group_ridge,characteristics_textcore,0,ew_spread_bp,14.550793786494928,23.194208278239035,0.6273459999989128,0.5304324565084726,-30.909019088774357,60.010606661764214,252,252,0,5,pca,select,retain,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_retain,group_ridge,characteristics_textcore,0,cap_spread_bp,2.2175106855508697,22.93010286937643,0.09670740241258995,0.9229587611132809,-42.72466510022549,47.15968647132723,252,252,0,5,pca,select,retain,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_recent,group_ridge,characteristics_textcore,0,rank_ic,0.05589720790425765,0.011257237936088835,4.965446073149124,6.854333797413715e-07,0.033833426984125524,0.07796098882438979,252,252,0,5,pca,select,recent,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_recent,group_ridge,characteristics_textcore,0,ew_spread_bp,14.717097924172993,22.679031890416756,0.648929724835029,0.5163838006013177,-29.73298778527919,59.16718363362517,252,252,0,5,pca,select,recent,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_recent,group_ridge,characteristics_textcore,0,cap_spread_bp,6.2907956771425635,21.809781501712692,0.2884391884736927,0.7730105736980886,-36.45559057690221,49.037181931187334,252,252,0,5,pca,select,recent,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_union,group_ridge,characteristics_textcore,0,rank_ic,0.05607799495166614,0.011444581782364547,4.899960174873245,9.585608359781565e-07,0.03364702684010841,0.07850896306322387,252,252,0,5,pca,select,union,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_union,group_ridge,characteristics_textcore,0,ew_spread_bp,17.201816268160595,22.34804274688243,0.769723615754237,0.4414638583651548,-26.599542640690547,61.00317517701174,252,252,0,5,pca,select,union,raw,2016
ld2_group_ridge_characteristics_textcore_pca_raw_select_union,group_ridge,characteristics_textcore,0,cap_spread_bp,7.039700974537009,23.147425986792687,0.30412456998690385,0.7610329887172513,-38.32842029438318,52.40782224345719,252,252,0,5,pca,select,union,raw,2016
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,rank_ic,0.06614494995889646,0.007757457726419544,8.52662718787714,1.5067649166204803e-17,0.05094061220352218,0.08134928771427073,251,251,0,5,full,fixed504,retain,raw,2017
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,ew_spread_bp,20.36826730838153,9.602981385028386,2.1210358004168226,0.033918789805633835,1.5467696495173264,39.189764967245736,251,251,0,5,full,fixed504,retain,raw,2017
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,cap_spread_bp,15.485549557547769,10.559418694473955,1.466515345740746,0.1425079436527959,-5.210530781300138,36.18162989639568,251,251,0,5,full,fixed504,retain,raw,2017
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,rank_ic,0.06680165653280361,0.007634001202800638,8.750543097674193,2.123283916642768e-18,0.0518392891173789,0.0817640239482283,251,251,0,5,full,fixed504,recent,raw,2017
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,ew_spread_bp,18.640143708334534,9.644045385572323,1.9328137688174454,0.05325914355635887,-0.2618379126569188,37.542125329325984,251,251,0,5,full,fixed504,recent,raw,2017
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,cap_spread_bp,9.96983475092102,11.24805129038307,0.8863610676673471,0.37542299143330626,-12.075940674489079,32.01561017633112,251,251,0,5,full,fixed504,recent,raw,2017
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,rank_ic,0.06664606719212189,0.007793861185359721,8.551097537804798,1.2192353528617017e-17,0.05137037996831219,0.0819217544159316,251,251,0,5,full,fixed504,union,raw,2017
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,19.781943983380614,9.7934030889503,2.0199254338566117,0.04339112265160845,0.587226642954711,38.97666132380652,251,251,0,5,full,fixed504,union,raw,2017
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,13.664141960748536,10.616474538085724,1.287069630481339,0.19807001957741177,-7.14376577668599,34.47204969818306,251,251,0,5,full,fixed504,union,raw,2017
ld2_ols_characteristics_full_raw_select_retain,ols,characteristics,0,rank_ic,0.06703011074077958,0.007874717948041232,8.5120649632223,1.7086279964469186e-17,0.05159594717420761,0.08246427430735155,251,251,0,5,full,select,retain,raw,2017
ld2_ols_characteristics_full_raw_select_retain,ols,characteristics,0,ew_spread_bp,19.085858801125408,9.766805989112092,1.954155618776709,0.05068281613569645,-0.056729181524389105,38.228446783775205,251,251,0,5,full,select,retain,raw,2017
ld2_ols_characteristics_full_raw_select_retain,ols,characteristics,0,cap_spread_bp,6.821090535827988,10.425880040810384,0.6542460213553155,0.5129533160848112,-13.613258851295353,27.25543992295133,251,251,0,5,full,select,retain,raw,2017
ld2_ols_characteristics_full_raw_select_recent,ols,characteristics,0,rank_ic,0.06711094814805832,0.007822975331840013,8.578698679377453,9.595246759152809e-18,0.05177819824570662,0.08244369805041002,251,251,0,5,full,select,recent,raw,2017
ld2_ols_characteristics_full_raw_select_recent,ols,characteristics,0,ew_spread_bp,20.54322816619434,9.873208569859319,2.0807043648311234,0.03746097431996076,1.1920949574178614,39.89436137497081,251,251,0,5,full,select,recent,raw,2017
ld2_ols_characteristics_full_raw_select_recent,ols,characteristics,0,cap_spread_bp,17.885641876993613,10.403021315594387,1.719273789257991,0.08556453024963781,-2.503905231973878,38.27518898596111,251,251,0,5,full,select,recent,raw,2017
ld2_ols_characteristics_full_raw_select_union,ols,characteristics,0,rank_ic,0.06720939216649462,0.007883223075355581,8.52562353291811,1.519888353450278e-17,0.051758558856702594,0.08266022547628664,251,251,0,5,full,select,union,raw,2017
ld2_ols_characteristics_full_raw_select_union,ols,characteristics,0,ew_spread_bp,19.358973399764462,9.857612575461864,1.9638602401512442,0.04954630183032108,0.03840777831008069,38.679539021218844,251,251,0,5,full,select,union,raw,2017
ld2_ols_characteristics_full_raw_select_union,ols,characteristics,0,cap_spread_bp,6.222545304017162,10.20893602242364,0.6095194729744134,0.5421801694210365,-13.786601620406765,26.23169222844109,251,251,0,5,full,select,union,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,rank_ic,0.06727239770061191,0.008043124820132449,8.363962913049026,6.064599083561121e-17,0.05150816272999212,0.08303663267123171,251,251,0,5,full,fixed504,retain,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,ew_spread_bp,18.80356475380447,9.573703410634462,1.964084737878707,0.049520265828412305,0.039450870292643714,37.56767863731629,251,251,0,5,full,fixed504,retain,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,cap_spread_bp,17.232742849031215,9.678341167245271,1.780547156919055,0.07498645902556365,-1.736457268860864,36.2019429669233,251,251,0,5,full,fixed504,retain,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,rank_ic,0.06796530530564235,0.007951026387552074,8.54799141555449,1.2524903123700977e-17,0.05238157994591267,0.08354903066537202,251,251,0,5,full,fixed504,recent,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,ew_spread_bp,17.384254392893265,9.718018348947973,1.7888682413092174,0.07363603755024101,-1.6627115721441612,36.43122035793069,251,251,0,5,full,fixed504,recent,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,cap_spread_bp,16.629057781555744,10.09444635117837,1.6473471850800971,0.09948670447382596,-3.155693510625621,36.41380907373711,251,251,0,5,full,fixed504,recent,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.06764114972079895,0.008069463140206767,8.38236057907884,5.1876624980372366e-17,0.05182529259142019,0.0834570068501777,251,251,0,5,full,fixed504,union,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,18.708726837565763,9.813905047083955,1.9063488741543064,0.05660495715798518,-0.5261736024146515,37.94362727754618,251,251,0,5,full,fixed504,union,raw,2017
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,17.12589379743627,10.161075686491914,1.6854410227652719,0.09190351454757119,-2.7894485922734873,37.041236187146026,251,251,0,5,full,fixed504,union,raw,2017
ld2_ridge_characteristics_full_raw_select_retain,ridge,characteristics,0,rank_ic,0.06781074226862203,0.00804680222504195,8.42704224264298,3.545119042100854e-17,0.05203929971682304,0.08358218482042103,251,251,0,5,full,select,retain,raw,2017
ld2_ridge_characteristics_full_raw_select_retain,ridge,characteristics,0,ew_spread_bp,17.300034457051453,9.931135238065872,1.74199968506528,0.08150849936897799,-2.1646329351542732,36.76470184925718,251,251,0,5,full,select,retain,raw,2017
ld2_ridge_characteristics_full_raw_select_retain,ridge,characteristics,0,cap_spread_bp,15.013913625043704,12.06841490927999,1.2440667426422982,0.21347499988105378,-8.639744947631302,38.66757219771871,251,251,0,5,full,select,retain,raw,2017
ld2_ridge_characteristics_full_raw_select_recent,ridge,characteristics,0,rank_ic,0.06813241194677934,0.008051909117012267,8.461646915863412,2.6362767479693216e-17,0.05235096007064559,0.08391386382291309,251,251,0,5,full,select,recent,raw,2017
ld2_ridge_characteristics_full_raw_select_recent,ridge,characteristics,0,ew_spread_bp,20.21863619716291,10.137531144144628,1.9944339415263903,0.04610465235762048,0.3494402624863113,40.087832131839505,251,251,0,5,full,select,recent,raw,2017
ld2_ridge_characteristics_full_raw_select_recent,ridge,characteristics,0,cap_spread_bp,26.8570155252247,11.181133312620391,2.4019940353372404,0.016305974305199606,4.942396926147705,48.7716341243017,251,251,0,5,full,select,recent,raw,2017
ld2_ridge_characteristics_full_raw_select_union,ridge,characteristics,0,rank_ic,0.06794119473076424,0.00805671401342189,8.432866627458692,3.37299046229987e-17,0.05215032543071818,0.0837320640308103,251,251,0,5,full,select,union,raw,2017
ld2_ridge_characteristics_full_raw_select_union,ridge,characteristics,0,ew_spread_bp,18.122766214382807,10.180093717782004,1.7802160487704546,0.07504060991432894,-1.8298508317123812,38.07538326047799,251,251,0,5,full,select,union,raw,2017
ld2_ridge_characteristics_full_raw_select_union,ridge,characteristics,0,cap_spread_bp,13.78406578584176,11.859428365951839,1.1622875370127883,0.2451186873442962,-9.459986688656548,37.028118260340065,251,251,0,5,full,select,union,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,rank_ic,0.06731271174629694,0.00791388799806456,8.505643719339863,1.805907531803762e-17,0.051801776292406614,0.08282364720018727,251,251,0,5,full,fixed504,retain,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,ew_spread_bp,19.09470699336767,9.49521816897659,2.010981385952265,0.04432742287944472,0.4844213568231943,37.70499262991214,251,251,0,5,full,fixed504,retain,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,cap_spread_bp,16.665017901284248,10.96123642485961,1.52035931489341,0.12842069394497546,-4.81861071746917,38.148646520037666,251,251,0,5,full,fixed504,retain,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,rank_ic,0.06736064732824472,0.007805687330218554,8.629688133608429,6.151948323529482e-18,0.052061781286435745,0.0826595133700537,251,251,0,5,full,fixed504,recent,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,ew_spread_bp,18.048761246739662,10.319872852654727,1.7489325212080227,0.08030268426535382,-2.1778178694962307,38.275340362975555,251,251,0,5,full,fixed504,recent,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,cap_spread_bp,18.838725336934996,13.837136584718175,1.3614612547613794,0.1733679697762982,-8.281564018274196,45.95901469214419,251,251,0,5,full,fixed504,recent,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,rank_ic,0.06721813749200554,0.007909648559902994,8.498245779560897,1.9247723740295644e-17,0.05171551118422657,0.08272076379978452,251,251,0,5,full,fixed504,union,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,ew_spread_bp,18.204748627412094,10.123647723035512,1.798240034171548,0.07213897789248531,-1.637236301908434,38.04673355673262,251,251,0,5,full,fixed504,union,raw,2017
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,cap_spread_bp,17.162123516035887,11.955971916646833,1.4354436122537473,0.1511607257519363,-6.271150840764225,40.595397872836,251,251,0,5,full,fixed504,union,raw,2017
ld2_lasso_characteristics_full_raw_select_retain,lasso,characteristics,0,rank_ic,0.06751388138267092,0.008010165690618624,8.428524950706336,3.5004954069415756e-17,0.05181424511886001,0.08321351764648183,251,251,0,5,full,select,retain,raw,2017
ld2_lasso_characteristics_full_raw_select_retain,lasso,characteristics,0,ew_spread_bp,17.38536102682314,9.784014849768292,1.7769148242078625,0.07558225495584084,-1.7909557029277785,36.561677756574056,251,251,0,5,full,select,retain,raw,2017
ld2_lasso_characteristics_full_raw_select_retain,lasso,characteristics,0,cap_spread_bp,16.588290641424265,10.809418921259,1.5346144656120133,0.12487855725081097,-4.597781138049179,37.77436242089771,251,251,0,5,full,select,retain,raw,2017
ld2_lasso_characteristics_full_raw_select_recent,lasso,characteristics,0,rank_ic,0.06778340541858796,0.008027740958649183,8.443646321890508,3.075889159740468e-17,0.05204932226241851,0.08351748857475741,251,251,0,5,full,select,recent,raw,2017
ld2_lasso_characteristics_full_raw_select_recent,lasso,characteristics,0,ew_spread_bp,17.254178803116112,10.130631655178071,1.7031691004476488,0.08853642742558017,-2.6014943816743035,37.109851987906524,251,251,0,5,full,select,recent,raw,2017
ld2_lasso_characteristics_full_raw_select_recent,lasso,characteristics,0,cap_spread_bp,19.879055366108133,11.554821800066433,1.7204121110715738,0.08535755706751884,-2.7679792098003517,42.52608994201662,251,251,0,5,full,select,recent,raw,2017
ld2_lasso_characteristics_full_raw_select_union,lasso,characteristics,0,rank_ic,0.06754768485900614,0.008006312735543543,8.436803193951226,3.2613493435117216e-17,0.05185560024837644,0.08323976946963585,251,251,0,5,full,select,union,raw,2017
ld2_lasso_characteristics_full_raw_select_union,lasso,characteristics,0,ew_spread_bp,16.087905626337875,10.009316542816942,1.6072931211155626,0.10799008258163299,-3.529994307444298,35.70580556012005,251,251,0,5,full,select,union,raw,2017
ld2_lasso_characteristics_full_raw_select_union,lasso,characteristics,0,cap_spread_bp,16.79559917124196,10.805506369793786,1.5543555846853376,0.12009962152642373,-4.382804148272005,37.97400249075592,251,251,0,5,full,select,union,raw,2017
ld2_enet_characteristics_full_raw_fixed504_retain,enet,characteristics,504,rank_ic,0.06730204919621115,0.007918880348615783,8.498934979864359,1.9133803429502295e-17,0.051781328915042224,0.08282276947738007,251,251,0,5,full,fixed504,retain,raw,2017
ld2_enet_characteristics_full_raw_fixed504_retain,enet,characteristics,504,ew_spread_bp,19.24739753001351,9.514801850118372,2.022890001621427,0.04308448961306202,0.5987285837464285,37.896066476280595,251,251,0,5,full,fixed504,retain,raw,2017
ld2_enet_characteristics_full_raw_fixed504_retain,enet,characteristics,504,cap_spread_bp,17.329112533119595,11.013526708437581,1.573439007492811,0.11561720075628097,-4.257003158188034,38.915228224427224,251,251,0,5,full,fixed504,retain,raw,2017
ld2_enet_characteristics_full_raw_fixed504_recent,enet,characteristics,504,rank_ic,0.06735711250389094,0.007809090728285583,8.625474443511633,6.3827488865068734e-18,0.05205157592444554,0.08266264908333634,251,251,0,5,full,fixed504,recent,raw,2017
ld2_enet_characteristics_full_raw_fixed504_recent,enet,characteristics,504,ew_spread_bp,17.7564351438656,10.321575269308845,1.7203222066949677,0.0853738890237037,-2.473480647699045,37.98635093543024,251,251,0,5,full,fixed504,recent,raw,2017
ld2_enet_characteristics_full_raw_fixed504_recent,enet,characteristics,504,cap_spread_bp,17.2144875526771,13.878157658635276,1.2404014982468432,0.2148269271257992,-9.986201630016765,44.41517673537096,251,251,0,5,full,fixed504,recent,raw,2017
