model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,-24.137621879341953,24.622033586935192,-0.9803260885871639,0.3269251808586411,-72.39592093587049,24.120677177186582,253,253,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2020
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.08111549901288787,0.014130683917794777,5.740380259354544,9.446419453568746e-09,0.05341986745709075,0.10881113056868498,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,40.071501438375286,19.318614417977237,2.0742430368653215,0.03805674514400204,2.2077129479236817,77.93528992882689,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,25.65132094413927,22.756304054993716,1.127218237291493,0.2596502215890001,-18.950215424891205,70.25285731316976,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.08164618821271856,0.014190778148703374,5.753468016845761,8.743099596213018e-09,0.05383277412866196,0.10945960229677515,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,38.37705406020681,19.80107663368493,1.9381296668950339,0.052607404838416465,-0.43234299693326506,77.18645111734688,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,35.77506042624492,23.85247572124369,1.4998468437547823,0.13365407995230302,-10.97493292950876,82.5250537819986,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.08162446669734788,0.014205230031716826,5.746085527309328,9.133312204590543e-09,0.053782727443076134,0.10946620595161963,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,38.73340462390435,19.913431153099573,1.9450894386864819,0.05176421479123627,-0.2962032447887353,77.76301249259743,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,32.829285826516205,23.872953763104096,1.3751664813783628,0.16907983729867637,-13.960843753757779,79.61941540679018,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.07574054748884357,0.012483901388870901,6.067057495052344,1.3027493066503198e-09,0.05127255038010704,0.1002085445975801,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,35.16181584436074,18.551963368992638,1.8953150750140797,0.058050672168537265,-1.1993642013711963,71.52299589009267,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,3.6883247591414356,25.905372451658923,0.14237682805078694,0.8867823644508659,-47.08527225220613,54.461921770489006,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07808649997125998,0.01320603930858138,5.912938629564642,3.360574168580146e-09,0.052203138548020236,0.10396986139449972,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,38.155183352289924,18.504909016912304,2.06189521480049,0.0392177132216014,1.8862281419513138,74.42413856262854,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,17.404443868771445,26.893146305664462,0.6471702370170638,0.5175217716988982,-35.30515432129731,70.1140420588402,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07845089105936577,0.013330660923158405,5.884996363764579,3.980627439511152e-09,0.05232327575985983,0.10457850635887171,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,36.58824624900748,18.615474514952673,1.965474810734391,0.04935930829930816,0.10258664457700917,73.07390585343796,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,13.867846310934265,27.27999298589322,0.5083522682027624,0.6112063205768145,-39.59995743992174,67.33565006179026,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.07993407670926224,0.013899418444453419,5.750893609592712,8.87729682921716e-09,0.0526917171520818,0.10717643626644269,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,39.41366151181683,19.285199523147664,2.043725887539268,0.04098063429355319,1.6153650117783798,77.21195801185527,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,9.972669554002117,27.198940715955853,0.3666565421848138,0.7138752264741104,-43.33627466691143,63.28161377491566,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2021
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.08050015342930897,0.013762313707955182,5.8493183005105145,4.935917403370636e-09,0.05352651421777492,0.10747379264084302,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,40.30355679712764,19.052289714640413,2.1154180101595372,0.034394336127447425,2.9617551334095253,77.64535846084576,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,8.03711865893782,26.933245846231145,0.29840884031667797,0.7653911426652722,-44.751073186438234,60.825310504313876,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2021
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.08366657084922129,0.011542776710739425,7.248392041698054,4.2174839175643603e-13,0.0610431442145843,0.10628999748385827,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,58.27584602917352,15.653246534425351,3.7229239251429767,0.00019692887233410146,27.596046580573418,88.95564547777363,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,51.47648411428244,20.65421929995554,2.492298709852144,0.012691924763165802,10.9949581575775,91.95801007098738,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.08544725561922353,0.01153951359475625,7.404753668131402,1.3139413776348956e-13,0.06283022457439094,0.10806428666405613,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,60.49770229853695,16.00275767866796,3.7804548136838787,0.00015654212974526178,29.132873595025945,91.86253100204796,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,47.67666897624884,21.613062242079888,2.2059192002614054,0.027389657612069577,5.315845386149746,90.03749256634794,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.08551417395763508,0.01166281821204204,7.332204995645081,2.263964332546255e-13,0.06265547030379486,0.10837287761147531,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,58.44467315280733,15.895101806920202,3.676898321428961,0.0002360870883030618,27.2908460806462,89.59850022496846,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,51.79772877063565,21.792872603974445,2.3768196929297476,0.017462621799563077,9.084483347176118,94.51097419409518,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.08129038033345362,0.010117950167378627,8.034273641270014,9.413489385281187e-16,0.0614595624080205,0.10112119825888674,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,57.17151773634606,15.46797603874999,3.6961214313444364,0.00021891829434703461,26.85484178666755,87.48819368602457,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,40.229823503480354,21.495564762676818,1.871540661882595,0.06127017932865968,-1.9007092587144854,82.3603562656752,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.08157781589099224,0.011533869924613234,7.072891962905312,1.517376236031156e-12,0.05897184623638059,0.10418378554560388,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,52.16371715071572,16.01295112570708,3.2575954763873884,0.001123604530915081,20.778909658129727,83.5485246433017,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,29.571741643374736,21.716251390382393,1.3617332527505808,0.17328208300783854,-12.991328960992625,72.1348122477421,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.08207094579486993,0.01159400222060313,7.0787415970151955,1.4546934238382827e-12,0.059347119005810384,0.10479477258392947,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,53.20553307795281,15.949536777083154,3.3358669798109974,0.000850338404003788,21.945015424772777,84.46605073113284,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,41.315513865874024,21.967662135752562,1.8807424117577203,0.06000696734047628,-1.7403127447452391,84.37134047649329,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.08264660423923395,0.011413631120076128,7.2410439210587265,4.4524417251877347e-13,0.060276298311059184,0.10501691016740872,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,57.095564776631576,15.730892802147896,3.6295183938215985,0.0002839504983017554,26.26358143976133,87.92754811350181,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,53.80780948941225,20.178231368802717,2.6666266485874357,0.007661673274791023,14.259202734842567,93.35641624398193,251,251,0,5,full,daily_rank,original,none,fixed504,union,raw,2022
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.08265553894391245,0.011455716789990604,7.2152219244920985,5.384608803429851e-13,0.060202746618440064,0.10510833126938483,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,58.13296589282625,15.749464200832092,3.691107529217083,0.00022327971431207423,27.264583283392444,89.00134850226006,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,50.627375321374664,20.527966802625468,2.466263503256424,0.013653085445246125,10.3932997123949,90.86145093035444,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2022
ld3_enet_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.07159743649620096,0.01141327913606662,6.273169668649295,3.5377102738049607e-10,0.04922782044400796,0.09396705254839395,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_enet_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,31.83072436395202,13.875876700318619,2.293961315123326,0.02179272090977092,4.634505777409039,59.026942950495,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_enet_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,18.961995156279837,15.52044558277357,1.221742961898343,0.221804844222516,-11.45751920997013,49.381509522529804,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_enet_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06975224923620314,0.011201150638475642,6.227239637024977,4.747247294186605e-10,0.047798397399383054,0.09170610107302324,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_enet_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,30.508222084665313,13.9790838792895,2.182419273545122,0.029078603155779207,3.109721144393429,57.90672302493719,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_enet_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,18.05378955249632,16.267618656038064,1.109799162017809,0.2670855804972171,-13.830157127570164,49.9377362325628,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.07324088451522084,0.011083477221749133,6.608114317364238,3.8924607442793165e-11,0.051517668337122485,0.0949641006933192,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,37.851006185748965,14.234444447948569,2.6591136959478563,0.007834651898327835,9.952007727833639,65.75000464366428,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,33.6989374413515,13.272406209568183,2.539022458268167,0.01111626871790317,7.685499282412085,59.71237560029091,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.07215388364325548,0.011018289842442842,6.548555599374067,5.809622800729292e-11,0.050558432380844,0.09374933490566695,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,37.04598886634603,14.387707902382315,2.5748360418278966,0.010028761390689095,8.846599557594363,65.2453781750977,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,25.43474100938256,17.794037100647074,1.429396874105519,0.1528901963531662,-9.440930847455231,60.31041286622035,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.07124248373067263,0.0104112859800031,6.842813065312746,7.76529566710345e-12,0.05083673817711975,0.0916482292842255,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,36.4159601247979,13.241406256162323,2.7501580587674015,0.00595665246021663,10.463280758056392,62.368639491539405,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,24.394798823262505,12.563647844897721,1.9416971188960526,0.05217377770664795,-0.22949846718129407,49.019096113706304,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.07240114468598696,0.010524549391442439,6.879263139270996,6.016293969344441e-12,0.05177340692524684,0.09302888244672708,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,38.20029606626438,13.300516987615126,2.87209106998133,0.004077654383110756,12.13176179477556,64.2688303377532,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,23.88207517083605,12.485204733680156,1.9128300801036633,0.055769808978822666,-0.5884764467860535,48.35262678845815,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07191776620257176,0.01108046673226386,6.490499718135807,8.555212605577297e-11,0.050200450475440375,0.09363508192970314,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,37.22487754852975,14.102787564927981,2.6395404012965322,0.00830185273264808,9.583921839651577,64.86583325740791,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,27.7729952816945,16.614121389017622,1.6716499555644988,0.09459336782693052,-4.790084275556616,60.33607483894561,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07227096518143399,0.010912313813711397,6.622881857615296,3.5226256190195404e-11,0.05088322311856072,0.09365870724430725,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,37.099590604243026,14.033804669986393,2.6435875000873157,0.008203255989546437,9.593838884999677,64.60534232348638,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,29.514432395655497,16.35846444439849,1.8042300055713305,0.07119525731792445,-2.547568757744564,61.57643354905556,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2014
ld3_enet_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06402391040844904,0.011873381226620718,5.3922222479393,6.959161872939636e-08,0.04075251082955843,0.08729530998733966,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_enet_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,24.078706503086206,17.61993994202861,1.3665600780880975,0.17176323768182877,-10.455741193048635,58.61315419922104,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_enet_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,19.32439470032617,17.73516553633182,1.0896089275704077,0.2758854487860394,-15.435891010740189,54.084680411392526,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_enet_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06380984411332262,0.01185389283209318,5.383028598045371,7.32428961122659e-08,0.040576641085822485,0.08704304714082275,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_enet_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,27.210303168130057,17.646267520670005,1.5419863229579396,0.12307691721953053,-7.3757456339420635,61.79635197020218,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_enet_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,21.927266547172195,17.66354188898299,1.2413856000674786,0.21446333611583646,-12.692639394649063,56.54717248899345,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06462945051552342,0.011977219789948156,5.3960311031249075,6.81311410485924e-08,0.041154531092304644,0.0881043699387422,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,29.456245377475316,17.000754246951214,1.7326434433200384,0.08315906260883078,-3.8646206565654317,62.77711141151606,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,21.383298250045588,17.110621373735338,1.2497090422951427,0.21140585297992642,-12.152903395576939,54.91949989566811,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06459087190724233,0.011940597650384412,5.409350000597576,6.325390419721264e-08,0.04118773055860529,0.08799401325587937,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,28.56804552277046,17.05426000160444,1.6751266557495206,0.09390938401983936,-4.857689863356249,61.99378090889717,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,18.89662130526516,17.488601309485233,1.080510726436211,0.2799148128434882,-15.380407401305927,53.173650011836244,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06452689697415205,0.011629282048330025,5.548656976929902,2.8787234725455982e-08,0.04173392299336701,0.0873198709549371,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,26.467951763616675,17.539206981315207,1.5090734599240092,0.1312800110402823,-7.908262237154609,60.84416576438796,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,21.558994489682867,16.814937998887917,1.2821334512865112,0.1997958361909924,-11.397678390411457,54.51566736977719,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06438926989608115,0.011665371577695085,5.519693004824418,3.3959241926122366e-08,0.0415255617375216,0.0872529780546407,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,23.06132089709954,17.396127535729885,1.325658302385627,0.18495290498775774,-11.034462543396558,57.15710433759564,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,16.31083660792767,16.836817876143325,0.9687600547749028,0.33266492107614454,-16.68872004357341,49.31039325942875,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06417212443625413,0.011779563970982091,5.447750408617539,5.101087086075054e-08,0.04108460329954361,0.08725964557296464,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,28.25241153058946,17.085247484144084,1.6536144154077388,0.0982058818376544,-5.234058205286512,61.73888126646543,252,252,0,5,pca,daily_rank,original,original,fixed504,union,raw,2015
