model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,subgroup,stock_days
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,13.796601364588993,5.173950761190346,2.6665505725483314,0.00766340755869798,3.6558442148723174,23.937358514305668,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.034566811371222854,0.0034848153547964284,9.919266260017421,3.4327029185168086e-23,0.027736698783049685,0.04139692395939602,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,16.02386190921251,5.42210815543024,2.95528260408539,0.003123827636654401,5.396725204288334,26.650998614136686,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,16.143923311857986,5.4305518257656,2.9727961043041904,0.002951004143884451,5.500237317179174,26.787609306536798,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.03474600831643644,0.0034874179383163526,9.963247574855062,2.2073210996881602e-23,0.027910794758297462,0.04158122187457542,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,16.0352478763619,5.394786437306882,2.972360085558237,0.0029551986838943977,5.461660754955261,26.60883499776854,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,16.394092923449353,5.403189755187196,3.034150874992058,0.002412137643273243,5.8040356016466585,26.984150245252046,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.034547545328302634,0.0034937178668155524,9.888476014748143,4.6708409260789945e-23,0.027699984137200047,0.04139510651940522,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,15.186885291014203,5.4499358738942485,2.7866172451241016,0.00532613470035772,4.50520726012865,25.868563321899757,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,14.451406474785738,5.484851420875243,2.634785405450356,0.008419049145433248,3.7012952293169192,25.201517720254557,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.03478349746379221,0.003499154860350278,9.940542460104282,2.7731285109194735e-23,0.02792527996117738,0.041641714966407034,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,15.85956469139452,5.4511307243705724,2.909408248180616,0.003621136591599039,5.175544796608461,26.54358458618058,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_2,1011055
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,15.490911208591228,5.476128201633742,2.8288072591086686,0.0046721827721062335,4.757897158664999,26.223925258517458,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_2,1011055
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.020787990129382823,0.004085128133587007,5.088699656313992,3.6052707762377565e-07,0.012781286115320959,0.02879469414344469,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,3.867470357860616,3.831080302131806,1.0094986408164197,0.3127355531442233,-3.6413090561985517,11.376249771919785,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,4.8496742196130604,3.7558454002104704,1.291233717804597,0.1966226465216857,-2.5116474962998874,12.210995935526007,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.021205935990319853,0.004083981762567553,5.192465888238424,2.0752690234692703e-07,0.013201478822169039,0.02921039315847067,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,4.256696015086091,3.819314449993873,1.1145183437548378,0.26505687937876266,-3.2290227525353057,11.742414782707488,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,5.1370026348893205,3.7454105584277255,1.3715459372885859,0.17020483366763517,-2.2038671669450736,12.477872436723715,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.02148064465185527,0.004111724227801167,5.22424254686519,1.748694415475393e-07,0.01342181325100422,0.02953947605270632,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,4.091738728600366,3.8478898212308352,1.0633721126899445,0.28761323428055896,-3.449986737490338,11.63346419469107,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,3.582144268537676,3.8010964766091413,0.9423976188400283,0.34598910588218545,-3.867867927378337,11.032156464453688,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.021393230584338386,0.004113754214035895,5.200415355722008,1.988436596057981e-07,0.013330420483578156,0.029456040685098616,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,4.535162515485734,3.843681806331482,1.1799006119640845,0.23803974645808312,-2.9983153929558304,12.068640423927299,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,4.275481304207429,3.781118347582692,1.130745168804565,0.2581623640678089,-3.1353744783382496,11.686337086753108,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.021761032775611967,0.004122940669537361,5.2780368479214115,1.3057521237378e-07,0.013680217552923283,0.029841847998300648,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,4.425147767498127,3.8807202226797313,1.1402903362207482,0.25416536254969446,-3.1809241030304047,12.03121963802666,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,4.2537150913027775,3.8634695735520608,1.1010090827224832,0.2708927041515453,-3.3185461282255826,11.825976310831138,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.021623629804925368,0.004134505747539761,5.230039846429652,1.69473507376605e-07,0.013520147445873583,0.02972711216397715,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,4.744078597063314,3.875905611169071,1.223992293154007,0.22095513485887885,-2.8525568083047714,12.340714002431401,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,4.551141234930114,3.8378347805031505,1.1858616890051341,0.23567692483784386,-2.9708767134712444,12.073159183331473,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.04146135854060541,0.0034539996813330066,12.003868664111797,3.390687780954996e-33,0.034691643562579894,0.04823107351863093,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,-4.368407552886164,4.776659833740522,-0.914531849647191,0.3604374501877887,-13.730488793416669,4.993673687644342,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,5.750288540067284,4.909599535770276,1.171233722459832,0.24150484378745518,-3.872349728557027,15.372926808691595,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.041555405921740125,0.003455241124976147,12.02677451983239,2.57006377791652e-33,0.03478325775888522,0.048327554084595034,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,-4.614322569599586,4.766603862711752,-0.9680524546410424,0.3330181733506845,-13.956694469084123,4.728049329884953,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,6.352713516304124,4.856761490425979,1.3080143072347863,0.19086845659845986,-3.1663640864318676,15.871791119040116,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.042029252141788175,0.003485585273973249,12.05801862189952,1.7596535521637137e-33,0.03519763053975743,0.04886087374381892,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-1.378333822531633,4.874131023856616,-0.2827855500365761,0.7773412318149983,-10.93145508521994,8.174787440156672,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,6.886184048878116,5.135112339780744,1.3409996886596132,0.17992055368343063,-3.1784511936593525,16.950819291415584,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.04201921470058711,0.003484246782035352,12.059769967281488,1.7226337245395165e-33,0.03519021649454824,0.04884821290662598,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-1.4587559168495559,4.8600064739219295,-0.30015513861494275,0.7640588224214049,-10.98419357036804,8.066681736668928,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,7.857513699585819,5.1133348462501615,1.5366710641584693,0.12437388044188866,-2.164438439958153,17.87946583912979,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.04199485257594659,0.0034941762625509513,12.018527235168127,2.8398798330077433e-33,0.03514639294571195,0.048843312206181225,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-1.4839066321605436,4.899466943142687,-0.3028710366619424,0.7619881446737446,-11.086685384164763,8.118872119843676,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,8.559757628006798,5.043450237745902,1.697202752977386,0.08965833483962671,-1.325223195795143,18.44473845180874,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.0419948446863465,0.0034977273633726804,12.006323055966549,3.291574014247598e-33,0.035139425026395804,0.04885026434629719,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-1.2734931784156456,4.894684724995545,-0.26017879597276916,0.7947258595364898,-10.866898955085253,8.319912598253962,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,9.688471796202025,5.049580384156356,1.9186686930662058,0.05502627599708147,-0.20852389378436342,19.585467486188413,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.051947861227554494,0.003688555630274907,14.083523859902538,4.79575139219653e-45,0.044718425037243235,0.05917729741786575,2264,2266,2,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,-0.5152246915239976,6.2546806536098964,-0.08237426018331329,0.9343491038715428,-12.774173507398839,11.743724124350845,2198,2266,68,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,5.079598543433212,6.766246380711431,0.7507262162243524,0.4528174421052159,-8.182000673285684,18.341197760152106,2198,2266,68,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.052310142152366075,0.003703246476423222,14.12548219120694,2.645826123206126e-45,0.0450519124327017,0.05956837187203045,2264,2266,2,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,-0.39501475671216635,6.277155512824015,-0.06292894224225681,0.9498230879356647,-12.698013487204289,11.907983973779956,2198,2266,68,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,6.145977976587438,6.732019608906378,0.9129471293364009,0.3612703487939176,-7.0485380000864835,19.34049395326136,2198,2266,68,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.05289238604841024,0.0037659298035254635,14.044973966029637,8.269877117575632e-45,0.04551129926519433,0.06027347283162615,2264,2266,2,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-0.9596254736388039,6.361286566058786,-0.15085399214035908,0.8800908939975207,-13.4275180384525,11.508267091174893,2198,2266,68,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,9.105322902838049,6.984801269004177,1.3035908327476573,0.19237312797016726,-4.5846360235798045,22.795281829255902,2198,2266,68,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.05284832924966707,0.0037661746076247905,14.032363009052538,9.880371408883104e-45,0.04546676265923321,0.06022989584010093,2264,2266,2,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-0.9437766579562606,6.354581051782598,-0.14851909988487924,0.8819331135829411,-13.398526656290809,11.510973340378289,2198,2266,68,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,9.823172103534963,6.959504997570351,1.4114756878491148,0.15810439938042065,-3.817207041929441,23.463551248999366,2198,2266,68,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.052654184354926824,0.0037662560455774016,13.980511074587456,2.0501051068813373e-44,0.04527245814903887,0.060035910560814774,2264,2266,2,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-1.6210518079761858,6.34888175055029,-0.25532871325500445,0.7984692247379196,-14.064631381158366,10.822527765205995,2198,2266,68,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,8.057357155218641,6.883459586493369,1.1705388916684683,0.2417841726015546,-5.433975723345334,21.548690033782616,2198,2266,68,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.05269415461568756,0.0037688059145858195,13.98165780088426,2.0173351039836885e-44,0.045307430758377815,0.06008087847299731,2264,2266,2,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,-1.9522049318129278,6.3444528252314285,-0.30770264758674704,0.7583086049319347,-14.38710397087992,10.482694107254066,2198,2266,68,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,8.9770871217118,6.884297375983995,1.3039946753358655,0.19223539785980104,-4.515887794080429,22.47006203750403,2198,2266,68,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.09797648753911639,0.0033987717519507604,28.82702772932068,9.835552506194123e-183,0.0913150173136208,0.10463795776461199,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,52.94809411831961,8.4080105540971,6.297339159799078,3.0279828119828663e-10,36.468696250656635,69.42749198598258,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,35.355151058578905,9.709455014671775,3.641311588050452,0.00027125260314158196,16.324968920310404,54.385333196847405,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.0980818552641451,0.003390946607123188,28.924623896498275,5.853542279339455e-184,0.09143572204068537,0.10472798848760484,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,53.57437795041585,8.38763445278519,6.387304817823337,1.6883489166730044e-10,37.134916507469555,70.01383939336215,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_textcore_pca_raw_daily_rank_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,35.72760239055188,9.691363253617492,3.6865404232181525,0.0002273233469807321,16.732879452366678,54.722325328737085,2266,2266,0,5,pca,daily_rank,expanded,expanded,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.09893024736508879,0.003401009603390061,29.08849397734044,5.019216993519699e-186,0.09226439103136942,0.10559610369880816,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,55.53141973258772,8.273396157756837,6.712046501063952,1.919135098096238e-11,39.315861233552255,71.74697823162319,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,37.22357452772569,9.65809247862273,3.854133164505986,0.00011614037384665795,18.294061110267954,56.15308794518342,2266,2266,0,5,pca,daily_rank,original,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.09884571912715184,0.0033975835361534502,29.092947406691085,4.408646590767749e-186,0.09218657776182484,0.10550486049247884,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,55.375299620739774,8.293860598536952,6.676661485063789,2.4444669041200324e-11,39.119631554811534,71.63096768666801,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,36.25543798436739,9.732248685071204,3.7252888985442256,0.00019509165994470215,17.180581073040532,55.33029489569425,2266,2266,0,5,pca,daily_rank,original,expanded,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.0990216889644845,0.0034060735503489347,29.07209357071583,8.09110435672655e-186,0.09234590747710611,0.1056974704518629,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,55.625941953547745,8.261875315648142,6.732846941927482,1.6637505600625867e-11,39.432963890116895,71.8189200169786,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_3,1007112
ld3_group_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,38.58132263571132,9.481386923640986,4.06916445309412,4.7182036773354005e-05,19.998145741885963,57.16449952953667,2266,2266,0,5,pca,daily_rank,expanded,original,fixed504,union,raw,activity_tercile_3,1007112
