family,comparison,model_id,benchmark_id,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,metric,family_size,observed_family_size,p_bonferroni,target,period
estimator,versus_ols,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,6.803342305047491,3.990700778462282,1.7047989019284455,0.08823193639961247,-1.0182874938145385,14.62497210390952,1258,1258,0,21,cap_spread_bp,76,76,1.0,raw,2014-2018
estimator,versus_ols,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,6.803342305047491,4.146232347835675,1.6408492661051235,0.10082870861419113,-1.3231237682453818,14.929808378340365,1258,1258,0,63,cap_spread_bp,76,76,1.0,raw,2014-2018
penalty_expansion,expanded_minus_original_penalties,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,-2.978080840119378,2.328141372777691,-1.2791666669993704,0.2008383711727152,-7.5411540816812925,1.5849924014425367,1258,1258,0,5,cap_spread_bp,38,38,1.0,raw,2014-2018
penalty_expansion,expanded_minus_original_penalties,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,-2.978080840119378,2.1935068464121263,-1.3576802119357698,0.17456517841728414,-7.277275258929177,1.3211135786904213,1258,1258,0,21,cap_spread_bp,38,38,1.0,raw,2014-2018
penalty_expansion,expanded_minus_original_penalties,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,-2.978080840119378,2.0032704390014584,-1.4866094872361912,0.13711798063986871,-6.90441875185598,0.9482570716172236,1258,1258,0,63,cap_spread_bp,38,38,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_textcore_full_raw_standard_expanded_none_fixed504_union,-1.6262554717119342,1.2116707264247149,-1.3421595787087615,0.17954425950390962,-4.00108645662586,0.7485755132019916,1258,1258,0,5,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_textcore_full_raw_standard_expanded_none_fixed504_union,-1.6262554717119342,0.9979260153335531,-1.629635310357516,0.10317859692456738,-3.582154521001264,0.3296435775773956,1258,1258,0,21,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_textcore_full_raw_standard_expanded_none_fixed504_union,-1.6262554717119342,0.877060050820405,-1.8542122289012357,0.06370880323074996,-3.3452615835987976,0.09275064017492896,1258,1258,0,63,cap_spread_bp,43,43,1.0,raw,2014-2018
group_penalty,group_minus_global_ridge,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,-2.854693744122367,3.4232954869788674,-0.8339022310462881,0.40433607992293197,-9.564229607039453,3.854842118794719,1258,1258,0,5,cap_spread_bp,16,16,1.0,raw,2014-2018
group_penalty,group_minus_global_ridge,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,-2.854693744122367,3.170543799223221,-0.900379848031673,0.36791814133036516,-9.068845402006673,3.3594579137619385,1258,1258,0,21,cap_spread_bp,16,16,1.0,raw,2014-2018
group_penalty,group_minus_global_ridge,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,-2.854693744122367,2.9664023806362763,-0.9623420486569497,0.33587781353950896,-8.668735573823344,2.9593480855786107,1258,1258,0,63,cap_spread_bp,16,16,1.0,raw,2014-2018
incremental_social,full_text_given_core,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,-0.7107008319151111,2.016667392457357,-0.3524135088280995,0.7245281724353858,-4.663296289927834,3.241894626097611,1258,1258,0,5,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,full_text_given_core,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,-0.7107008319151111,1.6119409028672902,-0.4408975730133343,0.6592871507659954,-3.8700469467419776,2.4486452829117553,1258,1258,0,21,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,full_text_given_core,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,-0.7107008319151111,1.6050826594180179,-0.44278145287097054,0.6579238199225808,-3.8566050365841957,2.4352033727539735,1258,1258,0,63,cap_spread_bp,72,72,1.0,raw,2014-2018
estimator,versus_ols,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,3.8252614649281127,4.6233823450901275,0.8273729446128133,0.4080257105709866,-5.2364014182068725,12.886924348063099,1258,1258,0,5,cap_spread_bp,76,76,1.0,raw,2014-2018
estimator,versus_ols,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,3.8252614649281127,4.589172805705774,0.8335405152257764,0.4045399579399088,-5.169351953085835,12.819874882942061,1258,1258,0,21,cap_spread_bp,76,76,1.0,raw,2014-2018
estimator,versus_ols,ld3_group_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,3.8252614649281127,4.811562562949521,0.7950143877134169,0.4266051328952293,-5.605227867814184,13.25575079767041,1258,1258,0,63,cap_spread_bp,76,76,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,-0.38635462438338725,0.6141232791684691,-0.6291157451424353,0.5292732831799449,-1.590014133621224,0.8173048848544493,1258,1258,0,5,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,-0.38635462438338725,0.61092292221972,-0.6324114063024694,0.5271180825175974,-1.5837415492640032,0.8110323004972286,1258,1258,0,21,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,-0.38635462438338725,0.5628074564109868,-0.6864774444303987,0.4924120830101636,-1.489436969179518,0.7167277204127434,1258,1258,0,63,cap_spread_bp,43,43,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,5.155235403356177,3.3159357144871366,1.5546849659458848,0.12002111687027359,-1.3438791720887027,11.654349978801058,1258,1258,0,5,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,5.155235403356177,3.4296309487284455,1.503145813769703,0.1328014469719924,-1.5667177364155132,11.877188543127868,1258,1258,0,21,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,5.155235403356177,3.6510331821850426,1.411993577190912,0.15795185235442621,-2.0006581400871717,12.311128946799526,1258,1258,0,63,cap_spread_bp,36,36,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,0.08918647249566604,2.633829976118979,0.03386189439118039,0.9729872796208,-5.073025422099523,5.2513983670908555,1258,1258,0,5,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,0.08918647249566604,2.756701932790843,0.03235259910939121,0.974190863111087,-5.313850031886342,5.492222976877675,1258,1258,0,21,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,0.08918647249566604,2.471810863847547,0.03608143074379123,0.9712174288059335,-4.755473797240365,4.933846742231697,1258,1258,0,63,cap_spread_bp,72,72,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,-0.7567017637825968,0.6720886219455667,-1.12589581057345,0.26020962286030624,-2.0739712572150637,0.5605677296498701,1258,1258,0,5,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,-0.7567017637825968,0.6571212465248472,-1.1515405532607206,0.24950992167447683,-2.0446357404473634,0.5312322128821698,1258,1258,0,21,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,-0.7567017637825968,0.653792713016509,-1.1574031779755998,0.24710767626659158,-2.038111934649686,0.5247084070844923,1258,1258,0,63,cap_spread_bp,43,43,1.0,raw,2014-2018
pca_expansion,expanded_minus_original_pca,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,-0.13251037741337138,1.113164328602135,-0.11903936733202036,0.9052441668857034,-2.314272370348266,2.049251615521523,1258,1258,0,5,cap_spread_bp,18,18,1.0,raw,2014-2018
pca_expansion,expanded_minus_original_pca,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,-0.13251037741337138,1.0586348969678485,-0.1251709893494998,0.9003881837298832,-2.2073966482476255,1.9423758934208826,1258,1258,0,21,cap_spread_bp,18,18,1.0,raw,2014-2018
pca_expansion,expanded_minus_original_pca,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,-0.13251037741337138,1.167466000472562,-0.11350255798433048,0.909632135210234,-2.420701691514615,2.155680936687872,1258,1258,0,63,cap_spread_bp,18,18,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,5.022725025942805,3.3017772946378527,1.521218597662478,0.12820498991967189,-1.4486395565194812,11.49408960840509,1258,1258,0,5,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,5.022725025942805,3.310229307175983,1.5173344683567505,0.12918225994753782,-1.4652051966910973,11.510655248576708,1258,1258,0,21,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,5.022725025942805,3.2033388522398236,1.5679655689346876,0.11688916795798486,-1.2557037547251237,11.301153806610733,1258,1258,0,63,cap_spread_bp,36,36,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,-0.0433239049177053,2.4090008132376646,-0.017984180279075355,0.985651473679881,-4.7648787375912285,4.678230927755818,1258,1258,0,5,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,-0.0433239049177053,2.412064126116015,-0.017961340433957234,0.985669694296621,-4.770882720506173,4.684234910670763,1258,1258,0,21,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,-0.0433239049177053,1.9057013804914347,-0.02273383719044854,0.9818625846301213,-3.7784299759691793,3.691782166133769,1258,1258,0,63,cap_spread_bp,72,72,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,0.2226633762599113,0.5146363292836534,0.4326615973066786,0.6652606327049773,-0.7860052942719453,1.2313320467917679,1258,1258,0,5,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,0.2226633762599113,0.5167987034486535,0.4308512671840207,0.6665765196809821,-0.7902434697564455,1.2355702222762681,1258,1258,0,21,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,0.2226633762599113,0.48057038489915216,0.4633314562374402,0.6431268016488356,-0.7192372701789784,1.164564022698801,1258,1258,0,63,cap_spread_bp,43,43,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,-0.3847631230711301,3.430007089684911,-0.11217560576718091,0.9106841708504232,-7.107453485570602,6.337927239428343,1258,1258,0,5,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,-0.3847631230711301,3.345167035397655,-0.11502060106406363,0.9084287931256546,-6.941170034721158,6.171643788578899,1258,1258,0,21,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,-0.3847631230711301,3.1356649384229542,-0.12270543269991155,0.9023403617081288,-6.530553469965127,5.761027223822867,1258,1258,0,63,cap_spread_bp,36,36,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,-0.7708343332342051,3.0580642865766947,-0.2520660983543627,0.8009899736283951,-6.764530197332702,5.222861530864291,1258,1258,0,5,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,-0.7708343332342051,2.8221671629159983,-0.27313560421337413,0.7847489786855835,-6.3021803309011455,4.760511664432735,1258,1258,0,21,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,-0.7708343332342051,2.4232253240603536,-0.31810262363162994,0.7504070935524373,-5.5202686948179,3.978600028349489,1258,1258,0,63,cap_spread_bp,72,72,1.0,raw,2014-2018
estimator,versus_ols,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,0.8220310944941082,3.8267893120194514,0.21480960342191158,0.8299157652280978,-6.678338133486828,8.322400322475044,1258,1258,0,5,cap_spread_bp,76,76,1.0,raw,2014-2018
estimator,versus_ols,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,0.8220310944941082,4.00582509519332,0.2052089332308797,0.8374088902576109,-7.0292418204515315,8.673304009439748,1258,1258,0,21,cap_spread_bp,76,76,1.0,raw,2014-2018
estimator,versus_ols,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,0.8220310944941082,3.5910714700602995,0.22890970044667616,0.818939100871877,-6.216339652733385,7.860401841721602,1258,1258,0,63,cap_spread_bp,76,76,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,0.9446788648804023,0.9338638254029007,1.0115809598608616,0.31173845342525086,-0.8856605993740843,2.775018329134889,1258,1258,0,5,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,0.9446788648804023,0.8532999791012512,1.1070888175520608,0.26825552979663647,-0.7277583621668309,2.6171160919276355,1258,1258,0,21,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,0.9446788648804023,0.8319071542340958,1.1355580488427595,0.2561415745151996,-0.6858291958996334,2.575186925660438,1258,1258,0,63,cap_spread_bp,43,43,1.0,raw,2014-2018
pca_expansion,expanded_minus_original_pca,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,1.564465026476756,2.0148878464615096,0.776452659250601,0.437481762570348,-2.384642585475273,5.513572638428785,1258,1258,0,5,cap_spread_bp,18,18,1.0,raw,2014-2018
pca_expansion,expanded_minus_original_pca,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,1.564465026476756,1.8977807501789983,0.824365526064692,0.4097318968202409,-2.1551168944274863,5.284046947380999,1258,1258,0,21,cap_spread_bp,18,18,1.0,raw,2014-2018
pca_expansion,expanded_minus_original_pca,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,1.564465026476756,1.463078259162374,1.0692968859864178,0.284935913355555,-1.3031156680450569,4.432045720998569,1258,1258,0,63,cap_spread_bp,18,18,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,1.1797019034056255,3.787291406100777,0.31148960481501287,0.7554284442615934,-6.243252851509958,8.602656658321209,1258,1258,0,5,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,1.1797019034056255,3.664087780187501,0.3219633300775499,0.7474804748779921,-6.001778181955191,8.361181988766443,1258,1258,0,21,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,1.1797019034056255,3.3451046669265745,0.35266516921562147,0.7243394745658125,-5.376582768287314,7.735986575098565,1258,1258,0,63,cap_spread_bp,36,36,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,0.793630693242551,3.1514411146291894,0.2518310399513629,0.8011716639323639,-5.3830803908294245,6.970341777314526,1258,1258,0,5,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,0.793630693242551,2.9213252648953008,0.27166803463461453,0.7858772818428188,-4.9320616130791715,6.519322999564273,1258,1258,0,21,cap_spread_bp,72,72,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,0.793630693242551,2.479572392170108,0.32006756316074714,0.7489171141063231,-4.066241892470687,5.653503278955789,1258,1258,0,63,cap_spread_bp,72,72,1.0,raw,2014-2018
estimator,versus_ols,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,2.519006498384237,3.5151377377489137,0.7166167263753946,0.4736106208972679,-4.370536868301236,9.408549865069709,1258,1258,0,5,cap_spread_bp,76,76,1.0,raw,2014-2018
estimator,versus_ols,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,2.519006498384237,3.7697110854248805,0.6682226943395377,0.5039914510795654,-4.869491461169924,9.907504457938398,1258,1258,0,21,cap_spread_bp,76,76,1.0,raw,2014-2018
estimator,versus_ols,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,ld3_ols_characteristics_textcore_pca_raw_daily_rank_original_expanded_fixed504_union,2.519006498384237,3.335770309941881,0.7551498647483692,0.4501590665004963,-4.0189831697998635,9.056996166568338,1258,1258,0,63,cap_spread_bp,76,76,1.0,raw,2014-2018
penalty_expansion,expanded_minus_original_penalties,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,2.2960634043344625,1.2984786936763661,1.7682719135218519,0.07701545695296509,-0.2489080699638322,4.841034878632757,1258,1258,0,5,cap_spread_bp,38,38,1.0,raw,2014-2018
penalty_expansion,expanded_minus_original_penalties,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,2.2960634043344625,1.220320470543615,1.881524943453286,0.05990054546176792,-0.09572076752799497,4.68784757619692,1258,1258,0,21,cap_spread_bp,38,38,1.0,raw,2014-2018
penalty_expansion,expanded_minus_original_penalties,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_original_original_fixed504_union,2.2960634043344625,1.066462277018742,2.1529719839252333,0.031320880420115466,0.2058357505071502,4.386291058161775,1258,1258,0,63,cap_spread_bp,38,38,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,0.20460755746247508,0.6734928870083893,0.30380062122308116,0.7612797934283454,-1.1154142449178719,1.524629359842822,1258,1258,0,5,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,0.20460755746247508,0.7057458042230402,0.28991678907355145,0.7718798971538683,-1.1786288010549397,1.5878439159798898,1258,1258,0,21,cap_spread_bp,43,43,1.0,raw,2014-2018
transformation,daily_rank_minus_standard,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,0.20460755746247508,0.6657167721160278,0.3073492602749297,0.7585775446323739,-1.100173339789198,1.509388454714148,1258,1258,0,63,cap_spread_bp,43,43,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,1.5933746931342683,3.3272129599161744,0.47889170676180937,0.6320156711214868,-4.927842877196344,8.11459226346488,1258,1258,0,5,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,1.5933746931342683,3.316531400706961,0.4804340742242393,0.6309187701819017,-4.906907405847553,8.09365679211609,1258,1258,0,21,cap_spread_bp,36,36,1.0,raw,2014-2018
compression,pca_minus_full_text,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,1.5933746931342683,3.033938371855446,0.5251836055456256,0.5994555606597534,-4.353035247016496,7.5397846332850325,1258,1258,0,63,cap_spread_bp,36,36,1.0,raw,2014-2018
incremental_social,pca_text_given_core,ld3_ridge_characteristics_textcore_pca_raw_daily_rank_expanded_original_fixed504_union,ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,3.553138908111376,2.950937199613619,1.2040713399717915,0.22856200616702294,-2.230591723770802,9.336869539993554,1258,1258,0,5,cap_spread_bp,72,72,1.0,raw,2014-2018
